Sociedad,Cliente,Asignación,Nº documento,Clase de documento,Fecha de documento,Fe.contabilización,Símbolo vencimiento neto,Importe en moneda local,Referencia,Doc.compensación,Cuenta de mayor,Texto
X013,3368626286,0004X00002422,1400019464,DZ,1/16/2024,1/16/2024,,"-2142,20",0004X00002422,1400019464,1030000,
X013,3370736658,0004X00002460,1400019502,DZ,1/16/2024,1/16/2024,,"-43176,97",0004X00002460,1400019502,1030000,
X013,300004,,100054089,SA,1/15/2024,1/15/2024,,"-39499,07",,100056478,1030026,MASTER 15.01.2024
X013,300004,,100054090,SA,1/15/2024,1/15/2024,,"-18580,90",,100056478,1030026,MASTER 15.01.2024
X013,300004,,100054091,SA,1/15/2024,1/15/2024,,"-15259,74",,100056478,1030026,MASTER 15.01.2024
X013,300004,,100054092,SA,1/15/2024,1/15/2024,,"-16719,44",,100056478,1030026,MASTER 15.01.2024
X013,300004,,100054093,SA,1/15/2024,1/15/2024,,"-24996,47",,100056478,1030026,MASTER 15.01.2024
X013,300004,,100054094,SA,1/15/2024,1/15/2024,,"-78067,91",,100056478,1030026,MASTER 15.01.2024
X013,300004,,100054095,SA,1/15/2024,1/15/2024,,"-18333,08",,100056478,1030026,MASTER 15.01.2024
X013,300004,,100054127,SA,1/15/2024,1/15/2024,,"-3651,81",,100056478,1030026,MASTER 15.01.2024
X013,500000,202401241112002862,1800073942,XR,1/15/2024,1/15/2024,,"42812,00",0014B00001041,,1030000,
X013,3054666243,0004X00002389,1400019431,DZ,1/15/2024,1/15/2024,,"-118606,09",0004X00002389,1400019431,1030000,
X013,3054666243,0004X00002390,1400019432,DZ,1/15/2024,1/15/2024,,"-91122,95",0004X00002390,1400019432,1030000,
X013,3054666243,0004X00002391,1400019433,DZ,1/15/2024,1/15/2024,,"-318867,64",0004X00002391,1400019433,1030000,
X013,3054666243,0004X00002392,1400019434,DZ,1/15/2024,1/15/2024,,"-56892,34",0004X00002392,1400019434,1030000,
X013,3054666243,0004X00002393,1400019435,DZ,1/15/2024,1/15/2024,,"-41212,58",0004X00002393,1400019435,1030000,
X013,3054666243,0004X00002394,1400019436,DZ,1/15/2024,1/15/2024,,"-139934,57",0004X00002394,1400019436,1030000,
X013,3054666243,0004X00002395,1400019437,DZ,1/15/2024,1/15/2024,,"-309926,54",0004X00002395,1400019437,1030000,
X013,3054666243,0004X00002396,1400019438,DZ,1/15/2024,1/15/2024,,"-103125,29",0004X00002396,1400019438,1030000,
X013,3054666243,0004X00002397,1400019439,DZ,1/15/2024,1/15/2024,,"-149459,05",0004X00002397,1400019439,1030000,
X013,3054666243,0004X00002398,1400019440,DZ,1/15/2024,1/15/2024,,"-329076,59",0004X00002398,1400019440,1030000,
X013,3054666243,0004X00002403,1400019445,DZ,1/15/2024,1/15/2024,,"-90770,29",0004X00002403,1400019445,1030000,
X013,3054666243,202401151314412585,1800073698,XR,1/15/2024,1/15/2024,,"263494,20",0020B00023353,100057177,1030000,MIN SALUD HEMOD USH -  RECONOCIMIENTO DE GASTOS
X013,3054666243,202401151327112586,1800073699,XR,1/15/2024,1/15/2024,,"416043,85",0020B00023354,1400019726,1030000,cancelan 12.03.24
X013,3054674125,202401151404492587,1800073700,XR,1/15/2024,1/15/2024,,"2072545,39",0097A00001178,1400019598,1030000,cancelan 29.02.24
X013,3054674125,202401151406572588,1800073701,XR,1/15/2024,1/15/2024,,"262873,64",0097A00001179,1400019598,1030000,CANCELAN 29.02.24
X013,3054674125,202401151409042589,1800073702,XR,1/15/2024,1/15/2024,,"482629,42",0097A00001180,1400019598,1030000,CANCELAN 29.02.24
X013,3058541245,,1400019510,DZ,1/15/2024,1/15/2024,,"-20388,41",0004X00002468,1400019510,1030000,
X013,3059041263,0004X00002490,1400019532,DZ,1/15/2024,1/15/2024,,"-562986,20",0004X00002490,1400019532,1030000,
X013,3068715616,0004X00002464,1400019506,DZ,1/15/2024,1/15/2024,,"-664883,46",0004X00002464,1400019506,1030000,
X013,3068825409,0004X00002444,1400019486,DZ,1/15/2024,1/15/2024,,"-484213,05",0004X00002444,1400019486,1030000,
X013,3068825409,202401151311262583,1800073696,XR,1/15/2024,1/15/2024,,"316636,46",0097A00001176,1400019594,1030000,
X013,3068825409,202401151314302584,1800073697,XR,1/15/2024,1/15/2024,,"68912,36",0097A00001177,1400019594,1030000,
X013,3068913348,202401151545192590,1800073703,XR,1/15/2024,1/15/2024,,"293035,84",0020B00023355,1400019751,1030000,cancelan 13.03.24
X013,3069156146,0004X00002491,1400019533,DZ,1/15/2024,1/15/2024,,"-492754,83",0004X00002491,1400019533,1030000,
X013,3071185432,0004X00002368,1400019410,DZ,1/15/2024,1/15/2024,,"-3024472,55",0004X00002368,1400019410,1030000,
X013,3071429214,202401151101122575,1800073688,XR,1/15/2024,1/15/2024,,"5225,00",0020B00023348,1400019765,1030000,cancelan 18.03.24
X013,3071429214,202401151110262576,1800073689,XR,1/15/2024,1/15/2024,,"329134,51",0020B00023349,1400019765,1030000,cancelan 18.03.24
X013,3071429214,202401151119512577,1800073690,XR,1/15/2024,1/15/2024,,"259407,43",0020B00023350,1400019765,1030000,cancelan 18.03.24
X013,3071429214,202401151147072578,1800073691,XR,1/15/2024,1/15/2024,,"1934877,51",0020B00023351,1400019765,1030000,cancelan 18.03.24
X013,3071429214,202401151159282579,1800073692,XR,1/15/2024,1/15/2024,,"7899,08",0127B00000039,1400019765,1030000,cancelan 18.03.24
X013,3071522673,202401151014342564,1800073677,XR,1/15/2024,1/15/2024,,"12108,10",0020A00013304,1400020114,1030000,cancelan 15.05.24
X013,3071522673,202401151016512565,1800073678,XR,1/15/2024,1/15/2024,,"7081,42",0020A00013305,1400019939,1030000,cancelan 30.04.24
X013,3071522673,202401151019002566,1800073679,XR,1/15/2024,1/15/2024,,"35780,63",0020A00013306,1400020114,1030000,cancelan 15.05.24
X013,3071522673,202401151248262580,1800073693,XR,1/15/2024,1/15/2024,,"7322,97",0049A00000718,1400020114,1030000,cancelan 15.05.24
X013,3071587446,202401151026022567,1800073680,XR,1/15/2024,1/15/2024,,"11985,79",0020A00013307,1400019583,1030000,
X013,3071587446,202401151029212568,1800073681,XR,1/15/2024,1/15/2024,,"9988,16",0020A00013308,1400019583,1030000,
X013,3071587446,202401151031192569,1800073682,XR,1/15/2024,1/15/2024,,"59269,35",0020A00013309,1400019583,1030000,
X013,3071587446,202401151033472570,1800073683,XR,1/15/2024,1/15/2024,,"58465,69",0020A00013310,1400019583,1030000,
X013,3071587446,202401151036042571,1800073684,XR,1/15/2024,1/15/2024,,"37436,43",0020A00013311,1400019583,1030000,
X013,3071587446,202401151038012572,1800073685,XR,1/15/2024,1/15/2024,,"13484,02",0020A00013312,1400019583,1030000,
X013,3071587446,202401151040242573,1800073686,XR,1/15/2024,1/15/2024,,"65243,47",0020A00013313,1400019583,1030000,
X013,3071587446,202401151042272574,1800073687,XR,1/15/2024,1/15/2024,,"62893,85",0020A00013314,1400019583,1030000,
X013,3071587446,202401151250472581,1800073694,XR,1/15/2024,1/15/2024,,"12556,32",0049A00000719,1400019583,1030000,
X013,3368626286,202401151303522582,1800073695,XR,1/15/2024,1/15/2024,,"876937,86",0020B00023352,1400019610,1030000,Fecha estimada de pago 14.02.24 (SIN ABONAR)
X013,300004,,100054072,SA,1/12/2024,1/12/2024,,"-12884,91",,100056478,1030026,MASTER 12.01.2024
X013,300004,,100054073,SA,1/12/2024,1/12/2024,,"-25285,46",,100056478,1030026,MASTER 12.01.2024
X013,300004,,100054074,SA,1/12/2024,1/12/2024,,"-6311,87",,100056478,1030026,MASTER 12.01.2024
X013,300004,,100054075,SA,1/12/2024,1/12/2024,,"-1282,06",,100056478,1030026,MASTER 12.01.2024
X013,300004,,100054076,SA,1/12/2024,1/12/2024,,"-21313,19",,100056478,1030026,MASTER 12.01.2024
X013,300004,,100054077,SA,1/12/2024,1/12/2024,,"-4164,75",,100056478,1030026,MASTER 12.01.2024
X013,300004,,100054078,SA,1/12/2024,1/12/2024,,"-294,52",,100056478,1030026,MASTER 12.01.2024
X013,500000,,100053966,AB,1/12/2024,1/12/2024,,"672,81",,100053966,1030000,
X013,500000,202401121042382543,1600012151,XG,1/12/2024,1/12/2024,,"-672,81",0048B00000316,100053966,1030000,
X013,2022192148,202401121033252541,1700004533,XD,1/12/2024,1/12/2024,,"246153,28",0049A00000669,1400019492,1030000,
X013,3052276392,0004X00002363,1400019405,DZ,1/12/2024,1/12/2024,,"-10098597,01",0004X00002363,1400019405,1030000,
X013,3054666243,0004X00002373,1400019415,DZ,1/12/2024,1/12/2024,,"-13595,17",0004X00002373,1400019415,1030000,
X013,3054666243,0004X00002374,1400019416,DZ,1/12/2024,1/12/2024,,"-793149,00",0004X00002374,1400019416,1030000,
X013,3054666243,0004X00002375,1400019417,DZ,1/12/2024,1/12/2024,,"-103192,62",0004X00002375,1400019417,1030000,
X013,3054666243,0004X00002376,1400019418,DZ,1/12/2024,1/12/2024,,"-50900,88",0004X00002376,1400019418,1030000,
X013,3054666243,0004X00002377,1400019419,DZ,1/12/2024,1/12/2024,,"-29471,70",0004X00002377,1400019419,1030000,
X013,3054666243,0004X00002378,1400019420,DZ,1/12/2024,1/12/2024,,"-52121,17",0004X00002378,1400019420,1030000,
X013,3054666243,0004X00002379,1400019421,DZ,1/12/2024,1/12/2024,,"-177628,51",0004X00002379,1400019421,1030000,
X013,3054666243,0004X00002380,1400019422,DZ,1/12/2024,1/12/2024,,"-51544,78",0004X00002380,1400019422,1030000,
X013,3054666243,0004X00002381,1400019423,DZ,1/12/2024,1/12/2024,,"-45405,96",0004X00002381,1400019423,1030000,
X013,3054666243,0004X00002382,1400019424,DZ,1/12/2024,1/12/2024,,"-88522,23",0004X00002382,1400019424,1030000,
X013,3054666243,0004X00002383,1400019425,DZ,1/12/2024,1/12/2024,,"-185266,35",0004X00002383,1400019425,1030000,
X013,3054666243,0004X00002384,1400019426,DZ,1/12/2024,1/12/2024,,"-35686,65",0004X00002384,1400019426,1030000,
X013,3054666243,0004X00002385,1400019427,DZ,1/12/2024,1/12/2024,,"-47399,78",0004X00002385,1400019427,1030000,
X013,3054666243,0004X00002386,1400019428,DZ,1/12/2024,1/12/2024,,"-136021,45",0004X00002386,1400019428,1030000,
X013,3054666243,0004X00002387,1400019429,DZ,1/12/2024,1/12/2024,,"-39245,17",0004X00002387,1400019429,1030000,
X013,3054666243,0004X00002388,1400019430,DZ,1/12/2024,1/12/2024,,"-31690,76",0004X00002388,1400019430,1030000,
X013,3054666243,0004X00002400,1400019442,DZ,1/12/2024,1/12/2024,,"-50900,88",0004X00002400,1400019442,1030000,
X013,3059041263,202401121136092548,1600012152,XG,1/12/2024,1/12/2024,,"-760,00",0020A00003058,1400019635,1030000,DEBITO PARCIAL S/FA 20-13171
X013,3059041263,202401121136442549,1600012153,XG,1/12/2024,1/12/2024,,"-11759,03",0049A00000233,1400019635,1030000,DEBITO PARCIAL S/FA 49-642
X013,3059041263,202401121137402550,1600012154,XG,1/12/2024,1/12/2024,,"-1127,50",0127A00000037,1400019635,1030000,DEBITO PARCIAL S/FA 127-68
X013,3068715616,202401121157492553,1600012157,XG,1/12/2024,1/12/2024,,"-3770,00",0020B00003697,1400019506,1030000,DEBITO PARCIAL S/FB 20-23058
X013,3071185432,202401120828052531,1800073657,XR,1/12/2024,1/12/2024,,"429163,37",0020A00013288,1400019572,1030000,
X013,3071185432,202401120835192532,1800073658,XR,1/12/2024,1/12/2024,,"497001,38",0020A00013289,1400019572,1030000,
X013,3071185432,202401120841172533,1800073659,XR,1/12/2024,1/12/2024,,"137466,58",0020A00013290,1400019572,1030000,
X013,3071185432,202401120843452534,1800073660,XR,1/12/2024,1/12/2024,,"717,51",0020A00013291,1400019572,1030000,
X013,3071185432,202401120920482535,1800073661,XR,1/12/2024,1/12/2024,,"423954,09",0020A00013292,1400019572,1030000,
X013,3071185432,202401120952032536,1800073662,XR,1/12/2024,1/12/2024,,"59982,63",0020A00013293,1400019572,1030000,
X013,3071185432,202401120959582537,1800073663,XR,1/12/2024,1/12/2024,,"378393,12",0020A00013294,1400019572,1030000,
X013,3071185432,202401121002282538,1800073664,XR,1/12/2024,1/12/2024,,"7671,54",0020A00013295,1400019572,1030000,
X013,3071185432,202401121027102540,1800073666,XR,1/12/2024,1/12/2024,,"2152,54",0020A00013296,1400019572,1030000,
X013,3071185432,202401121040412542,1800073667,XR,1/12/2024,1/12/2024,,"187640,98",0020A00013297,1400019572,1030000,
X013,3071185432,202401121044432544,1800073668,XR,1/12/2024,1/12/2024,,"24636,23",0020A00013298,1400019572,1030000,
X013,3071185432,202401121056272545,1800073669,XR,1/12/2024,1/12/2024,,"20801,40",0127A00000078,1400019572,1030000,
X013,3071185432,202401121103182546,1800073670,XR,1/12/2024,1/12/2024,,"21821,51",0127A00000079,1400019572,1030000,
X013,3071185432,202401121105412547,1800073671,XR,1/12/2024,1/12/2024,,"3432,00",0127A00000080,1400019572,1030000,
X013,3071522673,0004X00002349,1400019391,DZ,1/12/2024,1/12/2024,,"-1565605,57",0004X00002349,1400019391,1030000,
X013,3071522673,202401121232402559,1800073674,XR,1/12/2024,1/12/2024,,"12108,10",0020A00013301,1400019730,1030000,
X013,3071522673,202401121235192560,1800073675,XR,1/12/2024,1/12/2024,,"12108,10",0020A00013302,1400019746,1030000,
X013,3071522673,202401121240382561,1800073676,XR,1/12/2024,1/12/2024,,"12108,10",0020A00013303,1400019746,1030000,
X013,3071544581,202401121210422555,1600012159,XG,1/12/2024,1/12/2024,,"-2745,86",0049B00000116,1400019454,1030000,
X013,3071544581,202401121310012562,1600012161,XG,1/12/2024,1/12/2024,,"-19209,29",0020B00003699,1400019606,1030000,
X013,3071544581,202401121427042563,1600012162,XG,1/12/2024,1/12/2024,,"-44588,77",0020B00003700,1400019725,1030000,
X013,3071587446,0004X00002351,1400019393,DZ,1/12/2024,1/12/2024,,"-466778,52",0004X00002351,1400019393,1030000,
X013,3071587446,202401121203322554,1600012158,XG,1/12/2024,1/12/2024,,"-4401,18",0020A00003060,1400019581,1030000,DEBITO PARCIAL S/FA 20-13260
X013,3071587446,202401121220252557,1800073672,XR,1/12/2024,1/12/2024,,"80904,10",0020A00013299,1400019583,1030000,
X013,3071587446,202401121223582558,1800073673,XR,1/12/2024,1/12/2024,,"54969,84",0020A00013300,1400019583,1030000,
X013,3368626286,202401121211182556,1600012160,XG,1/12/2024,1/12/2024,,"-47,37",0020B00003698,1400019467,1030000,DEBITO PARCIAL S/FB 20-23135
X013,3371021054,202401121149332551,1600012155,XG,1/12/2024,1/12/2024,,"-83,16",0020A00003059,1400019680,1030000,DEBITO PARCIAL S/FA 20-13181
X013,3371021054,202401121150192552,1600012156,XG,1/12/2024,1/12/2024,,"-476,57",0049A00000234,1400019679,1030000,DEBITO PARCIAL S/FA 49-685
X013,300004,,100054062,SA,1/11/2024,1/11/2024,,"-11431,76",,100056478,1030026,MASTER 11.01.2024
X013,300004,,100054063,SA,1/11/2024,1/11/2024,,"-29350,78",,100056478,1030026,MASTER 11.01.2024
X013,300004,,100054064,SA,1/11/2024,1/11/2024,,"-25317,91",,100056478,1030026,MASTER 11.01.2024
X013,300004,,100054065,SA,1/11/2024,1/11/2024,,"-4833,71",,100056478,1030026,MASTER 11.01.2024
X013,300004,,100054066,SA,1/11/2024,1/11/2024,,"-37778,69",,100056478,1030026,MASTER 11.01.2024
X013,300004,,100054067,SA,1/11/2024,1/11/2024,,"-5250,48",,100056478,1030026,MASTER 11.01.2024
X013,300004,,100054071,SA,1/11/2024,1/11/2024,,"-17272,50",,100056478,1030026,MASTER 11.01.2024
X013,500000,202401110920202505,1800073632,XR,1/11/2024,1/11/2024,,"13560,00",0020B00023344,,1030000,
X013,500000,202401110934002506,1800073633,XR,1/11/2024,1/11/2024,,"324164,03",0020B00023345,,1030000,SERVICIO DE INTERNACION - PTE_BARRAGAN GUSTAVO AND
X013,3054666243,202401111124422519,1800073646,XR,1/11/2024,1/11/2024,,"4453,23",0020B00023346,1400020457,1030000,
X013,3057565578,202401111336402526,1800073652,XR,1/11/2024,1/11/2024,,"5207,38",0020A00013283,1400020368,1030000,RECLAMO 14.06.24 // 28.06 / cancelan 16.07.24
X013,3059326113,202401111451052528,1800073654,XR,1/11/2024,1/11/2024,,"3791,76",0020A00013285,1400019474,1030000,
X013,3059326113,202401111453292529,1800073655,XR,1/11/2024,1/11/2024,,"5237,75",0020A00013286,1400019475,1030000,
X013,3059326113,202401111456122530,1800073656,XR,1/11/2024,1/11/2024,,"24000,00",0020A00013287,1400019475,1030000,
X013,3064261755,202401111319432524,1800073650,XR,1/11/2024,1/11/2024,,"11843,24",0020A00013281,1400019476,1030000,
X013,3064261755,202401111322222525,1800073651,XR,1/11/2024,1/11/2024,,"8182,04",0020A00013282,1400019476,1030000,
X013,3068825409,0004X00002361,1400019403,DZ,1/11/2024,1/11/2024,,"-6240,00",0004X00002361,1400019403,1030000,
X013,3069156146,202411131442191166,1800078669,XR,1/11/2024,1/11/2024,,"148126,08",0020B00025374,1400021490,1030000,
X013,3071032528,202401111400132527,1800073653,XR,1/11/2024,1/11/2024,,"3791,76",0020A00013284,1400019630,1030000,
X013,3071522673,202401110941572507,1800073634,XR,1/11/2024,1/11/2024,,"14645,94",0049A00000713,1400019675,1030000,CANCELAN 17.02.24
X013,3071522673,202401110948232508,1800073635,XR,1/11/2024,1/11/2024,,"12108,10",0020A00013271,1400019591,1030000,
X013,3071522673,202401110950352509,1800073636,XR,1/11/2024,1/11/2024,,"12108,10",0020A00013272,1400019591,1030000,
X013,3071522673,202401111004212510,1800073637,XR,1/11/2024,1/11/2024,,"12108,10",0020A00013273,1400019675,1030000,CANCELAN 17.02.24
X013,3071522673,202401111006582511,1800073638,XR,1/11/2024,1/11/2024,,"72106,13",0020A00013274,1400019675,1030000,CANCELAN 17.02.24
X013,3071522673,202401111130422521,1800073648,XR,1/11/2024,1/11/2024,,"4707,63",0049A00000717,1400019591,1030000,
X013,3071544581,202401110847272504,1800073631,XR,1/11/2024,1/11/2024,,"18576380,73",0020B00023343,1400019723,1030000,PARCIAL 27.02.24 - CANCELAN 01.03.24
X013,3071587446,202401111050162512,1800073639,XR,1/11/2024,1/11/2024,,"10744,06",0049A00000714,1400019583,1030000,
X013,3071587446,202401111107382513,1800073640,XR,1/11/2024,1/11/2024,,"11985,79",0020A00013275,1400019583,1030000,
X013,3071587446,202401111111472514,1800073641,XR,1/11/2024,1/11/2024,,"18478,10",0020A00013276,1400019583,1030000,
X013,3071587446,202401111114402515,1800073642,XR,1/11/2024,1/11/2024,,"41431,69",0020A00013277,1400019583,1030000,
X013,3071587446,202401111117342516,1800073643,XR,1/11/2024,1/11/2024,,"18179,15",0020A00013278,1400019583,1030000,
X013,3071587446,202401111119462517,1800073644,XR,1/11/2024,1/11/2024,,"262336,17",0020A00013279,1400019583,1030000,
X013,3071587446,202401111123302518,1800073645,XR,1/11/2024,1/11/2024,,"4660,07",0049A00000715,1400019583,1030000,
X013,3071587446,202401111127142520,1800073647,XR,1/11/2024,1/11/2024,,"30678,83",0049A00000716,1400019583,1030000,
X013,3370736658,0004X00002459,1400019501,DZ,1/11/2024,1/11/2024,,"-10741,04",0004X00002459,1400019501,1030000,
X013,3370736658,202401111259492523,1800073649,XR,1/11/2024,1/11/2024,,"4302,48",0020A00013280,1400019649,1030000,cancelan 01.02.24
X013,300004,,100054052,SA,1/10/2024,1/10/2024,,"-72134,87",,100056478,1030026,MASTER 10.01.2024
X013,300004,,100054053,SA,1/10/2024,1/10/2024,,"-29415,66",,100056478,1030026,MASTER 10.01.2024
X013,300004,,100054054,SA,1/10/2024,1/10/2024,,"-3122,50",,100056478,1030026,MASTER 10.01.2024
X013,300004,,100054055,SA,1/10/2024,1/10/2024,,"-62183,56",,100056478,1030026,MASTER 10.01.2024
X013,300004,,100054056,SA,1/10/2024,1/10/2024,,"-12031,26",,100056478,1030026,MASTER 10.01.2024
X013,300004,,100054058,SA,1/10/2024,1/10/2024,,"-27685,66",,100056478,1030026,MASTER 10.01.2024
X013,300004,,100054059,SA,1/10/2024,1/10/2024,,"-8553,20",,100056478,1030026,MASTER 10.01.2024
X013,300004,,100054060,SA,1/10/2024,1/10/2024,,"-2261,55",,100056478,1030026,MASTER 10.01.2024
X013,300004,,100054061,SA,1/10/2024,1/10/2024,,"-13606,47",,100056478,1030026,MASTER 10.01.2024
X013,3050289264,0004X00002359,1400019401,DZ,1/10/2024,1/10/2024,,"-199788,64",0004X00002359,1400019401,1030000,
X013,3054666243,0004X00002401,1400019443,DZ,1/10/2024,1/10/2024,,"-9346,49",0004X00002401,1400019443,1030000,
X013,3054666267,0004X00002350,1400019392,DZ,1/10/2024,1/10/2024,,"-836503,65",0004X00002350,1400019392,1030000,
X013,3054674125,0004X00002417,1400019459,DZ,1/10/2024,1/10/2024,,"-5593565,33",0004X00002417,1400019459,1030000,
X013,3059035479,202401101124302501,1600012149,XG,1/10/2024,1/10/2024,,"-173364,89",0049B00000115,1400019768,1030000,CPTO:DEBITO PARCIAL S/FB 49-327
X013,3065485516,0004X00002424,1400019466,DZ,1/10/2024,1/10/2024,,"-455151,26",0004X00002424,1400019466,1030000,
X013,3068715616,0004X00002463,1400019505,DZ,1/10/2024,1/10/2024,,"-740835,34",0004X00002463,1400019505,1030000,
X013,3071185432,202401101029322499,1600012147,XG,1/10/2024,1/10/2024,,"-5559,84",0049A00000230,1400019571,1030000,DEBITO PARCIAL S/FA 49-699
X013,3071185432,202401101030402500,1600012148,XG,1/10/2024,1/10/2024,,"-3083,20",0049A00000231,1400019571,1030000,DEBITO PARCIAL S/FA 49-700
X013,3071304500,0004X00002360,1400019402,DZ,1/10/2024,1/10/2024,,"-11375,75",0004X00002360,1400019402,1030000,
X013,3071544581,202401101241342503,1800073630,XR,1/10/2024,1/10/2024,,"22625548,68",0020B00023342,1400019916,1030000,"PAGO PARCIAL 05.04 - RESTA $171.212.046,87"
X013,3071587446,202401101140142502,1600012150,XG,1/10/2024,1/10/2024,,"-776,68",0049A00000232,1400019597,1030000,
X013,3370736658,0004X00002457,1400019499,DZ,1/10/2024,1/10/2024,,"-245254,27",0004X00002457,1400019499,1030000,
X013,3370736658,0004X00002458,1400019500,DZ,1/10/2024,1/10/2024,,"-8168,54",0004X00002458,1400019500,1030000,
X013,300003,,100054191,SA,1/9/2024,1/9/2024,,"5759,60",,100056471,1030026,VISA 09.01.2024
X013,300004,,100054040,SA,1/9/2024,1/9/2024,,"-40851,76",,100056478,1030026,MASTER 09.01.2024
X013,300004,,100054044,SA,1/9/2024,1/9/2024,,"-672,81",,100056478,1030026,MASTER 09.01.2024
X013,300004,,100054045,SA,1/9/2024,1/9/2024,,"-1076,89",,100056478,1030026,MASTER 09.01.2024
X013,300004,,100054046,SA,1/9/2024,1/9/2024,,"-36872,76",,100056478,1030026,MASTER 09.01.2024
X013,300004,,100054047,SA,1/9/2024,1/9/2024,,"-8160,52",,100056478,1030026,MASTER 09.01.2024
X013,300004,,100054048,SA,1/9/2024,1/9/2024,,"-6878,55",,100056478,1030026,MASTER 09.01.2024
X013,300004,,100054049,SA,1/9/2024,1/9/2024,,"-4166,96",,100056478,1030026,MASTER 09.01.2024
X013,300004,,100054050,SA,1/9/2024,1/9/2024,,"-2939,94",,100056478,1030026,MASTER 09.01.2024
X013,300004,,100054051,SA,1/9/2024,1/9/2024,,"-95004,88",,100056478,1030026,MASTER 09.01.2024
X013,500000,,100053941,AB,1/9/2024,1/9/2024,,"1852,50",,100053941,1030000,
X013,500000,202401091139332494,1600012145,XG,1/9/2024,1/9/2024,,"-1852,50",0048B00000315,100053941,1030000,
X013,2005332039,0004X00002357,1400019399,DZ,1/9/2024,1/9/2024,,"-20974,15",0004X00002357,1400019399,1030000,
X013,3054674125,202401090745092482,1800073615,XR,1/9/2024,1/9/2024,,"7657,79",0020A00013261,1400019574,1030000,
X013,3054674125,202401090747512483,1800073616,XR,1/9/2024,1/9/2024,,"557,81",0020A00013262,1400019574,1030000,
X013,3054674125,202401090759072484,1800073617,XR,1/9/2024,1/9/2024,,"405138,11",0097A00001174,1400019574,1030000,
X013,3054674125,202401090809212485,1800073618,XR,1/9/2024,1/9/2024,,"2871,72",0127A00000077,1400019574,1030000,
X013,3054674125,202401090859552486,1800073619,XR,1/9/2024,1/9/2024,,"155566,10",0097A00001175,1400019574,1030000,
X013,3054677131,,100054314,SA,1/9/2024,1/9/2024,,"273,00",,100054860,1030000,NC FC 127-71 - COMPENSAR CON ORIGINAL
X013,3054677131,,100054314,SA,1/9/2024,1/9/2024,,"-273,00",,1400019508,1030000,NC FC 127-71 - COMPENSAR CON ORIGINAL
X013,3054677131,0004X00002466,1400019508,DZ,1/9/2024,1/9/2024,,"-4572,71",0004X00002466,1400019508,1030000,
X013,3060495864,,100054313,SA,1/9/2024,1/9/2024,,"111,39",,100054861,1030000,NC FC 20A13060 - COMPENSAR CON ORIGINAL
X013,3060495864,,100054313,SA,1/9/2024,1/9/2024,,"-111,39",,1400019507,1030000,NC FC 20A13060 - COMPENSAR CON ORIGINAL
X013,3060495864,0004X00002465,1400019507,DZ,1/9/2024,1/9/2024,,"-18780,32",0004X00002465,1400019507,1030000,
X013,3068825409,0004X00002358,1400019400,DZ,1/9/2024,1/9/2024,,"-400622,87",0004X00002358,1400019400,1030000,
X013,3071522673,202401090930312487,1800073620,XR,1/9/2024,1/9/2024,,"39836,44",0020A00013263,1400019675,1030000,CANCELAN 17.02.24
X013,3071522673,202401090934182488,1800073621,XR,1/9/2024,1/9/2024,,"93837,74",0020A00013264,1400019675,1030000,CANCELAN 17.02.24
X013,3071522673,202401090940592489,1800073622,XR,1/9/2024,1/9/2024,,"22683,71",0020A00013265,1400019391,1030000,cancelan 10.01.24
X013,3071587446,202401091344022496,1600012146,XG,1/9/2024,1/9/2024,,"-31253,95",0020A00003057,1400019582,1030000,CPTO:ANULA FC A-20-13270 MAL GENERADA
X013,3071587446,202401091004172490,1800073623,XR,1/9/2024,1/9/2024,,"51877,89",0020A00013266,1400019582,1030000,
X013,3071587446,202401091008372491,1800073624,XR,1/9/2024,1/9/2024,,"80904,10",0020A00013267,1400019582,1030000,
X013,3071587446,202401091015142492,1800073625,XR,1/9/2024,1/9/2024,,"151138,81",0020A00013268,1400019582,1030000,
X013,3071587446,202401091021002493,1800073626,XR,1/9/2024,1/9/2024,,"812053,82",0020A00013269,1400019597,1030000,cancelan 15.02.24
X013,3071587446,202401091340212495,1800073627,XR,1/9/2024,1/9/2024,,"31253,95",0020A00013270,1400019582,1030000,
X013,3071587446,202401091350132497,1800073628,XR,1/9/2024,1/9/2024,,"31253,95",0049A00000711,1400019582,1030000,
X013,3071587446,202401091353372498,1800073629,XR,1/9/2024,1/9/2024,,"12426,87",0049A00000712,1400019582,1030000,
X013,300004,,100054029,SA,1/8/2024,1/8/2024,,"-51737,51",,100056478,1030026,MASTER 08.01.2024
X013,300004,,100054030,SA,1/8/2024,1/8/2024,,"-4745,28",,100056478,1030026,MASTER 08.01.2024
X013,300004,,100054031,SA,1/8/2024,1/8/2024,,"-14724,69",,100056478,1030026,MASTER 08.01.2024
X013,300004,,100054032,SA,1/8/2024,1/8/2024,,"-65159,55",,100056478,1030026,MASTER 08.01.2024
X013,300004,,100054034,SA,1/8/2024,1/8/2024,,"-13838,49",,100056478,1030026,MASTER 08.01.2024
X013,300004,,100054035,SA,1/8/2024,1/8/2024,,"-3625,45",,100056478,1030026,MASTER 08.01.2024
X013,300004,,100054036,SA,1/8/2024,1/8/2024,,"-34488,90",,100056478,1030026,MASTER 08.01.2024
X013,300004,,100054038,SA,1/8/2024,1/8/2024,,"-19692,49",,100056478,1030026,MASTER 08.01.2024
