FECHA;REF.;LET.;SUC.;NUM.;IMPORTE;EMPRESA;CONVENIO;TEXTO:FACTURA:1;TEXTO:FACTURA:2;TEXTO:NOTA:1;TEXTO:NOTA:2;ClaveFactura
01/03/2024;NC;B;48;329;108873;200 - PARTICULARES;200 - PARTICULARES;CPTO:REINTEGRO AL PACIENTE;CMTR:REINTEGRO AL PACIENTE;GENERADO MANUALMENTE SIN DETALLE;;20240301-108873
08/03/2024;ND;A;49;671;325218,303;200 - PARTICULARES;200 - PARTICULARES;CPTO:RECUPERO DE GASTOS;CMTR:RECUPERO DE GASTOS;GENERADO MANUALMENTE SIN DETALLE;;20240308-325218,3
08/03/2024;FA;A;50;4918;17914,505;200 - PARTICULARES;200 - PARTICULARES;CPTO:;CMTR:ABONO ADMINISTRACION;GENERADO MANUALMENTE SIN DETALLE;;20240308-17914,51
08/03/2024;NC;B;48;330;1850;200 - PARTICULARES;200 - PARTICULARES;CPTO:REINTEGRO AL PACIENTE;CMTR:REINTEGRO AL PACIENTE;GENERADO MANUALMENTE SIN DETALLE;;20240308-1850
13/03/2024;NC;B;48;331;896;200 - PARTICULARES;200 - PARTICULARES;CPTO:ANULADA;CMTR:Anulacion Fact. B105-5890 y B105-5891;GENERADO MANUALMENTE SIN DETALLE;;20240313-896
21/03/2024;NC;B;48;332;3705;200 - PARTICULARES;200 - PARTICULARES;CPTO:REINTEGRO AL PACIENTE;CMTR:PAC. OÑETE NATALIA FACT. Nº 36-149202/148984 16/03 18/03;GENERADO MANUALMENTE SIN DETALLE;;20240321-3705
22/03/2024;NC;B;48;334;1852,5;200 - PARTICULARES;200 - PARTICULARES;CPTO:REINTEGRO AL PACIENTE;CMTR:Pac. Lopez Muñoz Juan Gabriel 02/03 Fact 36-147620;GENERADO MANUALMENTE SIN DETALLE;;20240322-1852,5
26/03/2024;NC;B;48;335;8563,5;200 - PARTICULARES;200 - PARTICULARES;CPTO:ANULADA;CMTR:Anulacion - Coseguro/Arancel;GENERADO MANUALMENTE SIN DETALLE;;20240326-8563,5
26/03/2024;NC;B;48;336;825;200 - PARTICULARES;200 - PARTICULARES;CPTO:ANULADA;CMTR:Anulacion - Coseguro/Arancel;GENERADO MANUALMENTE SIN DETALLE;;20240326-825
26/03/2024;NC;B;48;337;23696,55;200 - PARTICULARES;200 - PARTICULARES;CPTO:ANULADA;CMTR:Anulacion - Obs Orden Lab 1540005 Fact. 00039-B00092333;GENERADO MANUALMENTE SIN DETALLE;;20240326-23696,55
29/01/2024;FA;B;50;140;13050;200 - PARTICULARES;200 - PARTICULARES;CPTO:ALQUILER CONSULTORIO;CMTR:ALQUILER CONSULTORIO 10/2023;GENERADO MANUALMENTE SIN DETALLE;;20240129-13050
29/01/2024;FA;B;50;141;6750;200 - PARTICULARES;200 - PARTICULARES;CPTO:ALQUILER CONSULTORIO;CMTR:ALQUILER CONSULTORIO 10/2023;GENERADO MANUALMENTE SIN DETALLE;;20240129-6750
29/01/2024;FA;B;50;142;2491,5;200 - PARTICULARES;200 - PARTICULARES;CPTO:ALQUILER CONSULTORIO;CMTR:ALQUILER CONSULTORIO 10/2023;GENERADO MANUALMENTE SIN DETALLE;;20240129-2491,5
29/01/2024;FA;B;50;143;53090,6;200 - PARTICULARES;200 - PARTICULARES;CPTO:ALQUILER CONSULTORIO;CMTR:ALQUILER CONSULTORIO 10/2023;GENERADO MANUALMENTE SIN DETALLE;;20240129-53090,6
29/01/2024;FA;B;50;144;1650;200 - PARTICULARES;200 - PARTICULARES;CPTO:ALQUILER CONSULTORIO;CMTR:ALQUILER CONSULTORIO 10/2023;GENERADO MANUALMENTE SIN DETALLE;;20240129-1650
29/01/2024;FA;B;50;145;29471,3;200 - PARTICULARES;200 - PARTICULARES;CPTO:ALQUILER CONSULTORIO;CMTR:ALQUILER CONSULTORIO 10/2023;GENERADO MANUALMENTE SIN DETALLE;;20240129-29471,3
29/01/2024;FA;B;50;146;15750;200 - PARTICULARES;200 - PARTICULARES;CPTO:ALQUILER CONSULTORIO;CMTR:ALQUILER CONSULTORIO 10/2023;GENERADO MANUALMENTE SIN DETALLE;;20240129-15750
29/01/2024;FA;B;50;147;7147,6;200 - PARTICULARES;200 - PARTICULARES;CPTO:ALQUILER CONSULTORIO;CMTR:ALQUILER CONSULTORIO 10/2023;GENERADO MANUALMENTE SIN DETALLE;;20240129-7147,6
29/01/2024;FA;B;50;148;14550;200 - PARTICULARES;200 - PARTICULARES;CPTO:ALQUILER CONSULTORIO;CMTR:ALQUILER CONSULTORIO 10/2023;GENERADO MANUALMENTE SIN DETALLE;;20240129-14550
29/01/2024;FA;B;50;149;3750;200 - PARTICULARES;200 - PARTICULARES;CPTO:ALQUILER CONSULTORIO;CMTR:ALQUILER CONSULTORIO 10/2023;GENERADO MANUALMENTE SIN DETALLE;;20240129-3750
29/01/2024;FA;B;50;150;16800;200 - PARTICULARES;200 - PARTICULARES;CPTO:ALQUILER CONSULTORIO;CMTR:ALQUILER CONSULTORIO 10/2023;GENERADO MANUALMENTE SIN DETALLE;;20240129-16800
29/01/2024;FA;B;50;151;17550;200 - PARTICULARES;200 - PARTICULARES;CPTO:ALQUILER CONSULTORIO;CMTR:ALQUILER CONSULTORIO 10/2023;GENERADO MANUALMENTE SIN DETALLE;;20240129-17550
27/02/2024;FA;B;50;152;13720,8;200 - PARTICULARES;200 - PARTICULARES;CPTO:ALQUILER CONSULTORIO;CMTR:ALQUILER CONSULTORIO 11/2023;GENERADO MANUALMENTE SIN DETALLE;;20240227-13720,8
27/02/2024;FA;B;50;154;11038,5;200 - PARTICULARES;200 - PARTICULARES;CPTO:ALQUILER CONSULTORIO;CMTR:ALQUILER CONSULTORIO 11/2023;GENERADO MANUALMENTE SIN DETALLE;;20240227-11038,5
27/02/2024;FA;B;50;155;19650;200 - PARTICULARES;200 - PARTICULARES;CPTO:ALQUILER CONSULTORIO;CMTR:ALQUILER CONSULTORIO 11/2023;GENERADO MANUALMENTE SIN DETALLE;;20240227-19650
27/02/2024;FA;B;50;156;10350;200 - PARTICULARES;200 - PARTICULARES;CPTO:ALQUILER CONSULTORIO;CMTR:ALQUILER CONSULTORIO 11/2023;GENERADO MANUALMENTE SIN DETALLE;;20240227-10350
27/02/2024;FA;B;50;157;3450;200 - PARTICULARES;200 - PARTICULARES;CPTO:ALQUILER CONSULTORIO;CMTR:ALQUILER CONSULTORIO 11/2023;GENERADO MANUALMENTE SIN DETALLE;;20240227-3450
27/02/2024;FA;B;50;158;14400;200 - PARTICULARES;200 - PARTICULARES;CPTO:ALQUILER CONSULTORIO;CMTR:ALQUILER CONSULTORIO 11/2023;GENERADO MANUALMENTE SIN DETALLE;;20240227-14400
27/02/2024;FA;B;50;159;20917,9;200 - PARTICULARES;200 - PARTICULARES;CPTO:ALQUILER CONSULTORIO;CMTR:ALQUILER CONSULTORIO 11/2023;GENERADO MANUALMENTE SIN DETALLE;;20240227-20917,9
27/02/2024;FA;B;50;160;3450;200 - PARTICULARES;200 - PARTICULARES;CPTO:ALQUILER CONSULTORIO;CMTR:ALQUILER CONSULTORIO 11/2023;GENERADO MANUALMENTE SIN DETALLE;;20240227-3450
27/02/2024;FA;B;50;161;88707,3;200 - PARTICULARES;200 - PARTICULARES;CPTO:ALQUILER CONSULTORIO;CMTR:ALQUILER CONSULTORIO 11/2023;GENERADO MANUALMENTE SIN DETALLE;;20240227-88707,3
27/02/2024;FA;B;50;162;1534,1;200 - PARTICULARES;200 - PARTICULARES;CPTO:ALQUILER CONSULTORIO;CMTR:ALQUILER CONSULTORIO 11/2023;GENERADO MANUALMENTE SIN DETALLE;;20240227-1534,1
27/02/2024;FA;B;50;163;6000;200 - PARTICULARES;200 - PARTICULARES;CPTO:ALQUILER CONSULTORIO;CMTR:ALQUILER CONSULTORIO 11/2023;GENERADO MANUALMENTE SIN DETALLE;;20240227-6000
27/02/2024;FA;B;50;164;16650;200 - PARTICULARES;200 - PARTICULARES;CPTO:ALQUILER CONSULTORIO;CMTR:ALQUILER CONSULTORIO 11/2023;GENERADO MANUALMENTE SIN DETALLE;;20240227-16650
25/03/2024;FA;B;50;165;51507,4;200 - PARTICULARES;200 - PARTICULARES;CPTO:ALQUILER CONSULTORIO;CMTR:ALQUILER DE CONSULTORIO DICIEMBRE 2023.;GENERADO MANUALMENTE SIN DETALLE;;20240325-51507,4
25/03/2024;FA;B;50;166;15800;200 - PARTICULARES;200 - PARTICULARES;CPTO:ALQUILER CONSULTORIO;CMTR:ALQUILER DE CONSULTORIO DICIEMBRE 2023.;GENERADO MANUALMENTE SIN DETALLE;;20240325-15800
25/03/2024;FA;B;50;167;8471,4;200 - PARTICULARES;200 - PARTICULARES;CPTO:ALQUILER CONSULTORIO;CMTR:ALQUILER DE CONSULTORIO DICIEMBRE 2023.;GENERADO MANUALMENTE SIN DETALLE;;20240325-8471,4
25/03/2024;FA;B;50;168;12200;200 - PARTICULARES;200 - PARTICULARES;CPTO:ALQUILER CONSULTORIO;CMTR:ALQUILER DE CONSULTORIO DICIEMBRE 2023.;GENERADO MANUALMENTE SIN DETALLE;;20240325-12200
25/03/2024;FA;B;50;169;22009,5;200 - PARTICULARES;200 - PARTICULARES;CPTO:ALQUILER CONSULTORIO;CMTR:ALQUILER DE CONSULTORIO DICIEMBRE 2023.;GENERADO MANUALMENTE SIN DETALLE;;20240325-22009,5
25/03/2024;FA;B;50;170;4000;200 - PARTICULARES;200 - PARTICULARES;CPTO:ALQUILER CONSULTORIO;CMTR:ALQUILER DE CONSULTORIO DICIEMBRE 2023.;GENERADO MANUALMENTE SIN DETALLE;;20240325-4000
25/03/2024;FA;B;50;171;15100;200 - PARTICULARES;200 - PARTICULARES;CPTO:ALQUILER CONSULTORIO;CMTR:ALQUILER DE CONSULTORIO DICIEMBRE 2023.;GENERADO MANUALMENTE SIN DETALLE;;20240325-15100
25/03/2024;FA;B;50;172;4600;200 - PARTICULARES;200 - PARTICULARES;CPTO:ALQUILER CONSULTORIO;CMTR:ALQUILER DE CONSULTORIO DICIEMBRE 2023.;GENERADO MANUALMENTE SIN DETALLE;;20240325-4600
25/03/2024;FA;B;50;173;71624,1;200 - PARTICULARES;200 - PARTICULARES;CPTO:ALQUILER CONSULTORIO;CMTR:ALQUILER DE CONSULTORIO DICIEMBRE 2023.;GENERADO MANUALMENTE SIN DETALLE;;20240325-71624,1
25/03/2024;FA;B;50;174;982,4;200 - PARTICULARES;200 - PARTICULARES;CPTO:ALQUILER CONSULTORIO;CMTR:ALQUILER DE CONSULTORIO DICIEMBRE 2023.;GENERADO MANUALMENTE SIN DETALLE;;20240325-982,4
25/03/2024;FA;B;50;175;16000;200 - PARTICULARES;200 - PARTICULARES;CPTO:ALQUILER CONSULTORIO;CMTR:ALQUILER DE CONSULTORIO DICIEMBRE 2023.;GENERADO MANUALMENTE SIN DETALLE;;20240325-16000
25/03/2024;FA;B;50;176;7333,5;200 - PARTICULARES;200 - PARTICULARES;CPTO:ALQUILER CONSULTORIO;CMTR:ALQUILER DE CONSULTORIO DICIEMBRE 2023.;GENERADO MANUALMENTE SIN DETALLE;;20240325-7333,5
25/03/2024;FA;B;50;177;31592,4;200 - PARTICULARES;200 - PARTICULARES;CPTO:ALQUILER CONSULTORIO;CMTR:ALQUILER DE CONSULTORIO DICIEMBRE 2023.;GENERADO MANUALMENTE SIN DETALLE;;20240325-31592,4
29/01/2024;FA;A;50;4779;3387,5;200 - PARTICULARES;200 - PARTICULARES;CPTO:ALQUILER CONSULTORIO;CMTR:ALQUILER CONSULTORIO 10/2023;GENERADO MANUALMENTE SIN DETALLE;;20240129-3387,5
29/01/2024;FA;A;50;4781;37157,5;200 - PARTICULARES;200 - PARTICULARES;CPTO:ALQUILER CONSULTORIO;CMTR:ALQUILER CONSULTORIO 10/2023;GENERADO MANUALMENTE SIN DETALLE;;20240129-37157,5
29/01/2024;FA;A;50;4784;10200;200 - PARTICULARES;200 - PARTICULARES;CPTO:ALQUILER CONSULTORIO;CMTR:ALQUILER CONSULTORIO 10/2023;GENERADO MANUALMENTE SIN DETALLE;;20240129-10200
29/01/2024;FA;A;50;4786;23700;200 - PARTICULARES;200 - PARTICULARES;CPTO:ALQUILER CONSULTORIO;CMTR:ALQUILER CONSULTORIO 10/2023;GENERADO MANUALMENTE SIN DETALLE;;20240129-23700
29/01/2024;FA;A;50;4783;32334,3;200 - PARTICULARES;200 - PARTICULARES;CPTO:ALQUILER CONSULTORIO;CMTR:ALQUILER CONSULTORIO 10/2023;GENERADO MANUALMENTE SIN DETALLE;;20240129-32334,3
29/01/2024;FA;A;50;4789;38421,1;200 - PARTICULARES;200 - PARTICULARES;CPTO:ALQUILER CONSULTORIO;CMTR:ALQUILER CONSULTORIO 10/2023;GENERADO MANUALMENTE SIN DETALLE;;20240129-38421,1
29/01/2024;FA;A;50;4790;68713,8;200 - PARTICULARES;200 - PARTICULARES;CPTO:ALQUILER CONSULTORIO;CMTR:ALQUILER CONSULTORIO 10/2023;GENERADO MANUALMENTE SIN DETALLE;;20240129-68713,8
29/01/2024;FA;A;50;4791;13800;200 - PARTICULARES;200 - PARTICULARES;CPTO:ALQUILER CONSULTORIO;CMTR:ALQUILER CONSULTORIO 10/2023;GENERADO MANUALMENTE SIN DETALLE;;20240129-13800
29/01/2024;FA;A;50;4792;76285,9;200 - PARTICULARES;200 - PARTICULARES;CPTO:ALQUILER CONSULTORIO;CMTR:ALQUILER CONSULTORIO 10/2023;GENERADO MANUALMENTE SIN DETALLE;;20240129-76285,9
29/01/2024;FA;A;50;4793;31659,7;200 - PARTICULARES;200 - PARTICULARES;CPTO:ALQUILER CONSULTORIO;CMTR:ALQUILER CONSULTORIO 10/2023;GENERADO MANUALMENTE SIN DETALLE;;20240129-31659,7
29/01/2024;FA;A;50;4794;29940;200 - PARTICULARES;200 - PARTICULARES;CPTO:ALQUILER CONSULTORIO;CMTR:ALQUILER CONSULTORIO 10/2023;GENERADO MANUALMENTE SIN DETALLE;;20240129-29940
29/01/2024;FA;A;50;4795;11400;200 - PARTICULARES;200 - PARTICULARES;CPTO:ALQUILER CONSULTORIO;CMTR:ALQUILER CONSULTORIO 10/2023;GENERADO MANUALMENTE SIN DETALLE;;20240129-11400
29/01/2024;FA;A;50;4796;55442,6;200 - PARTICULARES;200 - PARTICULARES;CPTO:ALQUILER CONSULTORIO;CMTR:ALQUILER CONSULTORIO 10/2023;GENERADO MANUALMENTE SIN DETALLE;;20240129-55442,6
29/01/2024;FA;A;50;4797;15600;200 - PARTICULARES;200 - PARTICULARES;CPTO:ALQUILER CONSULTORIO;CMTR:ALQUILER CONSULTORIO 10/2023;GENERADO MANUALMENTE SIN DETALLE;;20240129-15600
29/01/2024;FA;A;50;4798;52697,8;200 - PARTICULARES;200 - PARTICULARES;CPTO:ALQUILER CONSULTORIO;CMTR:ALQUILER CONSULTORIO 10/2023;GENERADO MANUALMENTE SIN DETALLE;;20240129-52697,8
29/01/2024;FA;A;50;4799;90347,8;200 - PARTICULARES;200 - PARTICULARES;CPTO:ALQUILER CONSULTORIO;CMTR:ALQUILER CONSULTORIO 10/2023;GENERADO MANUALMENTE SIN DETALLE;;20240129-90347,8
29/01/2024;FA;A;50;4800;18496,2;200 - PARTICULARES;200 - PARTICULARES;CPTO:ALQUILER CONSULTORIO;CMTR:ALQUILER CONSULTORIO 10/2023;GENERADO MANUALMENTE SIN DETALLE;;20240129-18496,2
29/01/2024;FA;A;50;4801;80400;200 - PARTICULARES;200 - PARTICULARES;CPTO:ALQUILER CONSULTORIO;CMTR:ALQUILER CONSULTORIO 10/2023;GENERADO MANUALMENTE SIN DETALLE;;20240129-80400
29/01/2024;FA;A;50;4802;18240;200 - PARTICULARES;200 - PARTICULARES;CPTO:ALQUILER CONSULTORIO;CMTR:ALQUILER CONSULTORIO 10/2023;GENERADO MANUALMENTE SIN DETALLE;;20240129-18240
29/01/2024;FA;A;50;4803;60150;200 - PARTICULARES;200 - PARTICULARES;CPTO:ALQUILER CONSULTORIO;CMTR:ALQUILER CONSULTORIO 10/2023;GENERADO MANUALMENTE SIN DETALLE;;20240129-60150
29/01/2024;FA;A;50;4804;22800;200 - PARTICULARES;200 - PARTICULARES;CPTO:ALQUILER CONSULTORIO;CMTR:ALQUILER CONSULTORIO 10/2023;GENERADO MANUALMENTE SIN DETALLE;;20240129-22800
29/01/2024;FA;A;50;4805;32704,2;200 - PARTICULARES;200 - PARTICULARES;CPTO:ALQUILER CONSULTORIO;CMTR:ALQUILER CONSULTORIO 10/2023;GENERADO MANUALMENTE SIN DETALLE;;20240129-32704,2
29/01/2024;FA;A;50;4806;32580;200 - PARTICULARES;200 - PARTICULARES;CPTO:ALQUILER CONSULTORIO;CMTR:ALQUILER CONSULTORIO 10/2023;GENERADO MANUALMENTE SIN DETALLE;;20240129-32580
29/01/2024;FA;A;50;4807;21930,7;200 - PARTICULARES;200 - PARTICULARES;CPTO:ALQUILER CONSULTORIO;CMTR:ALQUILER CONSULTORIO 10/2023;GENERADO MANUALMENTE SIN DETALLE;;20240129-21930,7
29/01/2024;FA;A;50;4808;45750;200 - PARTICULARES;200 - PARTICULARES;CPTO:ALQUILER CONSULTORIO;CMTR:ALQUILER CONSULTORIO 10/2023;GENERADO MANUALMENTE SIN DETALLE;;20240129-45750
29/01/2024;FA;A;50;4809;114680,7;200 - PARTICULARES;200 - PARTICULARES;CPTO:ALQUILER CONSULTORIO;CMTR:ALQUILER CONSULTORIO 10/2023;GENERADO MANUALMENTE SIN DETALLE;;20240129-114680,7
29/01/2024;FA;A;50;4810;16634,8;200 - PARTICULARES;200 - PARTICULARES;CPTO:ALQUILER CONSULTORIO;CMTR:ALQUILER CONSULTORIO 10/2023;GENERADO MANUALMENTE SIN DETALLE;;20240129-16634,8
29/01/2024;FA;A;50;4811;21900;200 - PARTICULARES;200 - PARTICULARES;CPTO:ALQUILER CONSULTORIO;CMTR:ALQUILER CONSULTORIO 10/2023;GENERADO MANUALMENTE SIN DETALLE;;20240129-21900
29/01/2024;FA;A;50;4812;44512,7;200 - PARTICULARES;200 - PARTICULARES;CPTO:ALQUILER CONSULTORIO;CMTR:ALQUILER CONSULTORIO 10/2023;GENERADO MANUALMENTE SIN DETALLE;;20240129-44512,7
29/01/2024;FA;A;50;4813;23100;200 - PARTICULARES;200 - PARTICULARES;CPTO:ALQUILER CONSULTORIO;CMTR:ALQUILER CONSULTORIO 10/2023;GENERADO MANUALMENTE SIN DETALLE;;20240129-23100
29/01/2024;FA;A;50;4814;115340,4;200 - PARTICULARES;200 - PARTICULARES;CPTO:ALQUILER CONSULTORIO;CMTR:ALQUILER CONSULTORIO 10/2023;GENERADO MANUALMENTE SIN DETALLE;;20240129-115340,4
29/01/2024;FA;A;50;4815;16800;200 - PARTICULARES;200 - PARTICULARES;CPTO:ALQUILER CONSULTORIO;CMTR:ALQUILER CONSULTORIO 10/2023;GENERADO MANUALMENTE SIN DETALLE;;20240129-16800
29/01/2024;FA;A;50;4816;49529,3;200 - PARTICULARES;200 - PARTICULARES;CPTO:ALQUILER CONSULTORIO;CMTR:ALQUILER CONSULTORIO 10/2023;GENERADO MANUALMENTE SIN DETALLE;;20240129-49529,3
29/01/2024;FA;A;50;4817;45450;200 - PARTICULARES;200 - PARTICULARES;CPTO:ALQUILER CONSULTORIO;CMTR:ALQUILER CONSULTORIO 10/2023;GENERADO MANUALMENTE SIN DETALLE;;20240129-45450
29/01/2024;FA;A;50;4818;23400;200 - PARTICULARES;200 - PARTICULARES;CPTO:ALQUILER CONSULTORIO;CMTR:ALQUILER CONSULTORIO 10/2023;GENERADO MANUALMENTE SIN DETALLE;;20240129-23400
29/01/2024;FA;A;50;4819;28950;200 - PARTICULARES;200 - PARTICULARES;CPTO:ALQUILER CONSULTORIO;CMTR:ALQUILER CONSULTORIO 10/2023;GENERADO MANUALMENTE SIN DETALLE;;20240129-28950
29/01/2024;FA;A;50;4820;31200;200 - PARTICULARES;200 - PARTICULARES;CPTO:ALQUILER CONSULTORIO;CMTR:ALQUILER CONSULTORIO 10/2023;GENERADO MANUALMENTE SIN DETALLE;;20240129-31200
29/01/2024;FA;A;50;4821;8467,4;200 - PARTICULARES;200 - PARTICULARES;CPTO:ALQUILER CONSULTORIO;CMTR:ALQUILER CONSULTORIO 10/2023;GENERADO MANUALMENTE SIN DETALLE;;20240129-8467,4
29/01/2024;FA;A;50;4823;24750;200 - PARTICULARES;200 - PARTICULARES;CPTO:ALQUILER CONSULTORIO;CMTR:ALQUILER CONSULTORIO 10/2023;GENERADO MANUALMENTE SIN DETALLE;;20240129-24750
29/01/2024;FA;A;50;4831;42613,5;200 - PARTICULARES;200 - PARTICULARES;CPTO:ALQUILER CONSULTORIO;CMTR:ALQUILER CONSULTORIO 10/2023;GENERADO MANUALMENTE SIN DETALLE;;20240129-42613,5
29/01/2024;FA;A;50;4822;45175,6;200 - PARTICULARES;200 - PARTICULARES;CPTO:ALQUILER CONSULTORIO;CMTR:ALQUILER CONSULTORIO 10/2023;GENERADO MANUALMENTE SIN DETALLE;;20240129-45175,6
29/01/2024;FA;A;50;4824;64497,4;200 - PARTICULARES;200 - PARTICULARES;CPTO:ALQUILER CONSULTORIO;CMTR:ALQUILER CONSULTORIO 10/2023;GENERADO MANUALMENTE SIN DETALLE;;20240129-64497,4
29/01/2024;FA;A;50;4825;12150;200 - PARTICULARES;200 - PARTICULARES;CPTO:ALQUILER CONSULTORIO;CMTR:ALQUILER CONSULTORIO 10/2023;GENERADO MANUALMENTE SIN DETALLE;;20240129-12150
29/01/2024;FA;A;50;4826;28650;200 - PARTICULARES;200 - PARTICULARES;CPTO:ALQUILER CONSULTORIO;CMTR:ALQUILER CONSULTORIO 10/2023;GENERADO MANUALMENTE SIN DETALLE;;20240129-28650
29/01/2024;FA;A;50;4827;69237,8;200 - PARTICULARES;200 - PARTICULARES;CPTO:ALQUILER CONSULTORIO;CMTR:ALQUILER CONSULTORIO 10/2023;GENERADO MANUALMENTE SIN DETALLE;;20240129-69237,8
29/01/2024;FA;A;50;4828;42750;200 - PARTICULARES;200 - PARTICULARES;CPTO:ALQUILER CONSULTORIO;CMTR:ALQUILER CONSULTORIO 10/2023;GENERADO MANUALMENTE SIN DETALLE;;20240129-42750
29/01/2024;FA;A;50;4829;14550;200 - PARTICULARES;200 - PARTICULARES;CPTO:ALQUILER CONSULTORIO;CMTR:ALQUILER CONSULTORIO 10/2023;GENERADO MANUALMENTE SIN DETALLE;;20240129-14550
29/01/2024;FA;A;50;4830;21750;200 - PARTICULARES;200 - PARTICULARES;CPTO:ALQUILER CONSULTORIO;CMTR:ALQUILER CONSULTORIO 10/2023;GENERADO MANUALMENTE SIN DETALLE;;20240129-21750
29/01/2024;FA;A;50;4832;101130,6;200 - PARTICULARES;200 - PARTICULARES;CPTO:ALQUILER CONSULTORIO;CMTR:ALQUILER CONSULTORIO 10/2023;GENERADO MANUALMENTE SIN DETALLE;;20240129-101130,6
29/01/2024;FA;A;50;4833;3300;200 - PARTICULARES;200 - PARTICULARES;CPTO:ALQUILER CONSULTORIO;CMTR:ALQUILER CONSULTORIO 10/2023;GENERADO MANUALMENTE SIN DETALLE;;20240129-3300
29/01/2024;FA;A;50;4834;28725,7;200 - PARTICULARES;200 - PARTICULARES;CPTO:ALQUILER CONSULTORIO;CMTR:ALQUILER CONSULTORIO 10/2023;GENERADO MANUALMENTE SIN DETALLE;;20240129-28725,7
29/01/2024;FA;A;50;4835;65300,3;200 - PARTICULARES;200 - PARTICULARES;CPTO:ALQUILER CONSULTORIO;CMTR:ALQUILER CONSULTORIO 10/2023;GENERADO MANUALMENTE SIN DETALLE;;20240129-65300,3
29/01/2024;FA;A;50;4836;19350;200 - PARTICULARES;200 - PARTICULARES;CPTO:ALQUILER CONSULTORIO;CMTR:ALQUILER CONSULTORIO 10/2023;GENERADO MANUALMENTE SIN DETALLE;;20240129-19350
29/01/2024;FA;A;50;4837;24250;200 - PARTICULARES;200 - PARTICULARES;CPTO:ALQUILER CONSULTORIO;CMTR:ALQUILER CONSULTORIO 10/2023;GENERADO MANUALMENTE SIN DETALLE;;20240129-24250
29/01/2024;FA;A;50;4838;21984,4;200 - PARTICULARES;200 - PARTICULARES;CPTO:ALQUILER CONSULTORIO;CMTR:ALQUILER CONSULTORIO 10/2023;GENERADO MANUALMENTE SIN DETALLE;;20240129-21984,4
29/01/2024;FA;A;50;4839;67539,5;200 - PARTICULARES;200 - PARTICULARES;CPTO:ALQUILER CONSULTORIO;CMTR:ALQUILER CONSULTORIO 10/2023;GENERADO MANUALMENTE SIN DETALLE;;20240129-67539,5
29/01/2024;FA;A;50;4840;90391,9;200 - PARTICULARES;200 - PARTICULARES;CPTO:ALQUILER CONSULTORIO;CMTR:ALQUILER CONSULTORIO 10/2023;GENERADO MANUALMENTE SIN DETALLE;;20240129-90391,9
29/01/2024;FA;A;50;4841;19200;200 - PARTICULARES;200 - PARTICULARES;CPTO:ALQUILER CONSULTORIO;CMTR:ALQUILER CONSULTORIO 10/2023;GENERADO MANUALMENTE SIN DETALLE;;20240129-19200
29/01/2024;FA;A;50;4842;20400;200 - PARTICULARES;200 - PARTICULARES;CPTO:ALQUILER CONSULTORIO;CMTR:ALQUILER CONSULTORIO 10/2023;GENERADO MANUALMENTE SIN DETALLE;;20240129-20400
29/01/2024;FA;A;50;4843;61200;200 - PARTICULARES;200 - PARTICULARES;CPTO:ALQUILER CONSULTORIO;CMTR:ALQUILER CONSULTORIO 10/2023;GENERADO MANUALMENTE SIN DETALLE;;20240129-61200
29/01/2024;FA;A;50;4844;58569,5;200 - PARTICULARES;200 - PARTICULARES;CPTO:ALQUILER CONSULTORIO;CMTR:ALQUILER CONSULTORIO 10/2023;GENERADO MANUALMENTE SIN DETALLE;;20240129-58569,5
29/01/2024;FA;A;50;4845;81370;200 - PARTICULARES;200 - PARTICULARES;CPTO:ALQUILER CONSULTORIO;CMTR:ALQUILER CONSULTORIO 10/2023;GENERADO MANUALMENTE SIN DETALLE;;20240129-81370
30/01/2024;FA;A;50;4846;11400;200 - PARTICULARES;200 - PARTICULARES;CPTO:ALQUILER CONSULTORIO;CMTR:ALQUILER CONSULTORIO 10/2023;GENERADO MANUALMENTE SIN DETALLE;;20240130-11400
27/02/2024;FA;A;50;4896;75525,6;200 - PARTICULARES;200 - PARTICULARES;CPTO:ALQUILER CONSULTORIO;CMTR:ALQUILER CONSULTORIO 12/2023;GENERADO MANUALMENTE SIN DETALLE;;20240227-75525,6
27/02/2024;FA;A;50;4897;91631,4;200 - PARTICULARES;200 - PARTICULARES;CPTO:ALQUILER CONSULTORIO;CMTR:ALQUILER CONSULTORIO 12/2023;GENERADO MANUALMENTE SIN DETALLE;;20240227-91631,4
27/02/2024;FA;A;50;4899;36071,5;200 - PARTICULARES;200 - PARTICULARES;CPTO:ALQUILER CONSULTORIO;CMTR:ALQUILER CONSULTORIO 12/2023;GENERADO MANUALMENTE SIN DETALLE;;20240227-36071,5
27/02/2024;FA;A;50;4900;22587,5;200 - PARTICULARES;200 - PARTICULARES;CPTO:ALQUILER CONSULTORIO;CMTR:ALQUILER CONSULTORIO 12/2023;GENERADO MANUALMENTE SIN DETALLE;;20240227-22587,5
27/02/2024;FA;A;50;4901;2487,5;200 - PARTICULARES;200 - PARTICULARES;CPTO:ALQUILER CONSULTORIO;CMTR:ALQUILER CONSULTORIO 12/2023;GENERADO MANUALMENTE SIN DETALLE;;20240227-2487,5
27/02/2024;FA;A;50;4915;20236708,3;200 - PARTICULARES;200 - PARTICULARES;CPTO:ALQUILER CONSULTORIO;CMTR:ERROR - ALQUILER CONSULTORIO 11/2023;GENERADO MANUALMENTE SIN DETALLE;;20240227-20236708,3
