Cliente;Asignación;Nº documento;Clase de documento;Fecha de documento;Fe.contabilización;Importe en moneda local;Referencia;Doc.compensación;Cuenta de mayor;Texto;ClaveSap
3054677131;;100055121;AB;15/03/2024;15/03/2024;4697,785;;100055121;1030000;NC FC 97-1204 - COMPENSAR CON ORIGINAL;20240315-4697,78
2012189815;;100053980;AB;16/01/2024;16/01/2024;16249,375;;100053980;1030000;Retiro CSP - Fondo Fijo JAC x CSP;20240116-16249,380
3068695518;;100055148;AB;22/03/2024;22/03/2024;47868,035;;100055148;1030000;NC FC 20-23366 - COMPENSAR CON ORIGINAL;20240322-47868,04
3065485516;;100054877;SA;11/03/2024;11/03/2024;-1474884,244;;1400019715;1030000;NC FC 97-1181 - COMPENSAR CON ORIGINAL;20240311--1474884,24
3054674125;;100055116;SA;22/03/2024;22/03/2024;-555326,292;;1400019786;1030000;NC FC 97-1193 - COMPENSAR CON ORIGINAL;20240322--555326,29
3054674125;;100055114;SA;22/03/2024;22/03/2024;-135252,878;;1400019786;1030000;NC FC 97-1195 - COMPENSAR CON ORIGINAL;20240322--135252,88
3368626286;;100054264;SA;25/01/2024;25/01/2024;-123151,509;;1400019470;1030000;NC FC 20B23139 - COMPENSAR CON ORIGINAL;20240125--123151,51
3052276392;;100054880;SA;06/03/2024;06/03/2024;-117728,85;;1400019717;1030000;NC FC 20-23410 - COMPENSAR CON ORIGINAL;20240306--117728,85
3368626286;;100054699;SA;29/02/2024;29/02/2024;-115366,587;;1400019610;1030000;NC FC 20-23352 - COMPENSAR CON ORIGINAL;20240229--115366,59
3054674125;;100055073;SA;18/03/2024;18/03/2024;-104536,279;;1400019764;1030000;NC FC 97-1190 - COMPENSAR CON ORIGINAL;20240318--104536,28
3052276392;;100054543;SA;06/02/2024;06/02/2024;-86600,062;;1400019575;1030000;NC FC 20B23170 - COMPENSAR CON ORIGINAL;20240206--86600,06
3068695518;;100055149;SA;22/03/2024;22/03/2024;-81051,831;;1400019834;1030000;NC FC 20-23223 - sin informar - COMPENSAR CON ORIG;20240322--81051,83
3061445509;;100055065;SA;13/03/2024;13/03/2024;-79618,028;;1400019753;1030000;NC FC 20-13317 - COMPENSAR CON ORIGINAL;20240313--79618,03
3068695518;;100055147;SA;22/03/2024;22/03/2024;-47868,035;;100055148;1030000;NC FC 20-23366 - COMPENSAR CON ORIGINAL;20240322--47868,04
3065485516;;100054876;SA;11/03/2024;11/03/2024;-46974,794;;1400019715;1030000;NC FC 128-15 - COMPENSAR CON ORIGINAL;20240311--46974,79
3054674125;;100054527;SA;16/02/2024;16/02/2024;-45712,744;;1400019574;1030000;NC X TR POS - compensar con original;20240216--45712,74
3052242816;;100054704;SA;08/02/2024;08/02/2024;-42264,147;;1400019613;1030000;NC FC 97-1165 - COMPENSAR CON ORIGINAL;20240208--42264,15
3063619685;;100054561;SA;07/02/2024;07/02/2024;-37899,098;;1400019596;1030000;NC FC 20B23220 - COMPENSAR CON ORIGINAL;20240207--37899,1
3052276392;;100054542;SA;06/02/2024;06/02/2024;-37538,085;;1400019575;1030000;NC FC 20B23169 - COMPENSAR CON ORIGINAL;20240206--37538,08
3068627333;;100054775;SA;16/02/2024;16/02/2024;-31500;;1400019669;1030000;NC FC 20-23150 - COMPENSAR CON ORIGINAL;20240216--31500
3052276392;;100054541;SA;06/02/2024;06/02/2024;-31327,43;;1400019575;1030000;NC FC 20B23167 - COMPENSAR CON ORIGINAL;20240206--31327,43
3065485516;;100054545;SA;14/02/2024;14/02/2024;-29971,103;;1400019576;1030000;NC FC 97-1163 - COMPENSAR CON ORIGINAL;20240214--29971,1
3371021054;;100054799;SA;27/02/2024;27/02/2024;-28930,569;;1400019680;1030000;NC FC 20-13182 - COMPENSAR CON ORIGINAL;20240227--28930,57
3071185432;;100054883;SA;14/03/2024;14/03/2024;-27957,039;;1400019720;1030000;NC FC 20-13437 - COMPENSAR CON ORIGINAL;20240314--27957,04
3065485516;;100054875;SA;11/03/2024;11/03/2024;-27446,152;;1400019715;1030000;NC FC 97-1182 - COMPENSAR CON ORIGINAL;20240311--27446,15
3054674125;;100054534;SA;16/02/2024;16/02/2024;-26688,888;;1400019574;1030000;NC FC 97A1174 - COMPENSAR CON ORIGINAL;20240216--26688,89
3052276392;;100053978;SA;05/01/2024;05/01/2024;-22495,986;;1400019404;1030000;NC SEG ADUDITORIA - IF 202315052 - 9611601;20240105--22495,99
3368626286;;100054879;SA;13/03/2024;13/03/2024;-19531,105;;1400019716;1030000;NC FC 20-23530 - COMPENSAR CON ORIGINAL;20240313--19531,100
3054674125;;100055117;SA;22/03/2024;22/03/2024;-17755,247;;1400019786;1030000;NC FC 97-1194 - COMPENSAR CON ORIGINAL;20240322--17755,25
3371021054;;100054793;SA;23/02/2024;23/02/2024;-17547,747;;1400019679;1030000;NC FC 20-13184 - COMPENSAR CON ORIGINAL;20240223--17547,75
3371021054;;100054794;SA;27/02/2024;27/02/2024;-17547,747;;;1030000;CANCELAN REFAC FC 20-13184 - FALTA ND;20240227--17547,75
3368626286;;100054263;SA;17/01/2024;17/01/2024;-16543,63;;1400019465;1030000;NC FC 20B23140 - COMPENSAR CON ORIGINAL;20240117--16543,63
2012189815;;100053979;SA;16/01/2024;16/01/2024;-16249,375;;100053980;1030000;Retiro CSP - Fondo Fijo JAC x CSP;20240116--16249,380
3067906538;;100055078;SA;07/03/2024;07/03/2024;-15971,424;;1400019772;1030000;NC FC 20-23404 - COMPENSAR CON ORIGINAL;20240307--15971,42
3055832555;;100055080;SA;19/03/2024;19/03/2024;-15074,832;;1400019784;1030000;ND SIN DETALLE - FC 20-13059;20240319--15074,83
3054674125;;100054526;SA;16/02/2024;16/02/2024;-12313,197;;100055540;1030000;FC NUEVA X TR POS - compensar con original;20240216--12313,2
3061445509;;100054773;SA;14/02/2024;14/02/2024;-12010,7;;1400019655;1030000;NC FC 20-13173 - COMPENSAR CON ORIGINAL;20240214--12010,7
3052276392;;100054881;SA;06/03/2024;06/03/2024;-11760,728;;1400019717;1030000;NC FC 20-23409 - COMPENSAR CON ORIGINAL;20240306--11760,73
3068436191;;100054315;SA;24/01/2024;24/01/2024;-11156,444;;1400019511;1030000;NC FC 20B23001 - COMPENSAR CON ORIGINAL;20240124--11156,44
3068436191;;100055123;SA;15/03/2024;15/03/2024;-10349,025;;1400019805;1030000;NC FC 20-23491 - COMPENSAR CON ORIGINAL;20240315--10349,03
3050005352;;100055067;SA;08/03/2024;08/03/2024;-9639,626;;1400019760;1030000;NC FC 97-1149 - COMPENSAR CON ORIGINAL;20240308--9639,63
3368626286;;100054878;SA;13/03/2024;13/03/2024;-9057,584;;1400019716;1030000;NC FC 20-23535 - COMPENSAR CON ORIGINAL;20240313--9057,58
3068833954;;100055082;SA;14/03/2024;14/03/2024;-8671,54;;1400019785;1030000;NC FC 49-357 - COMPENSAR CON ORIGINAL;20240314--8671,54
3054674125;;100055115;SA;22/03/2024;22/03/2024;-6211,254;;1400019786;1030000;NC FC 97-1193 - COMPENSAR CON ORIGINAL;20240322--6211,25
3054674125;;100055113;SA;22/03/2024;22/03/2024;-5903,045;;1400019786;1030000;NC FC 97-1196 - COMPENSAR CON ORIGINAL;20240322--5903,05
3071185432;;100054885;SA;14/03/2024;14/03/2024;-5311;;1400019720;1030000;NC FC 49-768 - COMPENSAR CON ORIGINAL;20240314--5311
3054674125;;100054530;SA;16/02/2024;16/02/2024;-5163,36;;1400019574;1030000;NC X TR POS - compensar con original;20240216--5163,36
3054677131;;100055120;SA;15/03/2024;15/03/2024;-4697,785;;100055121;1030000;NC FC 97-1204 - COMPENSAR CON ORIGINAL;20240315--4697,78
3054674125;;100054529;SA;16/02/2024;16/02/2024;-3991,095;;1400019574;1030000;NC X TR POS - compensar con original;20240216--3991,09
3054674125;;100054531;SA;16/02/2024;16/02/2024;-3718,308;;1400019574;1030000;NC X TR POS - compensar con original;20240216--3718,31
3071185432;;100054884;SA;14/03/2024;14/03/2024;-3260,4;;1400019720;1030000;NC FC 49-766 - COMPENSAR CON ORIGINAL;20240314--3260,4
3054674125;;100054532;SA;16/02/2024;16/02/2024;-2972,787;;1400019574;1030000;NC X TR POS - compensar con original;20240216--2972,79
3052242816;;100054705;SA;08/02/2024;08/02/2024;-2785,148;;1400019613;1030000;NC FC 128-12 - COMPENSAR CON ORIGINAL;20240208--2785,15
3054677131;;100055119;SA;11/03/2024;11/03/2024;-2399,201;;1400019792;1030000;NC FC 49-748 - COMPENSAR CON ORIGINAL;20240311--2399,2
3368626286;;100054872;SA;06/03/2024;06/03/2024;-2120,233;;1400019714;1030000;NC FC 20-23500 - COMPENSAR CON ORIGINAL;20240306--2120,23
3068695518;;100053975;SA;02/01/2024;02/01/2024;-1875,95;;1400019395;1030000;NC FC 49-287 - COMPENSAR CON ORIGINAL;20240102--1875,95
3368626286;;100054262;SA;17/01/2024;17/01/2024;-1755,122;;1400019465;1030000;NC FC 20B23138 - COMPENSAR CON ORIGINAL;20240117--1755,12
3052242816;;100055005;SA;08/03/2024;08/03/2024;-1579,77;;1400019735;1030000;NC FC 128-17 - COMPENSAR CON ORIGINAL;20240308--1579,77
3054677131;;100054485;SA;18/01/2024;18/01/2024;-1395,248;;1400019537;1030000;NC FC 49A640 - COMPENSAR CON ORIGINAL;20240118--1395,25
3061445509;;100054774;SA;14/02/2024;14/02/2024;-1270;;1400019655;1030000;NC FC 127-72 - COMPENSAR CON ORIGINAL;20240214--1270
3054677131;;100054702;SA;19/02/2024;19/02/2024;-1080,192;;1400019612;1030000;NC FC 49-693 - COMPENSAR CON ORIGINAL;20240219--1080,19
3054674125;;100054537;SA;16/02/2024;16/02/2024;-1006,482;;1400019574;1030000;NC FC 20A13261 - COMPENSAR CON ORIGINAL;20240216--1006,48
3071046420;;100055145;SA;27/03/2024;27/03/2024;-917,28;;100055146;1030000;NC FC 20-13325 - COMPENSAR CON ORIGINAL;20240327--917,28
3061445509;;100055064;SA;13/03/2024;13/03/2024;-846,646;;1400019753;1030000;NC FC 127-82 - COMPENSAR CON ORIGINAL;20240313--846,65
3052242816;;100054706;SA;08/02/2024;08/02/2024;-829,526;;1400019613;1030000;NC FC 20-13175 - COMPENSAR CON ORIGINAL;20240208--829,53
3054674125;;100054528;SA;16/02/2024;16/02/2024;-760,643;;1400019574;1030000;NC X TR POS - compensar con original;20240216--760,64
3060495864;;100054844;SA;08/02/2024;08/02/2024;-664,304;;1400019707;1030000;NC FC 20-13204 - COMPENSAR CON ORIGINAL;20240208--664,3
3371021054;;100054792;SA;23/02/2024;23/02/2024;-608,951;;1400019679;1030000;NC FC 49-686 - COMPENSAR CON ORIGINAL;20240223--608,95
3060495864;;100054845;SA;09/02/2024;09/02/2024;-594,975;;1400019708;1030000;NC FC 49-695 - COMPENSAR CON ORIGINAL;20240209--594,98
3054674125;;100054533;SA;16/02/2024;16/02/2024;-557,812;;1400019574;1030000;NC FC 20A13262 - COMPENSAR CON ORIGINAL;20240216--557,81
3061445509;;100054322;SA;30/01/2024;30/01/2024;-450,075;;1400019520;1030000;NC FC 20A13174 - COMPENSAR CON ORIGINAL;20240130--450,08
3054674125;;100055074;SA;18/03/2024;18/03/2024;-424,924;;1400019764;1030000;NC FC 20-13426 - COMPENSAR CON ORIGINAL;20240318--424,92
3052242816;;100054996;SA;05/03/2024;05/03/2024;-334,271;;1400019734;1030000;NC FC 97-1187 - COMPENSAR CON ORIGINAL;20240305--334,27
3065485516;;100054874;SA;11/03/2024;11/03/2024;-292,352;;1400019715;1030000;NC FC 130-21 - COMPENSAR CON ORIGINAL;20240311--292,35
3054677131;;100054314;SA;09/01/2024;09/01/2024;-273,004;;1400019508;1030000;NC FC 127-71 - COMPENSAR CON ORIGINAL;20240109--273
3054674125;;100054614;SA;29/02/2024;29/02/2024;-150;;1400019598;1030000;NC SIN DETALLE - POS 16.02.2024 5803234705;20240229--150
3060495864;;100054313;SA;09/01/2024;09/01/2024;-111,392;;1400019507;1030000;NC FC 20A13060 - COMPENSAR CON ORIGINAL;20240109--111,39
3052242816;;100055004;SA;08/03/2024;08/03/2024;-58,51;;1400019735;1030000;NC FC 130-23 - COMPENSAR CON ORIGINAL;20240308--58,51
3054674125;;100054536;SA;16/02/2024;16/02/2024;-0,092;;1400019574;1030000;NC FC 127A77 - COMPENSAR CON ORIGINAL;20240216--0,09
3054674125;;100054536;SA;16/02/2024;16/02/2024;0,092;;100055361;1030000;NC FC 127A77 - COMPENSAR CON ORIGINAL;20240216-0,09
3052242816;;100055004;SA;08/03/2024;08/03/2024;58,51;;100055161;1030000;NC FC 130-23 - COMPENSAR CON ORIGINAL;20240308-58,51
3060495864;;100054313;SA;09/01/2024;09/01/2024;111,392;;100054861;1030000;NC FC 20A13060 - COMPENSAR CON ORIGINAL;20240109-111,39
3054674125;;100054614;SA;29/02/2024;29/02/2024;150;;100055540;1030000;NC SIN DETALLE - POS 16.02.2024 5803234705;20240229-150
3054677131;;100054314;SA;09/01/2024;09/01/2024;273,004;;100054860;1030000;NC FC 127-71 - COMPENSAR CON ORIGINAL;20240109-273
3065485516;;100054874;SA;11/03/2024;11/03/2024;292,352;;100055986;1030000;NC FC 130-21 - COMPENSAR CON ORIGINAL;20240311-292,35
3052242816;;100054996;SA;05/03/2024;05/03/2024;334,271;;100055161;1030000;NC FC 97-1187 - COMPENSAR CON ORIGINAL;20240305-334,27
3054674125;;100055074;SA;18/03/2024;18/03/2024;424,924;;100055361;1030000;NC FC 20-13426 - COMPENSAR CON ORIGINAL;20240318-424,92
3061445509;;100054322;SA;30/01/2024;30/01/2024;450,075;;;1030000;FC 20A13174- NC 20-3149 PENDIENTE EN CONSUMOS;20240130-450,08
3054674125;;100054533;SA;16/02/2024;16/02/2024;557,812;;100055361;1030000;NC FC 20A13262 - COMPENSAR CON ORIGINAL;20240216-557,81
3060495864;;100054845;SA;09/02/2024;09/02/2024;594,975;;1400020160;1030000;NC FC 49-695 - COMPENSAR CON ORIGINAL;20240209-594,98
3371021054;;100054792;SA;23/02/2024;23/02/2024;608,951;;100054867;1030000;NC FC 49-686 - COMPENSAR CON ORIGINAL;20240223-608,95
3060495864;;100054844;SA;08/02/2024;08/02/2024;664,304;;1400020160;1030000;NC FC 20-13204 - COMPENSAR CON ORIGINAL;20240208-664,3
3054674125;;100054528;SA;16/02/2024;16/02/2024;760,643;;100055363;1030000;NC X TR POS - compensar con original;20240216-760,64
3052242816;;100054706;SA;08/02/2024;08/02/2024;829,526;;100054862;1030000;NC FC 20-13175 - COMPENSAR CON ORIGINAL;20240208-829,53
3061445509;;100055064;SA;13/03/2024;13/03/2024;846,646;;100055158;1030000;NC FC 127-82 - COMPENSAR CON ORIGINAL;20240313-846,65
3071046420;;100055145;SA;27/03/2024;27/03/2024;917,28;;100056499;1030000;NC FC 20-13325 - COMPENSAR CON ORIGINAL;20240327-917,28
3054674125;;100054537;SA;16/02/2024;16/02/2024;1006,482;;100055361;1030000;NC FC 20A13261 - COMPENSAR CON ORIGINAL;20240216-1006,48
3054677131;;100054702;SA;19/02/2024;19/02/2024;1080,192;;100054860;1030000;NC FC 49-693 - COMPENSAR CON ORIGINAL;20240219-1080,19
3061445509;;100054774;SA;14/02/2024;14/02/2024;1270;;100054863;1030000;NC FC 127-72 - COMPENSAR CON ORIGINAL;20240214-1270
3054677131;;100054485;SA;18/01/2024;18/01/2024;1395,248;;100054860;1030000;NC FC 49A640 - COMPENSAR CON ORIGINAL;20240118-1395,25
3052242816;;100055005;SA;08/03/2024;08/03/2024;1579,77;;100055161;1030000;NC FC 128-17 - COMPENSAR CON ORIGINAL;20240308-1579,77
3368626286;;100054262;SA;17/01/2024;17/01/2024;1755,122;;100054864;1030000;NC FC 20B23138 - COMPENSAR CON ORIGINAL;20240117-1755,12
3068695518;;100053975;SA;02/01/2024;02/01/2024;1875,95;;100054141;1030000;NC FC 49-287 - COMPENSAR CON ORIGINAL;20240102-1875,95
3368626286;;100054872;SA;06/03/2024;06/03/2024;2120,233;;100055982;1030000;NC FC 20-23500 - COMPENSAR CON ORIGINAL;20240306-2120,23
3054677131;;100055119;SA;11/03/2024;11/03/2024;2399,201;;1400020502;1030000;NC FC 49-748 - COMPENSAR CON ORIGINAL;20240311-2399,2
3052242816;;100054705;SA;08/02/2024;08/02/2024;2785,148;;100054862;1030000;NC FC 128-12 - COMPENSAR CON ORIGINAL;20240208-2785,15
3054674125;;100054532;SA;16/02/2024;16/02/2024;2972,787;;100055363;1030000;NC X TR POS - compensar con original;20240216-2972,79
3071185432;;100054884;SA;14/03/2024;14/03/2024;3260,4;;1400019977;1030000;NC FC 49-766 - COMPENSAR CON ORIGINAL;20240314-3260,4
3054674125;;100054531;SA;16/02/2024;16/02/2024;3718,308;;100055363;1030000;NC X TR POS - compensar con original;20240216-3718,31
3054674125;;100054529;SA;16/02/2024;16/02/2024;3991,095;;100055363;1030000;NC X TR POS - compensar con original;20240216-3991,09
3054677131;;100055120;SA;15/03/2024;15/03/2024;4697,785;;100055121;1030000;NC FC 97-1204 - COMPENSAR CON ORIGINAL;20240315-4697,78
3054674125;;100054530;SA;16/02/2024;16/02/2024;5163,36;;100055363;1030000;NC X TR POS - compensar con original;20240216-5163,36
3071185432;;100054885;SA;14/03/2024;14/03/2024;5311;;1400019977;1030000;NC FC 49-768 - COMPENSAR CON ORIGINAL;20240314-5311
300003;;100054191;SA;09/01/2024;09/01/2024;5759,6;;100056471;1030026;VISA 09.01.2024;20240109-5759,6
3054674125;;100055113;SA;22/03/2024;22/03/2024;5903,045;;100055361;1030000;NC FC 97-1196 - COMPENSAR CON ORIGINAL;20240322-5903,05
3054674125;;100055115;SA;22/03/2024;22/03/2024;6211,254;;100055366;1030000;NC FC 97-1193 - COMPENSAR CON ORIGINAL;20240322-6211,25
300003;;100054465;SA;06/02/2024;06/02/2024;7560;;100056472;1030026;VISA 06.02.2024;20240206-7560
3068833954;;100055082;SA;14/03/2024;14/03/2024;8671,54;;100056450;1030000;NC FC 49-357 - COMPENSAR CON ORIGINAL;20240314-8671,54
3368626286;;100054878;SA;13/03/2024;13/03/2024;9057,584;;100055982;1030000;NC FC 20-23535 - COMPENSAR CON ORIGINAL;20240313-9057,58
3050005352;;100055067;SA;08/03/2024;08/03/2024;9639,626;;100055160;1030000;NC FC 97-1149 - COMPENSAR CON ORIGINAL;20240308-9639,63
3068436191;;100055123;SA;15/03/2024;15/03/2024;10349,025;;1400020108;1030000;NC FC 20-23491 - COMPENSAR CON ORIGINAL;20240315-10349,03
3068436191;;100054315;SA;24/01/2024;24/01/2024;11156,444;;100054868;1030000;NC FC 20B23001 - COMPENSAR CON ORIGINAL;20240124-11156,44
3052276392;;100054881;SA;06/03/2024;06/03/2024;11760,728;;100056133;1030000;NC FC 20-23409 - COMPENSAR CON ORIGINAL;20240306-11760,73
3061445509;;100054773;SA;14/02/2024;14/02/2024;12010,7;;100054863;1030000;NC FC 20-13173 - COMPENSAR CON ORIGINAL;20240214-12010,7
3054674125;;100054526;SA;16/02/2024;16/02/2024;12313,197;;1400019574;1030000;FC NUEVA X TR POS - compensar con original;20240216-12313,2
3055832555;;100055080;SA;19/03/2024;19/03/2024;15074,832;;100056429;1030000;ND SIN DETALLE - FC 20-13059;20240319-15074,83
3067906538;;100055078;SA;07/03/2024;07/03/2024;15971,424;;100055423;1030000;NC FC 20-23404 - COMPENSAR CON ORIGINAL;20240307-15971,42
3368626286;;100054263;SA;17/01/2024;17/01/2024;16543,63;;100054864;1030000;NC FC 20B23140 - COMPENSAR CON ORIGINAL;20240117-16543,63
3371021054;;100054793;SA;23/02/2024;23/02/2024;17547,747;;100058068;1030000;NC FC 20-13184 - COMPENSAR CON ORIGINAL;20240223-17547,75
3371021054;;100054794;SA;27/02/2024;27/02/2024;17547,747;;1400019680;1030000;CANCELAN REFAC FC 20-13184 - FALTA FC;20240227-17547,75
3054674125;;100055117;SA;22/03/2024;22/03/2024;17755,247;;100055361;1030000;NC FC 97-1194 - COMPENSAR CON ORIGINAL;20240322-17755,25
3368626286;;100054879;SA;13/03/2024;13/03/2024;19531,105;;100055982;1030000;NC FC 20-23530 - COMPENSAR CON ORIGINAL;20240313-19531,100
3052276392;;100053978;SA;05/01/2024;05/01/2024;22495,986;;100054142;1030000;NC SEG ADUDITORIA - IF 202315052 - 9611601;20240105-22495,99
3054674125;;100054534;SA;16/02/2024;16/02/2024;26688,888;;100055361;1030000;NC FC 97A1174 - COMPENSAR CON ORIGINAL;20240216-26688,89
3065485516;;100054875;SA;11/03/2024;11/03/2024;27446,152;;100055986;1030000;NC FC 97-1182 - COMPENSAR CON ORIGINAL;20240311-27446,15
3071185432;;100054883;SA;14/03/2024;14/03/2024;27957,039;;1400019977;1030000;NC FC 20-13437 - COMPENSAR CON ORIGINAL;20240314-27957,04
3371021054;;100054799;SA;27/02/2024;27/02/2024;28930,569;;;1030000;FC 20-13182 - (DIF. IMPORTES) VER MAILS 03.24;20240227-28930,57
3065485516;;100054545;SA;14/02/2024;14/02/2024;29971,103;;100054865;1030000;NC FC 97-1163 - COMPENSAR CON ORIGINAL;20240214-29971,1
3052276392;;100054541;SA;06/02/2024;06/02/2024;31327,43;;100054858;1030000;NC FC 20B23167 - COMPENSAR CON ORIGINAL;20240206-31327,43
3068627333;;100054775;SA;16/02/2024;16/02/2024;31500;;100054866;1030000;NC FC 20-23150 - COMPENSAR CON ORIGINAL;20240216-31500
3052276392;;100054542;SA;06/02/2024;06/02/2024;37538,085;;100054858;1030000;NC FC 20B23169 - COMPENSAR CON ORIGINAL;20240206-37538,08
3063619685;;100054561;SA;07/02/2024;07/02/2024;37899,098;;100054859;1030000;NC FC 20B23220 - COMPENSAR CON ORIGINAL;20240207-37899,1
3052242816;;100054704;SA;08/02/2024;08/02/2024;42264,147;;100054862;1030000;NC FC 97-1165 - COMPENSAR CON ORIGINAL;20240208-42264,15
3054674125;;100054527;SA;16/02/2024;16/02/2024;45712,744;;100055366;1030000;NC X TR POS - compensar con original;20240216-45712,74
3065485516;;100054876;SA;11/03/2024;11/03/2024;46974,794;;100055986;1030000;NC FC 128-15 - COMPENSAR CON ORIGINAL;20240311-46974,79
3068695518;;100055147;SA;22/03/2024;22/03/2024;47868,035;;100055148;1030000;NC FC 20-23366 - COMPENSAR CON ORIGINAL;20240322-47868,04
3061445509;;100055065;SA;13/03/2024;13/03/2024;79618,028;;100055158;1030000;NC FC 20-13317 - COMPENSAR CON ORIGINAL;20240313-79618,03
3068695518;;100055149;SA;22/03/2024;22/03/2024;81051,831;;100055216;1030000;NC FC 20-23223 y 23224 - COMPENSAR CON ORIGINAL;20240322-81051,83
3052276392;;100054543;SA;06/02/2024;06/02/2024;86600,062;;100054858;1030000;NC FC 20B23170 - COMPENSAR CON ORIGINAL;20240206-86600,06
3054674125;;100055073;SA;18/03/2024;18/03/2024;104536,279;;100055361;1030000;NC FC 97-1190 - COMPENSAR CON ORIGINAL;20240318-104536,28
3368626286;;100054699;SA;29/02/2024;29/02/2024;115366,587;;100054864;1030000;NC FC 20-23352 - COMPENSAR CON ORIGINAL;20240229-115366,59
3052276392;;100054880;SA;06/03/2024;06/03/2024;117728,85;;;1030000;NC FC 20-23410 - COMPENSAR CON ORIGINAL;20240306-117728,85
3368626286;;100054264;SA;25/01/2024;25/01/2024;123151,509;;100054864;1030000;NC FC 20B23139 - COMPENSAR CON ORIGINAL;20240125-123151,51
3054674125;;100055114;SA;22/03/2024;22/03/2024;135252,878;;100055361;1030000;NC FC 97-1195 - COMPENSAR CON ORIGINAL;20240322-135252,88
3054674125;;100055116;SA;22/03/2024;22/03/2024;555326,292;;100055361;1030000;NC FC 97-1193 - COMPENSAR CON ORIGINAL;20240322-555326,29
3065485516;;100054877;SA;11/03/2024;11/03/2024;1474884,244;;100055986;1030000;NC FC 97-1181 - COMPENSAR CON ORIGINAL;20240311-1474884,24
2027727158;;1500069963;KZ;27/03/2024;27/03/2024;-151933,6;;1500069963;1030000;cancelacion prestaciones;20240327--151933,6
2022234845;;1500070000;KZ;27/03/2024;27/03/2024;-138190,6;;1500070000;1030000;cancelacion prestaciones;20240327--138190,6
2026794682;;1500069988;KZ;27/03/2024;27/03/2024;-117128,3;;1500069988;1030000;cancelacion prestaciones;20240327--117128,3
2032800047;;1500069962;KZ;27/03/2024;27/03/2024;-97939,4;;1500069962;1030000;cancelacion prestaciones;20240327--97939,4
2723382888;;1500069958;KZ;27/03/2024;27/03/2024;-91400;;1500069958;1030000;cancelacion prestaciones;20240327--91400
2327361150;;1500070032;KZ;27/03/2024;27/03/2024;-89842;;1500070032;1030000;cancelacion prestaciones;20240327--89842
2725226042;;1500070034;KZ;27/03/2024;27/03/2024;-88085,7;;1500070034;1030000;cancelacion prestaciones;20240327--88085,7
2032572490;;1500070025;KZ;27/03/2024;27/03/2024;-86599,4;;1500070025;1030000;cancelacion prestaciones;20240327--86599,4
2317704632;;1500069965;KZ;27/03/2024;27/03/2024;-82431,5;;1500069965;1030000;cancelacion prestaciones;20240327--82431,5
2022161326;;1500069956;KZ;27/03/2024;27/03/2024;-80400;;1500069956;1030000;cancelacion prestaciones;20240327--80400
2018865766;;1500069955;KZ;27/03/2024;27/03/2024;-75308,7;;1500069955;1030000;cancelacion prestaciones;20240327--75308,7
2029743198;;1500069977;KZ;27/03/2024;27/03/2024;-74618,1;;1500069977;1030000;cancelacion prestaciones;20240327--74618,1
2022650123;;1500070023;KZ;27/03/2024;27/03/2024;-73827,2;;1500070023;1030000;cancelacion prestaciones;20240327--73827,2
2736802941;;1500070013;KZ;27/03/2024;27/03/2024;-71624,1;;1500070013;1030000;cancelacion prestaciones;20240327--71624,1
2026877516;;1500069982;KZ;27/03/2024;27/03/2024;-69257,1;;1500069982;1030000;cancelacion prestaciones;20240327--69257,1
2031439837;;1500069966;KZ;27/03/2024;27/03/2024;-66702;;1500069966;1030000;cancelacion prestaciones;20240327--66702
2032137366;;1500070010;KZ;27/03/2024;27/03/2024;-65436,3;;1500070010;1030000;cancelacion prestaciones;20240327--65436,3
2731549863;;1500070015;KZ;27/03/2024;27/03/2024;-63841,4;;1500070015;1030000;cancelacion prestaciones;20240327--63841,4
2023291926;;1500069976;KZ;27/03/2024;27/03/2024;-61588;;1500069976;1030000;cancelacion prestaciones;20240327--61588
2022503159;;1500069981;KZ;27/03/2024;27/03/2024;-57856,5;;1500069981;1030000;cancelacion prestaciones;20240327--57856,5
2023195283;;1500069996;KZ;27/03/2024;27/03/2024;-56116,5;;1500069996;1030000;cancelacion prestaciones;20240327--56116,5
2319072261;;1500070004;KZ;27/03/2024;27/03/2024;-54700;;1500070004;1030000;cancelacion prestaciones;20240327--54700
2735283561;;1500069968;KZ;27/03/2024;27/03/2024;-51507,4;;1500069968;1030000;cancelacion prestaciones;20240327--51507,4
2720307069;;1500070006;KZ;27/03/2024;27/03/2024;-50206,3;;1500070006;1030000;cancelacion prestaciones;20240327--50206,3
2028217227;;1500069987;KZ;27/03/2024;27/03/2024;-50200;;1500069987;1030000;cancelacion prestaciones;20240327--50200
2721520705;;1500069960;KZ;27/03/2024;27/03/2024;-47825,2;;1500069960;1030000;cancelacion prestaciones;20240327--47825,2
2724244838;;1500070029;KZ;27/03/2024;27/03/2024;-47453,2;;1500070029;1030000;cancelacion prestaciones;20240327--47453,2
2025664039;;1500069990;KZ;27/03/2024;27/03/2024;-47356,4;;1500069990;1030000;cancelacion prestaciones;20240327--47356,4
2716469659;;1500070018;KZ;27/03/2024;27/03/2024;-45673,3;;1500070018;1030000;cancelacion prestaciones;20240327--45673,3
2721703269;;1500069961;KZ;27/03/2024;27/03/2024;-45600;;1500069961;1030000;cancelacion prestaciones;20240327--45600
2727771162;;1500069967;KZ;27/03/2024;27/03/2024;-44800;;1500069967;1030000;cancelacion prestaciones;20240327--44800
