FECHA;REF.;LET.;SUC.;NUM.;DEBE;HABER;SALDO;CONCEPTO;EMPRESA;FECHA ENTREGA;ClaveCtaCtte
29/01/2024;FA;A;50;4808;45750;0;195718,687;ALQUILER CONSULTORIO;200 PARTICULARES;lunes, 29 de enero de 2024;20240129-45750
29/01/2024;FA;A;50;4809;114680,7;0;310399,387;ALQUILER CONSULTORIO;200 PARTICULARES;lunes, 29 de enero de 2024;20240129-114680,7
29/01/2024;FA;A;50;4810;16634,8;0;327034,187;ALQUILER CONSULTORIO;200 PARTICULARES;lunes, 29 de enero de 2024;20240129-16634,8
29/01/2024;FA;A;50;4811;21900;0;348934,187;ALQUILER CONSULTORIO;200 PARTICULARES;lunes, 29 de enero de 2024;20240129-21900
29/01/2024;FA;A;50;4812;44512,7;0;393446,887;ALQUILER CONSULTORIO;200 PARTICULARES;lunes, 29 de enero de 2024;20240129-44512,7
29/01/2024;FA;A;50;4813;23100;0;416546,887;ALQUILER CONSULTORIO;200 PARTICULARES;lunes, 29 de enero de 2024;20240129-23100
29/01/2024;FA;A;50;4814;115340,4;0;531887,287;ALQUILER CONSULTORIO;200 PARTICULARES;lunes, 29 de enero de 2024;20240129-115340,4
29/01/2024;FA;A;50;4815;16800;0;548687,287;ALQUILER CONSULTORIO;200 PARTICULARES;lunes, 29 de enero de 2024;20240129-16800
29/01/2024;FA;A;50;4816;49529,3;0;598216,587;ALQUILER CONSULTORIO;200 PARTICULARES;lunes, 29 de enero de 2024;20240129-49529,3
29/01/2024;FA;A;50;4817;45450;0;643666,587;ALQUILER CONSULTORIO;200 PARTICULARES;lunes, 29 de enero de 2024;20240129-45450
29/01/2024;FA;A;50;4818;23400;0;667066,587;ALQUILER CONSULTORIO;200 PARTICULARES;lunes, 29 de enero de 2024;20240129-23400
29/01/2024;FA;A;50;4819;28950;0;696016,587;ALQUILER CONSULTORIO;200 PARTICULARES;lunes, 29 de enero de 2024;20240129-28950
29/01/2024;FA;A;50;4820;31200;0;727216,587;ALQUILER CONSULTORIO;200 PARTICULARES;lunes, 29 de enero de 2024;20240129-31200
29/01/2024;FA;A;50;4821;8467,4;0;735683,987;ALQUILER CONSULTORIO;200 PARTICULARES;lunes, 29 de enero de 2024;20240129-8467,4
29/01/2024;FA;A;50;4823;24750;0;760433,987;ALQUILER CONSULTORIO;200 PARTICULARES;lunes, 29 de enero de 2024;20240129-24750
29/01/2024;FA;A;50;4831;42613,5;0;803047,487;ALQUILER CONSULTORIO;200 PARTICULARES;lunes, 29 de enero de 2024;20240129-42613,5
29/01/2024;FA;A;50;4822;45175,6;0;848223,087;ALQUILER CONSULTORIO;200 PARTICULARES;lunes, 29 de enero de 2024;20240129-45175,6
29/01/2024;FA;A;50;4824;64497,4;0;912720,487;ALQUILER CONSULTORIO;200 PARTICULARES;lunes, 29 de enero de 2024;20240129-64497,4
29/01/2024;FA;A;50;4825;12150;0;924870,487;ALQUILER CONSULTORIO;200 PARTICULARES;lunes, 29 de enero de 2024;20240129-12150
29/01/2024;FA;A;50;4826;28650;0;953520,487;ALQUILER CONSULTORIO;200 PARTICULARES;lunes, 29 de enero de 2024;20240129-28650
29/01/2024;FA;A;50;4827;69237,8;0;22758,287;ALQUILER CONSULTORIO;200 PARTICULARES;lunes, 29 de enero de 2024;20240129-69237,8
29/01/2024;FA;A;50;4828;42750;0;65508,287;ALQUILER CONSULTORIO;200 PARTICULARES;lunes, 29 de enero de 2024;20240129-42750
29/01/2024;FA;A;50;4829;14550;0;80058,287;ALQUILER CONSULTORIO;200 PARTICULARES;lunes, 29 de enero de 2024;20240129-14550
29/01/2024;FA;A;50;4830;21750;0;101808,287;ALQUILER CONSULTORIO;200 PARTICULARES;lunes, 29 de enero de 2024;20240129-21750
29/01/2024;FA;A;50;4832;101130,6;0;202938,887;ALQUILER CONSULTORIO;200 PARTICULARES;lunes, 29 de enero de 2024;20240129-101130,6
29/01/2024;FA;A;50;4833;3300;0;206238,887;ALQUILER CONSULTORIO;200 PARTICULARES;lunes, 29 de enero de 2024;20240129-3300
29/01/2024;FA;A;50;4834;28725,7;0;234964,587;ALQUILER CONSULTORIO;200 PARTICULARES;lunes, 29 de enero de 2024;20240129-28725,7
29/01/2024;FA;A;50;4835;65300,3;0;300264,887;ALQUILER CONSULTORIO;200 PARTICULARES;lunes, 29 de enero de 2024;20240129-65300,3
29/01/2024;FA;A;50;4836;19350;0;319614,887;ALQUILER CONSULTORIO;200 PARTICULARES;lunes, 29 de enero de 2024;20240129-19350
29/01/2024;FA;A;50;4837;24250;0;343864,887;ALQUILER CONSULTORIO;200 PARTICULARES;lunes, 29 de enero de 2024;20240129-24250
29/01/2024;FA;A;50;4838;21984,4;0;380399,287;ALQUILER CONSULTORIO;200 PARTICULARES;lunes, 29 de enero de 2024;20240129-21984,4
29/01/2024;FA;A;50;4839;67539,5;0;447938,787;ALQUILER CONSULTORIO;200 PARTICULARES;lunes, 29 de enero de 2024;20240129-67539,5
29/01/2024;FA;A;50;4840;90391,9;0;538330,687;ALQUILER CONSULTORIO;200 PARTICULARES;lunes, 29 de enero de 2024;20240129-90391,9
29/01/2024;FA;A;50;4841;19200;0;561280,687;ALQUILER CONSULTORIO;200 PARTICULARES;lunes, 29 de enero de 2024;20240129-19200
29/01/2024;FA;A;50;4842;20400;0;581680,687;ALQUILER CONSULTORIO;200 PARTICULARES;lunes, 29 de enero de 2024;20240129-20400
29/01/2024;FA;A;50;4843;61200;0;642880,687;ALQUILER CONSULTORIO;200 PARTICULARES;lunes, 29 de enero de 2024;20240129-61200
29/01/2024;FA;A;50;4844;58569,5;0;701450,187;ALQUILER CONSULTORIO;200 PARTICULARES;lunes, 29 de enero de 2024;20240129-58569,5
29/01/2024;FA;A;50;4845;81370;0;817170,187;ALQUILER CONSULTORIO;200 PARTICULARES;lunes, 29 de enero de 2024;20240129-81370
27/02/2024;FA;A;50;4895;95325;0;726098,881;ALQUILER CONSULTORIO;200 PARTICULARES;martes, 27 de febrero de 2024;20240227-95325
27/02/2024;FA;A;50;4896;75525,6;0;801624,481;ALQUILER CONSULTORIO;200 PARTICULARES;martes, 27 de febrero de 2024;20240227-75525,6
27/02/2024;FA;A;50;4897;91631,4;0;893255,881;ALQUILER CONSULTORIO;200 PARTICULARES;martes, 27 de febrero de 2024;20240227-91631,4
27/02/2024;FA;A;50;4899;36071,5;0;929327,381;ALQUILER CONSULTORIO;200 PARTICULARES;martes, 27 de febrero de 2024;20240227-36071,5
27/02/2024;FA;A;50;4900;22587,5;0;951914,881;ALQUILER CONSULTORIO;200 PARTICULARES;martes, 27 de febrero de 2024;20240227-22587,5
27/02/2024;FA;A;50;4901;2487,5;0;954402,381;ALQUILER CONSULTORIO;200 PARTICULARES;martes, 27 de febrero de 2024;20240227-2487,5
27/02/2024;FA;A;50;4849;71700;0;26102,381;ALQUILER CONSULTORIO;200 PARTICULARES;martes, 27 de febrero de 2024;20240227-71700
27/02/2024;FA;A;50;4850;80100;0;106202,381;ALQUILER CONSULTORIO;200 PARTICULARES;martes, 27 de febrero de 2024;20240227-80100
27/02/2024;FA;A;50;4851;39650;0;145852,381;ALQUILER CONSULTORIO;200 PARTICULARES;martes, 27 de febrero de 2024;20240227-39650
27/02/2024;FA;A;50;4852;32130;0;177982,381;ALQUILER CONSULTORIO;200 PARTICULARES;martes, 27 de febrero de 2024;20240227-32130
27/02/2024;FA;A;50;4853;27640,3;0;205622,681;ALQUILER CONSULTORIO;200 PARTICULARES;martes, 27 de febrero de 2024;20240227-27640,3
27/02/2024;FA;A;50;4854;38400;0;244022,681;ALQUILER CONSULTORIO;200 PARTICULARES;martes, 27 de febrero de 2024;20240227-38400
27/02/2024;FA;A;50;4855;109851,8;0;353874,481;ALQUILER CONSULTORIO;200 PARTICULARES;martes, 27 de febrero de 2024;20240227-109851,8
27/02/2024;FA;A;50;4856;10800;0;364674,481;ALQUILER CONSULTORIO;200 PARTICULARES;martes, 27 de febrero de 2024;20240227-10800
27/02/2024;FA;A;50;4857;72829,2;0;437503,681;ALQUILER CONSULTORIO;200 PARTICULARES;martes, 27 de febrero de 2024;20240227-72829,2
27/02/2024;FA;A;50;4858;40150;0;477653,681;ALQUILER CONSULTORIO;200 PARTICULARES;martes, 27 de febrero de 2024;20240227-40150
27/02/2024;FA;A;50;4859;17550;0;526024,481;ALQUILER CONSULTORIO;200 PARTICULARES;martes, 27 de febrero de 2024;20240227-17550
27/02/2024;FA;A;50;4860;22800;0;548824,481;ALQUILER CONSULTORIO;200 PARTICULARES;martes, 27 de febrero de 2024;20240227-22800
27/02/2024;FA;A;50;4861;29795,4;0;578619,881;ALQUILER CONSULTORIO;200 PARTICULARES;martes, 27 de febrero de 2024;20240227-29795,4
27/02/2024;FA;A;50;4862;17232,4;0;595852,281;ALQUILER CONSULTORIO;200 PARTICULARES;martes, 27 de febrero de 2024;20240227-17232,4
27/02/2024;FA;A;50;4863;27450;0;623302,281;ALQUILER CONSULTORIO;200 PARTICULARES;martes, 27 de febrero de 2024;20240227-27450
27/02/2024;FA;A;50;4864;47739,2;0;682079,981;ALQUILER CONSULTORIO;200 PARTICULARES;martes, 27 de febrero de 2024;20240227-47739,2
27/02/2024;FA;A;50;4865;79025,5;0;761105,481;ALQUILER CONSULTORIO;200 PARTICULARES;martes, 27 de febrero de 2024;20240227-79025,5
27/02/2024;FA;A;50;4866;61167,7;0;852273,181;ALQUILER CONSULTORIO;200 PARTICULARES;martes, 27 de febrero de 2024;20240227-61167,7
27/02/2024;FA;A;50;4867;65208,7;0;917481,881;ALQUILER CONSULTORIO;200 PARTICULARES;martes, 27 de febrero de 2024;20240227-65208,7
27/02/2024;FA;A;50;4868;20250;0;937731,881;ALQUILER CONSULTORIO;200 PARTICULARES;martes, 27 de febrero de 2024;20240227-20250
27/02/2024;FA;A;50;4869;19200;0;956931,881;ALQUILER CONSULTORIO;200 PARTICULARES;martes, 27 de febrero de 2024;20240227-19200
27/02/2024;FA;A;50;4870;44850;0;5231,881;ALQUILER CONSULTORIO;200 PARTICULARES;martes, 27 de febrero de 2024;20240227-44850
27/02/2024;FA;A;50;4871;85390,6;0;90622,481;ALQUILER CONSULTORIO;200 PARTICULARES;martes, 27 de febrero de 2024;20240227-85390,6
27/02/2024;FA;A;50;4872;47523,7;0;138146,181;ALQUILER CONSULTORIO;200 PARTICULARES;martes, 27 de febrero de 2024;20240227-47523,7
27/02/2024;FA;A;50;4873;23108,5;0;161254,681;ALQUILER CONSULTORIO;200 PARTICULARES;martes, 27 de febrero de 2024;20240227-23108,5
27/02/2024;FA;A;50;4874;17700;0;214272,581;ALQUILER CONSULTORIO;200 PARTICULARES;martes, 27 de febrero de 2024;20240227-17700
27/02/2024;FA;A;50;4875;54165,4;0;268437,981;ALQUILER CONSULTORIO;200 PARTICULARES;martes, 27 de febrero de 2024;20240227-54165,4
27/02/2024;FA;A;50;4876;27008,4;0;295446,381;ALQUILER CONSULTORIO;200 PARTICULARES;martes, 27 de febrero de 2024;20240227-27008,4
27/02/2024;FA;A;50;4877;6600;0;302046,381;ALQUILER CONSULTORIO;200 PARTICULARES;martes, 27 de febrero de 2024;20240227-6600
27/02/2024;FA;A;50;4879;18900;0;320946,381;ALQUILER CONSULTORIO;200 PARTICULARES;martes, 27 de febrero de 2024;20240227-18900
27/02/2024;FA;A;50;4880;15600;0;336546,381;ALQUILER CONSULTORIO;200 PARTICULARES;martes, 27 de febrero de 2024;20240227-15600
27/02/2024;FA;A;50;4881;52200;0;388746,381;ALQUILER CONSULTORIO;200 PARTICULARES;martes, 27 de febrero de 2024;20240227-52200
27/02/2024;FA;A;50;4882;75486;0;464232,381;ALQUILER CONSULTORIO;200 PARTICULARES;martes, 27 de febrero de 2024;20240227-75486
27/02/2024;FA;A;50;4883;12600;0;476832,381;ALQUILER CONSULTORIO;200 PARTICULARES;martes, 27 de febrero de 2024;20240227-12600
27/02/2024;FA;A;50;4884;25500;0;502332,381;ALQUILER CONSULTORIO;200 PARTICULARES;martes, 27 de febrero de 2024;20240227-25500
27/02/2024;FA;A;50;4885;83761,2;0;586093,581;ALQUILER CONSULTORIO;200 PARTICULARES;martes, 27 de febrero de 2024;20240227-83761,2
27/02/2024;FA;A;50;4886;44533,4;0;630626,981;ALQUILER CONSULTORIO;200 PARTICULARES;martes, 27 de febrero de 2024;20240227-44533,4
27/02/2024;FA;A;50;4888;26250;0;749034,281;ALQUILER CONSULTORIO;200 PARTICULARES;martes, 27 de febrero de 2024;20240227-26250
27/02/2024;FA;A;50;4889;26224,9;0;775259,181;ALQUILER CONSULTORIO;200 PARTICULARES;martes, 27 de febrero de 2024;20240227-26224,9
27/02/2024;FA;A;50;4878;160161,3;0;935420,481;ALQUILER CONSULTORIO;200 PARTICULARES;martes, 27 de febrero de 2024;20240227-160161,3
27/02/2024;FA;A;50;4887;30540,8;0;965961,281;ALQUILER CONSULTORIO;200 PARTICULARES;martes, 27 de febrero de 2024;20240227-30540,8
27/02/2024;FA;A;50;4890;31807,2;0;997768,481;ALQUILER CONSULTORIO;200 PARTICULARES;martes, 27 de febrero de 2024;20240227-31807,2
27/02/2024;FA;A;50;4891;19650;0;17418,481;ALQUILER CONSULTORIO;200 PARTICULARES;martes, 27 de febrero de 2024;20240227-19650
27/02/2024;FA;A;50;4892;11400;0;28818,481;ALQUILER CONSULTORIO;200 PARTICULARES;martes, 27 de febrero de 2024;20240227-11400
27/02/2024;FA;A;50;4894;15720;0;79131,381;ALQUILER CONSULTORIO;200 PARTICULARES;martes, 27 de febrero de 2024;20240227-15720
27/02/2024;FA;A;50;4898;17290,3;0;97955,781;ALQUILER CONSULTORIO;200 PARTICULARES;martes, 27 de febrero de 2024;20240227-17290,3
27/02/2024;FA;A;50;4902;37625,9;0;141581,681;ALQUILER CONSULTORIO;200 PARTICULARES;martes, 27 de febrero de 2024;20240227-37625,9
27/02/2024;FA;A;50;4903;20550;0;162131,681;ALQUILER CONSULTORIO;200 PARTICULARES;martes, 27 de febrero de 2024;20240227-20550
27/02/2024;FA;A;50;4904;72799,2;0;234930,881;ALQUILER CONSULTORIO;200 PARTICULARES;martes, 27 de febrero de 2024;20240227-72799,2
27/02/2024;FA;A;50;4905;10350;0;261930,881;ALQUILER CONSULTORIO;200 PARTICULARES;martes, 27 de febrero de 2024;20240227-10350
27/02/2024;FA;A;50;4906;40780;0;302710,881;ALQUILER CONSULTORIO;200 PARTICULARES;martes, 27 de febrero de 2024;20240227-40780
27/02/2024;FA;A;50;4907;27053,7;0;329764,581;ALQUILER CONSULTORIO;200 PARTICULARES;martes, 27 de febrero de 2024;20240227-27053,7
27/02/2024;FA;A;50;4908;85481,7;0;415246,281;ALQUILER CONSULTORIO;200 PARTICULARES;martes, 27 de febrero de 2024;20240227-85481,7
27/02/2024;FA;A;50;4909;11400;0;426646,281;ALQUILER CONSULTORIO;200 PARTICULARES;martes, 27 de febrero de 2024;20240227-11400
27/02/2024;FA;A;50;4910;84989,1;0;511635,381;ALQUILER CONSULTORIO;200 PARTICULARES;martes, 27 de febrero de 2024;20240227-84989,1
27/02/2024;FA;A;50;4911;32352;0;543987,381;ALQUILER CONSULTORIO;200 PARTICULARES;martes, 27 de febrero de 2024;20240227-32352
27/02/2024;FA;A;50;4912;24600;0;568587,381;ALQUILER CONSULTORIO;200 PARTICULARES;martes, 27 de febrero de 2024;20240227-24600
27/02/2024;FA;A;50;4913;34950;0;603537,381;ALQUILER CONSULTORIO;200 PARTICULARES;martes, 27 de febrero de 2024;20240227-34950
27/02/2024;FA;A;50;4914;32478,4;0;636015,781;ALQUILER CONSULTORIO;200 PARTICULARES;martes, 27 de febrero de 2024;20240227-32478,4
27/02/2024;FA;A;50;4916;4442,8;0;640458,581;ALQUILER CONSULTORIO;200 PARTICULARES;martes, 27 de febrero de 2024;20240227-4442,8
27/02/2024;FA;A;50;4917;41765,7;0;682224,281;ALQUILER CONSULTORIO;200 PARTICULARES;martes, 27 de febrero de 2024;20240227-41765,7
27/02/2024;FA;A;50;4915;20236708,3;0;918932,581;ALQUILER CONSULTORIO;200 PARTICULARES;martes, 27 de febrero de 2024;20240227-20236708,3
03/01/2024;FC;A;97;1171;0;363213,38;-884090,923;;57 SWISS MEDICAL S.A.;miércoles, 3 de enero de 2024;20240103-0
11/03/2024;FC;A;97;1208;0;234268,15;508538,72;FC A-97-1208 MAL GENERADA;22 O.S. D.E.;lunes, 11 de marzo de 2024;20240311-0
25/03/2024;FC;A;97;1226;0;669641,86;121808,511;REFACTURACION PARCIAL SOBRE FC A-97-1158;22 O.S. D.E.;lunes, 25 de marzo de 2024;20240325-0
03/01/2024;NC;A;97;947;0;363213,38;-247304,307;;57 SWISS MEDICAL S.A.;miércoles, 3 de enero de 2024;20240103-0
05/01/2024;NC;A;97;948;0;190341,38;417072,113;DEBITO PARCIAL FA 97-1159;89 PROVINCIA ART;viernes, 5 de enero de 2024;20240105-0
08/01/2024;NC;A;128;7;0;21732,91;302598,324;DEBITO PARCIAL S/FA 128-8;57 SWISS MEDICAL S.A.;lunes, 8 de enero de 2024;20240108-0
08/01/2024;NC;A;49;225;0;132,38;302465,949;DEBITO PARCIAL S/FA 49-580;103 CLINICA DEL VALLE SALUD S.R.L.;lunes, 8 de enero de 2024;20240108-0
08/01/2024;NC;A;49;226;0;4240,34;80954,731;DEBITO PARCIAL S/FA 49-660;15 MEDLINK SA;lunes, 8 de enero de 2024;20240108-0
08/01/2024;NC;A;49;227;0;921,2;80033,531;DEBITO PARCIAL S/FA 49-666;15 MEDLINK SA;lunes, 8 de enero de 2024;20240108-0
08/01/2024;NC;A;127;34;0;4070,4;75963,131;DEBITO PARCIAL S/FA 127-64;15 MEDLINK SA;lunes, 8 de enero de 2024;20240108-0
08/01/2024;NC;A;127;35;0;7776,32;68186,811;DEBITO PARCIAL S/FA 127-65;15 MEDLINK SA;lunes, 8 de enero de 2024;20240108-0
08/01/2024;NC;A;127;36;0;1272;66914,811;DEBITO PARCIAL S/FA 127-66;15 MEDLINK SA;lunes, 8 de enero de 2024;20240108-0
08/01/2024;NC;A;49;228;0;158,66;11030,953;DEBITO PARCIAL S/FA 49-598;23 AVALIAN SALUD Y BIENESTAR COOPERATIVA LT;lunes, 8 de enero de 2024;20240108-0
08/01/2024;NC;A;97;949;0;60189,14;-49158,189;DEBITO PARCIAL S/FA 97-1122;23 AVALIAN SALUD Y BIENESTAR COOPERATIVA LT;lunes, 8 de enero de 2024;20240108-0
08/01/2024;NC;A;49;229;0;159,57;-49317,759;DEBITO PARCIAL S/FA 49-609;47 MEDICUS S.A.;lunes, 8 de enero de 2024;20240108-0
08/01/2024;NC;A;97;950;0;245254,27;-361355,468;;164 FEDERACIÓN PATRONAL SEGUROS S.A. ART;lunes, 8 de enero de 2024;20240108-0
08/01/2024;NC;A;97;951;0;35691,72;412213,547;DEBITO PARCIAL S/FA 97-1135;22 O.S. D.E.;lunes, 8 de enero de 2024;20240108-0
08/01/2024;NC;A;97;952;0;56705,75;355507,794;DEBITO PARCIAL S/FA 97-1136;22 O.S. D.E.;lunes, 8 de enero de 2024;20240108-0
08/01/2024;NC;A;97;953;0;257236,84;98270,953;DEBITO PARCIAL S/FA 97-1137;22 O.S. D.E.;lunes, 8 de enero de 2024;20240108-0
10/01/2024;NC;A;49;230;0;5559,84;108063,896;DEBITO PARCIAL S/FA 49-699;15 MEDLINK SA;miércoles, 10 de enero de 2024;20240110-0
10/01/2024;NC;A;49;231;0;3083,2;104980,696;DEBITO PARCIAL S/FA 49-700;15 MEDLINK SA;miércoles, 10 de enero de 2024;20240110-0
10/01/2024;NC;A;49;232;0;776,68;556387,812;DEBITO TOTAL S/FA 49-674;199 PAX & CREW S.R.L.;miércoles, 10 de enero de 2024;20240110-0
12/01/2024;NC;A;49;233;0;11759,03;933221,094;DEBITO PARCIAL S/FA 49-642;13 O.S. M.A.T.A.;viernes, 12 de enero de 2024;20240112-0
12/01/2024;NC;A;127;37;0;1127,5;932093,594;DEBITO S/FA 127-68;13 O.S. M.A.T.A.;viernes, 12 de enero de 2024;20240112-0
12/01/2024;NC;A;49;234;0;476,57;931533,863;DEBITO PARCIAL S/FA 49-685;103 CLINICA DEL VALLE SALUD S.R.L.;viernes, 12 de enero de 2024;20240112-0
19/01/2024;NC;A;97;954;0;51694,02;552846,791;DEBITO PARCIAL S/FA 97-1146;43 MEDIFE ASOCIACION CIVIL;viernes, 19 de enero de 2024;20240119-0
19/01/2024;NC;A;97;955;0;42675;581487,254;DEBITO PARCIAL S/FA 97-1153;43 MEDIFE ASOCIACION CIVIL;viernes, 19 de enero de 2024;20240119-0
25/01/2024;NC;A;97;956;0;25666,78;110365,271;DEBITO PARCIAL S/FA 97-1140;57 SWISS MEDICAL S.A.;jueves, 25 de enero de 2024;20240125-0
25/01/2024;NC;A;97;957;0;344657,25;-234291,974;DEBITO PARCIAL S/FA 97-1141;57 SWISS MEDICAL S.A.;jueves, 25 de enero de 2024;20240125-0
25/01/2024;NC;A;97;958;0;33085,76;-267377,729;DEBITO PARCIAL S/FA 97-1152;57 SWISS MEDICAL S.A.;jueves, 25 de enero de 2024;20240125-0
25/01/2024;NC;A;127;38;0;725,3;-268103,024;DEBITO PARCIAL S/FA 127-56;57 SWISS MEDICAL S.A.;jueves, 25 de enero de 2024;20240125-0
25/01/2024;NC;A;130;11;0;3062,26;-271165,286;DEBITO PARCIAL S/FA 130-12;57 SWISS MEDICAL S.A.;jueves, 25 de enero de 2024;20240125-0
25/01/2024;NC;A;49;235;0;1149,42;137185,359;DEBITO PARCIAL S/49-641 - LABORATORIO;52 GALENO ARG. S.A.;jueves, 25 de enero de 2024;20240125-0
25/01/2024;NC;A;97;959;0;15621,15;121564,211;DEBITO PARCIAL S/FA 97-1144;52 GALENO ARG. S.A.;jueves, 25 de enero de 2024;20240125-0
25/01/2024;NC;A;130;12;0;508,4;121055,811;DEBITO PARCIAL S/FA 130-14 - LABORATORIO TOLHUIN;52 GALENO ARG. S.A.;jueves, 25 de enero de 2024;20240125-0
30/01/2024;NC;A;50;12;0;11400;805770,187;ANULADA;200 PARTICULARES;martes, 30 de enero de 2024;20240130-0
31/01/2024;NC;A;97;960;0;1210;188554,645;DEBITO PARCIAL S/FA 97-1177 - AMBULATORIO C/PRESUP.;89 PROVINCIA ART;miércoles, 31 de enero de 2024;20240131-0
31/01/2024;NC;A;97;961;0;23499,39;80222,254;DEBITO PARCIAL S/FA 97-1176 - AMBULATORIO;89 PROVINCIA ART;miércoles, 31 de enero de 2024;20240131-0
01/02/2024;NC;A;97;962;0;11373,74;585839,806;DEBITO PARCIAL S/FA 97-1154 - AMBULATORIO;22 O.S. D.E.;jueves, 1 de febrero de 2024;20240201-0
01/02/2024;NC;A;97;963;0;63816,85;522022,955;DEBITO PARCIAL S/FA 97-1156 - INTERNACION;22 O.S. D.E.;jueves, 1 de febrero de 2024;20240201-0
01/02/2024;NC;A;97;964;0;129878,84;392144,116;DEBITO PARCIAL S/FA 97-1157;22 O.S. D.E.;jueves, 1 de febrero de 2024;20240201-0
01/02/2024;NC;A;97;965;0;1035262,32;-643118,199;DEBITO PARCIAL S/FA 97-1158 - INTERNACION;22 O.S. D.E.;jueves, 1 de febrero de 2024;20240201-0
06/02/2024;NC;A;49;236;0;16230,86;443322,581;DEBITO PARCIAL S/FA 49-682 - LABORATORIO;13 O.S. M.A.T.A.;martes, 6 de febrero de 2024;20240206-0
06/02/2024;NC;A;49;237;0;1035,57;442287,009;DEBITO PARCIAL S/FA 49-712 - AMBULATORIO;199 PAX & CREW S.R.L.;martes, 6 de febrero de 2024;20240206-0
07/02/2024;NC;A;49;238;0;267888,04;-72322,013;ANULA FACTURA A49-770;489 CUIDADOS INTEGRALES SANITARIOS S.R.L;miércoles, 7 de febrero de 2024;20240207-0
08/02/2024;NC;A;127;39;0;1490,42;801167,306;DEBITO PARCIAL S/FA 127-86 - CONSULTAS TOLHUIN;103 CLINICA DEL VALLE SALUD S.R.L.;jueves, 8 de febrero de 2024;20240208-0
08/02/2024;NC;A;97;966;0;88228,25;630043,267;DEBITO PARCIAL S/FA 97-1188 - INTERNACION;89 PROVINCIA ART;jueves, 8 de febrero de 2024;20240208-0
08/02/2024;NC;A;128;8;0;5914,08;710072,976;DEBITO PARCIAL S/FA 128-13;43 MEDIFE ASOCIACION CIVIL;jueves, 8 de febrero de 2024;20240208-0
09/02/2024;NC;A;49;239;0;12556,32;66241,106;ANULA FACTURA 49-719;199 PAX & CREW S.R.L.;viernes, 9 de febrero de 2024;20240209-0
09/02/2024;NC;A;49;240;0;258,89;99059,407;DEBITO PARCIAL S/FA 49-744 - LABORATORIO;199 PAX & CREW S.R.L.;viernes, 9 de febrero de 2024;20240209-0
09/02/2024;NC;A;49;241;0;4660,07;767832,261;DEBITO PARCIAL S/FA 49-731- LABORATORIO;199 PAX & CREW S.R.L.;viernes, 9 de febrero de 2024;20240209-0
14/02/2024;NC;A;97;967;0;2901783,56;-242728,227;DEBITO TOTAL - ERROR EN MONTO FACTURADO;22 O.S. D.E.;miércoles, 14 de febrero de 2024;20240214-0
15/02/2024;NC;A;127;40;0;6557,71;161755,761;DÉBITO PARCIAL S/FA 127-78 AMBULATORIO TOLHUIN;15 MEDLINK SA;jueves, 15 de febrero de 2024;20240215-0
15/02/2024;NC;A;127;41;0;2592,24;159163,521;DÉBITO PARCIAL S/FA 127-79 AMBULATORIO TOLHUIN;15 MEDLINK SA;jueves, 15 de febrero de 2024;20240215-0
15/02/2024;NC;A;127;42;0;740,64;515765,396;DÉBITO PARCIAL S/FA 127-80 AMBULATORIO TOLHUIN;15 MEDLINK SA;jueves, 15 de febrero de 2024;20240215-0
19/02/2024;NC;A;97;968;0;1210;414629,528;DÉBITO PARCIAL S/FA 97-1177 AMBULATORIOS C/PRESUPUESTO;89 PROVINCIA ART;lunes, 19 de febrero de 2024;20240219-0
19/02/2024;NC;A;97;969;0;23499,39;391130,137;DÉBITO PARCIAL S/FCE A 97-1176 AMBULATORIOS C/PRESUPUESTO;89 PROVINCIA ART;lunes, 19 de febrero de 2024;20240219-0
19/02/2024;NC;A;128;9;0;5914,08;817230,889;DÉBITO PARCIAL S/FCE A 128-13 LABORATORIO;43 MEDIFE ASOCIACION CIVIL;lunes, 19 de febrero de 2024;20240219-0
20/02/2024;NC;A;97;970;0;477960,08;472956,368;DÉBITO PARCIAL S/FCE A 97-1161 INTERNACIÓN;57 SWISS MEDICAL S.A.;martes, 20 de febrero de 2024;20240220-0
20/02/2024;NC;A;97;971;0;137402,74;335553,626;DÉBITO PARCIAL S/FCE A 97-1164 AMBULATORIO;57 SWISS MEDICAL S.A.;martes, 20 de febrero de 2024;20240220-0
20/02/2024;NC;A;128;10;0;30827,89;304725,736;DÉBITO PARCIAL S/FCE A 128-11 LABORATORIO;57 SWISS MEDICAL S.A.;martes, 20 de febrero de 2024;20240220-0
20/02/2024;NC;A;127;43;0;9612,27;295113,471;DÉBITO PARCIAL S/FA 127-67 AMBULATORIO TOLHUIN;57 SWISS MEDICAL S.A.;martes, 20 de febrero de 2024;20240220-0
20/02/2024;NC;A;130;13;0;344,22;294769,249;DÉBITO PARCIAL S/FA 130-18 LABORATORIO TOLHUIN;57 SWISS MEDICAL S.A.;martes, 20 de febrero de 2024;20240220-0
21/02/2024;NC;A;127;44;0;751,21;820087,087;DÉBITO PARCIAL S/FA 127-83 AMBULATORIO TOLHUIN;13 O.S. M.A.T.A.;miércoles, 21 de febrero de 2024;20240221-0
21/02/2024;NC;A;97;972;0;2152,98;443787,638;DÉBITO PARCIAL S/FCE A 97-1191- AMBULATORIO;89 PROVINCIA ART;miércoles, 21 de febrero de 2024;20240221-0
