FECHA,TIPO DE DOCUMENTO,TIPO DE FACTURA,NUMERO DE SUCURSAL,NUMERO DE FACTURA,IVA,DEBE,HABER,PAGOS,SALDO,CONCEPTO,COMENTARIO,EMPRESA,FECHA ENTREGA
"jueves, 18 de enero de 2024",NC,B,130,2,0,0,"53374,301",0,"577819,907",DEBITO PARCIAL S/FB 130-5,,144 ASOCIACION MUTUAL SANCOR116190,"jueves, 18 de enero de 2024"
"viernes, 19 de enero de 2024",NC,B,127,7,0,0,"3237,9",0,"696931,351",DEBITO PARCIAL S/FB 127-34,,144 ASOCIACION MUTUAL SANCOR116190,"viernes, 19 de enero de 2024"
"martes, 23 de enero de 2024",NC,B,49,117,0,0,"3570,55",0,"424262,566",DEBITO PARCIAL S/FB 49-366,,73 O.S. D.O.P.  (MAESTROS PRIVADOS),"martes, 23 de enero de 2024"
"jueves, 25 de enero de 2024",NC,B,49,118,0,0,"1875,95",0,"-84386,506",DEBITO PARCIAL S/FB 49-287 - LABORATORIO,,122 JERARQUICOS SALUD (3265),"jueves, 25 de enero de 2024"
"jueves, 8 de febrero de 2024",NC,B,49,119,0,0,"959,2",0,"800208,106",DEBITO PARCIAL S/FB 49-321 - LABORATORIO,,133 O.S. P.E.D.Y C.,"jueves, 8 de febrero de 2024"
"jueves, 8 de febrero de 2024",NC,B,49,120,0,0,"438,82",0,"958811,905",DEBITO PARCIAL S/FB 49-358 - LABORATORIO,,151 O.S. C.T.C.P. - (UTA),"jueves, 8 de febrero de 2024"
"miércoles, 14 de febrero de 2024",NC,B,49,121,0,0,"94029,869",0,"713497,915",DEBITO PARCIAL S/FB 49-353 LABORATORIO,,144 ASOCIACION MUTUAL SANCOR116190,"miércoles, 14 de febrero de 2024"
"viernes, 16 de febrero de 2024",NC,B,49,122,0,0,"77350,22",0,"592077,265",DEBITO TOTAL - ANULA FC B-49-389,,46 GOBIERNO DE LA PROVINCIA DE T. DEL FUEGO,"viernes, 16 de febrero de 2024"
"martes, 20 de febrero de 2024",NC,B,127,9,0,0,600,0,"37367,834",ANULA FC B-127-49,,1 O.S. P.SANIDAD ARGENTINA,"martes, 20 de febrero de 2024"
"miércoles, 28 de febrero de 2024",NC,B,49,123,0,0,1276,0,"335396,063",DÉBITO PARCIAL S/FB 49-340 LABORATORIO,,133 O.S. P.E.D.Y C.,"miércoles, 28 de febrero de 2024"
"miércoles, 28 de febrero de 2024",NC,B,127,10,0,0,"3883,287",0,"331512,776",DÉBITO PARCIAL S/FB 127-41 AMBULATORIOS TOLHUIN,,144 ASOCIACION MUTUAL SANCOR116190,"miércoles, 28 de febrero de 2024"
"jueves, 7 de marzo de 2024",NC,B,49,124,0,0,"6,2",0,"878987,657",DEBITO PARCIAL S/FB 49-326 - LABORATORIO,,46 GOBIERNO DE LA PROVINCIA DE T. DEL FUEGO,"jueves, 7 de marzo de 2024"
"jueves, 7 de marzo de 2024",NC,B,49,125,0,0,"751,89",0,"878235,767",DEBITO PARCIAL S/FB 49-324 - LABORATORIO,,46 GOBIERNO DE LA PROVINCIA DE T. DEL FUEGO,"jueves, 7 de marzo de 2024"
"miércoles, 13 de marzo de 2024",NC,B,130,4,0,0,"3702,458",0,"24271,672",DEBITO PARCIAL S/FB 130-16 - LABORATORIO,,144 ASOCIACION MUTUAL SANCOR116190,"miércoles, 13 de marzo de 2024"
"miércoles, 13 de marzo de 2024",NC,B,49,126,0,0,"1283,03",0,"-49145,486",DEBITO PARCIAL S/FB 49-374 - LABORATORIO CARGAS VIRALES,,144 ASOCIACION MUTUAL SANCOR116190,"miércoles, 13 de marzo de 2024"
"jueves, 21 de marzo de 2024",NC,B,48,333,0,0,"1852,5",0,"840324,668",REINTEGRO AL PACIENTE,,200 PARTICULARES,"jueves, 21 de marzo de 2024"
"lunes, 11 de marzo de 2024",FC,A,97,1208,0,0,"234268,145",0,"508538,72",FC A-97-1208 MAL GENERADA,,22 O.S. D.E.,"lunes, 11 de marzo de 2024"
"lunes, 25 de marzo de 2024",FC,A,97,1226,0,0,"669641,862",0,"121808,511",REFACTURACION PARCIAL SOBRE FC A-97-1158,,22 O.S. D.E.,"lunes, 25 de marzo de 2024"
"viernes, 5 de enero de 2024",NC,A,97,948,0,0,"190341,378",0,"417072,113",DEBITO PARCIAL FA 97-1159,,89 PROVINCIA ART,"viernes, 5 de enero de 2024"
"lunes, 8 de enero de 2024",NC,A,128,7,0,0,"21732,909",0,"302598,324",DEBITO PARCIAL S/FA 128-8,,57 SWISS MEDICAL S.A.,"lunes, 8 de enero de 2024"
"lunes, 8 de enero de 2024",NC,A,49,225,0,0,"132,375",0,"302465,949",DEBITO PARCIAL S/FA 49-580,,103 CLINICA DEL VALLE SALUD S.R.L.,"lunes, 8 de enero de 2024"
"lunes, 8 de enero de 2024",NC,A,49,226,0,0,"4240,34",0,"80954,731",DEBITO PARCIAL S/FA 49-660,,15 MEDLINK SA,"lunes, 8 de enero de 2024"
"lunes, 8 de enero de 2024",NC,A,49,227,0,0,"921,2",0,"80033,531",DEBITO PARCIAL S/FA 49-666,,15 MEDLINK SA,"lunes, 8 de enero de 2024"
"lunes, 8 de enero de 2024",NC,A,127,34,0,0,"4070,4",0,"75963,131",DEBITO PARCIAL S/FA 127-64,,15 MEDLINK SA,"lunes, 8 de enero de 2024"
"lunes, 8 de enero de 2024",NC,A,127,35,0,0,"7776,32",0,"68186,811",DEBITO PARCIAL S/FA 127-65,,15 MEDLINK SA,"lunes, 8 de enero de 2024"
"lunes, 8 de enero de 2024",NC,A,127,36,0,0,1272,0,"66914,811",DEBITO PARCIAL S/FA 127-66,,15 MEDLINK SA,"lunes, 8 de enero de 2024"
"lunes, 8 de enero de 2024",NC,A,49,228,0,0,"158,66",0,"11030,953",DEBITO PARCIAL S/FA 49-598,,23 AVALIAN SALUD Y BIENESTAR COOPERATIVA LT,"lunes, 8 de enero de 2024"
"lunes, 8 de enero de 2024",NC,A,97,949,0,0,"60189,142",0,"-49158,189",DEBITO PARCIAL S/FA 97-1122,,23 AVALIAN SALUD Y BIENESTAR COOPERATIVA LT,"lunes, 8 de enero de 2024"
"lunes, 8 de enero de 2024",NC,A,49,229,0,0,"159,57",0,"-49317,759",DEBITO PARCIAL S/FA 49-609,,47 MEDICUS S.A.,"lunes, 8 de enero de 2024"
"lunes, 8 de enero de 2024",NC,A,97,951,0,0,"35691,715",0,"412213,547",DEBITO PARCIAL S/FA 97-1135,,22 O.S. D.E.,"lunes, 8 de enero de 2024"
"lunes, 8 de enero de 2024",NC,A,97,952,0,0,"56705,753",0,"355507,794",DEBITO PARCIAL S/FA 97-1136,,22 O.S. D.E.,"lunes, 8 de enero de 2024"
"lunes, 8 de enero de 2024",NC,A,97,953,0,0,"257236,841",0,"98270,953",DEBITO PARCIAL S/FA 97-1137,,22 O.S. D.E.,"lunes, 8 de enero de 2024"
"miércoles, 10 de enero de 2024",NC,A,49,230,0,0,"5559,84",0,"108063,896",DEBITO PARCIAL S/FA 49-699,,15 MEDLINK SA,"miércoles, 10 de enero de 2024"
"miércoles, 10 de enero de 2024",NC,A,49,231,0,0,"3083,2",0,"104980,696",DEBITO PARCIAL S/FA 49-700,,15 MEDLINK SA,"miércoles, 10 de enero de 2024"
"miércoles, 10 de enero de 2024",NC,A,49,232,0,0,"776,677",0,"556387,812",DEBITO TOTAL S/FA 49-674,,199 PAX & CREW S.R.L.,"miércoles, 10 de enero de 2024"
"viernes, 12 de enero de 2024",NC,A,49,233,0,0,"11759,027",0,"933221,094",DEBITO PARCIAL S/FA 49-642,,13 O.S. M.A.T.A.,"viernes, 12 de enero de 2024"
"viernes, 12 de enero de 2024",NC,A,127,37,0,0,"1127,5",0,"932093,594",DEBITO S/FA 127-68,,13 O.S. M.A.T.A.,"viernes, 12 de enero de 2024"
"viernes, 12 de enero de 2024",NC,A,49,234,0,0,"476,568",0,"931533,863",DEBITO PARCIAL S/FA 49-685,,103 CLINICA DEL VALLE SALUD S.R.L.,"viernes, 12 de enero de 2024"
"viernes, 19 de enero de 2024",NC,A,97,954,0,0,"51694,022",0,"552846,791",DEBITO PARCIAL S/FA 97-1146,,43 MEDIFE ASOCIACION CIVIL,"viernes, 19 de enero de 2024"
"viernes, 19 de enero de 2024",NC,A,97,955,0,0,"42674,999",0,"581487,254",DEBITO PARCIAL S/FA 97-1153,,43 MEDIFE ASOCIACION CIVIL,"viernes, 19 de enero de 2024"
"jueves, 25 de enero de 2024",NC,A,97,956,0,0,"25666,775",0,"110365,271",DEBITO PARCIAL S/FA 97-1140,,57 SWISS MEDICAL S.A.,"jueves, 25 de enero de 2024"
"jueves, 25 de enero de 2024",NC,A,97,957,0,0,"344657,245",0,"-234291,974",DEBITO PARCIAL S/FA 97-1141,,57 SWISS MEDICAL S.A.,"jueves, 25 de enero de 2024"
"jueves, 25 de enero de 2024",NC,A,97,958,0,0,"33085,755",0,"-267377,729",DEBITO PARCIAL S/FA 97-1152,,57 SWISS MEDICAL S.A.,"jueves, 25 de enero de 2024"
"jueves, 25 de enero de 2024",NC,A,127,38,0,0,"725,295",0,"-268103,024",DEBITO PARCIAL S/FA 127-56,,57 SWISS MEDICAL S.A.,"jueves, 25 de enero de 2024"
"jueves, 25 de enero de 2024",NC,A,130,11,0,0,"3062,262",0,"-271165,286",DEBITO PARCIAL S/FA 130-12,,57 SWISS MEDICAL S.A.,"jueves, 25 de enero de 2024"
"jueves, 25 de enero de 2024",NC,A,49,235,0,0,"1149,419",0,"137185,359",DEBITO PARCIAL S/49-641 - LABORATORIO,,52 GALENO ARG. S.A.,"jueves, 25 de enero de 2024"
"jueves, 25 de enero de 2024",NC,A,97,959,0,0,"15621,148",0,"121564,211",DEBITO PARCIAL S/FA 97-1144,,52 GALENO ARG. S.A.,"jueves, 25 de enero de 2024"
"jueves, 25 de enero de 2024",NC,A,130,12,0,0,"508,4",0,"121055,811",DEBITO PARCIAL S/FA 130-14 - LABORATORIO TOLHUIN,,52 GALENO ARG. S.A.,"jueves, 25 de enero de 2024"
"miércoles, 31 de enero de 2024",NC,A,97,960,0,0,1210,0,"188554,645",DEBITO PARCIAL S/FA 97-1177 - AMBULATORIO C/PRESUP.,,89 PROVINCIA ART,"miércoles, 31 de enero de 2024"
"miércoles, 31 de enero de 2024",NC,A,97,961,0,0,"23499,391",0,"80222,254",DEBITO PARCIAL S/FA 97-1176 - AMBULATORIO,,89 PROVINCIA ART,"miércoles, 31 de enero de 2024"
"jueves, 1 de febrero de 2024",NC,A,97,962,0,0,"11373,741",0,"585839,806",DEBITO PARCIAL S/FA 97-1154 - AMBULATORIO,,22 O.S. D.E.,"jueves, 1 de febrero de 2024"
"jueves, 1 de febrero de 2024",NC,A,97,963,0,0,"63816,851",0,"522022,955",DEBITO PARCIAL S/FA 97-1156 - INTERNACION,,22 O.S. D.E.,"jueves, 1 de febrero de 2024"
"jueves, 1 de febrero de 2024",NC,A,97,964,0,0,"129878,839",0,"392144,116",DEBITO PARCIAL S/FA 97-1157,,22 O.S. D.E.,"jueves, 1 de febrero de 2024"
"jueves, 1 de febrero de 2024",NC,A,97,965,0,0,"1035262,315",0,"-643118,199",DEBITO PARCIAL S/FA 97-1158 - INTERNACION,,22 O.S. D.E.,"jueves, 1 de febrero de 2024"
"martes, 6 de febrero de 2024",NC,A,49,236,0,0,"16230,86",0,"443322,581",DEBITO PARCIAL S/FA 49-682 - LABORATORIO,,13 O.S. M.A.T.A.,"martes, 6 de febrero de 2024"
"martes, 6 de febrero de 2024",NC,A,49,237,0,0,"1035,572",0,"442287,009",DEBITO PARCIAL S/FA 49-712 - AMBULATORIO,,199 PAX & CREW S.R.L.,"martes, 6 de febrero de 2024"
"miércoles, 7 de febrero de 2024",NC,A,49,238,0,0,"267888,035",0,"-72322,013",ANULA FACTURA A49-770,,489 CUIDADOS INTEGRALES SANITARIOS S.R.L,"miércoles, 7 de febrero de 2024"
"jueves, 8 de febrero de 2024",NC,A,127,39,0,0,"1490,419",0,"801167,306",DEBITO PARCIAL S/FA 127-86 - CONSULTAS TOLHUIN,,103 CLINICA DEL VALLE SALUD S.R.L.,"jueves, 8 de febrero de 2024"
"jueves, 8 de febrero de 2024",NC,A,97,966,0,0,"88228,245",0,"630043,267",DEBITO PARCIAL S/FA 97-1188 - INTERNACION,,89 PROVINCIA ART,"jueves, 8 de febrero de 2024"
"jueves, 8 de febrero de 2024",NC,A,128,8,0,0,"5914,076",0,"710072,976",DEBITO PARCIAL S/FA 128-13,,43 MEDIFE ASOCIACION CIVIL,"jueves, 8 de febrero de 2024"
"viernes, 9 de febrero de 2024",NC,A,49,239,0,0,"12556,317",0,"66241,106",ANULA FACTURA 49-719,,199 PAX & CREW S.R.L.,"viernes, 9 de febrero de 2024"
"viernes, 9 de febrero de 2024",NC,A,49,240,0,0,"258,891",0,"99059,407",DEBITO PARCIAL S/FA 49-744 - LABORATORIO,,199 PAX & CREW S.R.L.,"viernes, 9 de febrero de 2024"
"viernes, 9 de febrero de 2024",NC,A,49,241,0,0,"4660,074",0,"767832,261",DEBITO PARCIAL S/FA 49-731- LABORATORIO,,199 PAX & CREW S.R.L.,"viernes, 9 de febrero de 2024"
"miércoles, 14 de febrero de 2024",NC,A,97,967,0,0,"2901783,556",0,"-242728,227",DEBITO TOTAL - ERROR EN MONTO FACTURADO,,22 O.S. D.E.,"miércoles, 14 de febrero de 2024"
"jueves, 15 de febrero de 2024",NC,A,127,40,0,0,"6557,71",0,"161755,761",DÉBITO PARCIAL S/FA 127-78 AMBULATORIO TOLHUIN,,15 MEDLINK SA,"jueves, 15 de febrero de 2024"
"jueves, 15 de febrero de 2024",NC,A,127,41,0,0,"2592,24",0,"159163,521",DÉBITO PARCIAL S/FA 127-79 AMBULATORIO TOLHUIN,,15 MEDLINK SA,"jueves, 15 de febrero de 2024"
"jueves, 15 de febrero de 2024",NC,A,127,42,0,0,"740,64",0,"515765,396",DÉBITO PARCIAL S/FA 127-80 AMBULATORIO TOLHUIN,,15 MEDLINK SA,"jueves, 15 de febrero de 2024"
"lunes, 19 de febrero de 2024",NC,A,97,968,0,0,1210,0,"414629,528",DÉBITO PARCIAL S/FA 97-1177 AMBULATORIOS C/PRESUPUESTO,,89 PROVINCIA ART,"lunes, 19 de febrero de 2024"
"lunes, 19 de febrero de 2024",NC,A,97,969,0,0,"23499,391",0,"391130,137",DÉBITO PARCIAL S/FCE A 97-1176 AMBULATORIOS C/PRESUPUESTO,,89 PROVINCIA ART,"lunes, 19 de febrero de 2024"
"lunes, 19 de febrero de 2024",NC,A,128,9,0,0,"5914,076",0,"817230,889",DÉBITO PARCIAL S/FCE A 128-13 LABORATORIO,,43 MEDIFE ASOCIACION CIVIL,"lunes, 19 de febrero de 2024"
"martes, 20 de febrero de 2024",NC,A,97,970,0,0,"477960,078",0,"472956,368",DÉBITO PARCIAL S/FCE A 97-1161 INTERNACIÓN,,57 SWISS MEDICAL S.A.,"martes, 20 de febrero de 2024"
"martes, 20 de febrero de 2024",NC,A,97,971,0,0,"137402,742",0,"335553,626",DÉBITO PARCIAL S/FCE A 97-1164 AMBULATORIO,,57 SWISS MEDICAL S.A.,"martes, 20 de febrero de 2024"
"martes, 20 de febrero de 2024",NC,A,128,10,0,0,"30827,89",0,"304725,736",DÉBITO PARCIAL S/FCE A 128-11 LABORATORIO,,57 SWISS MEDICAL S.A.,"martes, 20 de febrero de 2024"
"martes, 20 de febrero de 2024",NC,A,127,43,0,0,"9612,265",0,"295113,471",DÉBITO PARCIAL S/FA 127-67 AMBULATORIO TOLHUIN,,57 SWISS MEDICAL S.A.,"martes, 20 de febrero de 2024"
"martes, 20 de febrero de 2024",NC,A,130,13,0,0,"344,222",0,"294769,249",DÉBITO PARCIAL S/FA 130-18 LABORATORIO TOLHUIN,,57 SWISS MEDICAL S.A.,"martes, 20 de febrero de 2024"
"miércoles, 21 de febrero de 2024",NC,A,127,44,0,0,"751,212",0,"820087,087",DÉBITO PARCIAL S/FA 127-83 AMBULATORIO TOLHUIN,,13 O.S. M.A.T.A.,"miércoles, 21 de febrero de 2024"
"miércoles, 21 de febrero de 2024",NC,A,97,972,0,0,"2152,98",0,"443787,638",DÉBITO PARCIAL S/FCE A 97-1191- AMBULATORIO,,89 PROVINCIA ART,"miércoles, 21 de febrero de 2024"
"jueves, 22 de febrero de 2024",NC,A,127,45,0,0,"90,56",0,"922341,178",DÉBITO PARCIAL S/FA 127-61 AMBULATORIOS TOLHUIN,,31 O.S. F.A.T.L.Y.F. (Luz  y Fuerza),"jueves, 22 de febrero de 2024"
"jueves, 22 de febrero de 2024",NC,A,49,242,0,0,"776,677",0,"309365,482",DÉBITO PARCIAL S/FA 49-780- LABORATORIO,,199 PAX & CREW S.R.L.,"jueves, 22 de febrero de 2024"
"lunes, 26 de febrero de 2024",NC,A,127,46,0,0,"4561,446",0,"236865,36",DÉBITO PARCIAL S/FA 127-90 AMBULATORIOS TOLHUIN,,15 MEDLINK SA,"lunes, 26 de febrero de 2024"
"lunes, 26 de febrero de 2024",NC,A,127,47,0,0,"1110,96",0,"441310,732",DÉBITO PARCIAL S/FA 127-91 AMBULATORIOS TOLHUIN,,15 MEDLINK SA,"lunes, 26 de febrero de 2024"
"lunes, 26 de febrero de 2024",NC,A,127,48,0,0,"925,8",0,"452185,337",DÉBITO PARCIAL S/ FA 127-92 AMBULATORIOS TOLHUIN,,15 MEDLINK SA,"lunes, 26 de febrero de 2024"
"lunes, 26 de febrero de 2024",NC,A,49,243,0,0,"2350,92",0,"415612,904",DÉBITO PARCIAL S/FA 49-766 LABORATORIO,,15 MEDLINK SA,"lunes, 26 de febrero de 2024"
"lunes, 26 de febrero de 2024",NC,A,49,244,0,0,"776,677",0,"418628,477",DÉBITO PARCIAL S/FA 49-775 LABORATORIO,,199 PAX & CREW S.R.L.,"lunes, 26 de febrero de 2024"
"martes, 27 de febrero de 2024",NC,A,97,973,0,0,"63521,705",0,"477580,423",DÉBITO PARCIAL S/FCE A 97-1168,,31 O.S. F.A.T.L.Y.F. (Luz  y Fuerza),"martes, 27 de febrero de 2024"
"martes, 27 de febrero de 2024",NC,A,128,13,0,0,"7640,87",0,"688927,557",DÉBITO PARCIAL S/FCE A 128-10 LABORATORIO,,172 PREVENCIÓN SALUD S.A.,"martes, 27 de febrero de 2024"
"martes, 27 de febrero de 2024",NC,A,128,12,0,0,"9080,925",0,"679846,632",{DEBITO PARCIAL S/FCE A 128-9 LABORATORIO,,172 PREVENCIÓN SALUD S.A.,"martes, 27 de febrero de 2024"
"martes, 27 de febrero de 2024",NC,A,128,11,0,0,"6327,528",0,"673519,104",DÉBITO PARCIAL S/FCE A 128-6 LABORATORIO,,172 PREVENCIÓN SALUD S.A.,"martes, 27 de febrero de 2024"
"martes, 27 de febrero de 2024",NC,A,97,974,0,0,"11641,06",0,"661878,044",DÉBITO PARCIAL S/FCE A 97-1118 INTERNACIÓN Y AMBULATORIO,,172 PREVENCIÓN SALUD S.A.,"martes, 27 de febrero de 2024"
"martes, 27 de febrero de 2024",NC,A,97,975,0,0,"30720,705",0,"631157,339",DÉBITO PARCIAL S/FCE A 97-1143 INTERNACIÓN Y AMBULATORIOS,,172 PREVENCIÓN SALUD S.A.,"martes, 27 de febrero de 2024"
"martes, 27 de febrero de 2024",NC,A,127,49,0,0,"383,458",0,"630773,881",DÉBITO PARCIAL S/FA 127-50 AMBULATORIO TOLHUIN,,172 PREVENCIÓN SALUD S.A.,"martes, 27 de febrero de 2024"
"lunes, 4 de marzo de 2024",NC,A,97,980,0,0,"67317,8",0,"236445,769",DEBITO PARCIAL S/FA 97-1185 - INTERNACION Y AMBULATORIO,,172 PREVENCIÓN SALUD S.A.,"lunes, 4 de marzo de 2024"
"lunes, 4 de marzo de 2024",NC,A,127,50,0,0,6370,0,"230075,769",DEBITO PARCIAL S/ FA 127-85 - AMBULATORIO TOLHUIN,,172 PREVENCIÓN SALUD S.A.,"lunes, 4 de marzo de 2024"
"lunes, 4 de marzo de 2024",NC,A,128,14,0,0,"7976,82",0,"222098,949",DEBITO PARCIAL S/FA 128-14 - LABORATORIO,,172 PREVENCIÓN SALUD S.A.,"lunes, 4 de marzo de 2024"
"jueves, 7 de marzo de 2024",NC,A,97,981,0,0,"20702,093",0,"933480,046",DEBITO PARCIAL S/FA 97-1184  - INTERNAICON Y AMBULATORIO,,31 O.S. F.A.T.L.Y.F. (Luz  y Fuerza),"jueves, 7 de marzo de 2024"
"jueves, 7 de marzo de 2024",NC,A,49,245,0,0,"1553,36",0,"817851,187",DEBITO PARCIAL S/FA 49-799 - AMBULATORIO,,199 PAX & CREW S.R.L.,"jueves, 7 de marzo de 2024"
"jueves, 7 de marzo de 2024",NC,A,49,246,0,0,"1553,36",0,"816297,827",DEBITO PARCIAL S/FA 49-808 - LABORATORIO,,199 PAX & CREW S.R.L.,"jueves, 7 de marzo de 2024"
"martes, 12 de marzo de 2024",NC,A,97,982,0,0,"234268,145",0,"430360,575",DEBITO TOTAL ANULA FC A-97-1208 MAL GENERADA,,22 O.S. D.E.,"martes, 12 de marzo de 2024"
"miércoles, 13 de marzo de 2024",NC,A,127,51,0,0,"63,637",0,"118282,273",DEBITO PARCIAL S/FA 127-94 - AMBULATORIO TOLHUIN,,103 CLINICA DEL VALLE SALUD S.R.L.,"miércoles, 13 de marzo de 2024"
"miércoles, 13 de marzo de 2024",NC,A,97,983,0,0,"4697,785",0,"113584,488",DEBITO PARCIAL S/FA 97-1204 - INTERNACION Y AMBULATORIO,,47 MEDICUS S.A.,"miércoles, 13 de marzo de 2024"
"miércoles, 13 de marzo de 2024",NC,A,97,984,0,0,"38739,335",0,"74845,153",DEBITO PARCIAL S/FA 97-1145 - INTERNAICON Y AMBULATORIO,,31 O.S. F.A.T.L.Y.F. (Luz  y Fuerza),"miércoles, 13 de marzo de 2024"
"miércoles, 13 de marzo de 2024",NC,A,49,247,0,0,"15028,357",0,"108445,028",ANULA FC A-49-830,,160 01781-FUNDACION SANIDAD NAVAL ARGENTINA,"miércoles, 13 de marzo de 2024"
"miércoles, 13 de marzo de 2024",NC,A,97,985,0,0,"29971,103",0,"-5863,442",DEBITO PARCIAL S/FA 97-1163 DIAG POR IMAGEN URGENCIAS,,57 SWISS MEDICAL S.A.,"miércoles, 13 de marzo de 2024"
"jueves, 14 de marzo de 2024",NC,A,127,52,0,0,1270,0,"-32663,608",DEBITO PARCIAL S/FA 127-72 - CONSULTAS TOLHUIN,,8 O.S. PE. CON.  (CONSTRUCCION),"jueves, 14 de marzo de 2024"
"jueves, 14 de marzo de 2024",NC,A,97,986,0,0,"42264,147",0,"-75757,281",DEBITO PARCIAL S/FA 97-1165 - INTERNACION Y AMBULATORIO,,52 GALENO ARG. S.A.,"jueves, 14 de marzo de 2024"
"jueves, 14 de marzo de 2024",NC,A,128,15,0,0,"2785,148",0,"-78542,429",DEBITO PARCIAL S/FA 128-12 - LABORATORIO,,52 GALENO ARG. S.A.,"jueves, 14 de marzo de 2024"
"jueves, 14 de marzo de 2024",NC,A,49,248,0,0,"1395,248",0,"850548,452",DEBITO PARCIAL S/FA 49-640 - LABORATORIO,,47 MEDICUS S.A.,"jueves, 14 de marzo de 2024"
"jueves, 14 de marzo de 2024",NC,A,49,249,0,0,"1080,192",0,"849468,26",DEBITO PARCIAL S/FA 49-693 - LABORATORIO,,47 MEDICUS S.A.,"jueves, 14 de marzo de 2024"
"jueves, 14 de marzo de 2024",NC,A,127,53,0,0,"273,004",0,"849195,256",DEBITO PARCIAL S/FA 127-71 - ECOGRAFIAS TOLHUIN,,47 MEDICUS S.A.,"jueves, 14 de marzo de 2024"
"jueves, 14 de marzo de 2024",NC,A,49,250,0,0,"608,951",0,"129374,657",DEBITO PARCIAL S/FA 49-686 - LABORATORIO,,103 CLINICA DEL VALLE SALUD S.R.L.,"jueves, 14 de marzo de 2024"
"martes, 19 de marzo de 2024",NC,A,49,251,0,0,"594,975",0,"965231,782",DEBITO PARCIAL S/FA 49-695 - LABORATORIO,,23 AVALIAN SALUD Y BIENESTAR COOPERATIVA LT,"martes, 19 de marzo de 2024"
"martes, 19 de marzo de 2024",NC,A,97,987,0,0,"1474884,244",0,"-615184,072",DEBITO PARCIAL S/FA 97-1181 - INTERNACION Y AMBULATORIO,,57 SWISS MEDICAL S.A.,"martes, 19 de marzo de 2024"
"martes, 19 de marzo de 2024",NC,A,97,988,0,0,"27446,152",0,"-642630,224",DEBITO PARCIAL S/FA 97-1182- DIAG POR IMAGEN URGENCIAS,,57 SWISS MEDICAL S.A.,"martes, 19 de marzo de 2024"
"martes, 19 de marzo de 2024",NC,A,128,16,0,0,"46974,794",0,"-689605,018",DEBITO PARCIAL S/FA 128-15 - LABORATORIO,,57 SWISS MEDICAL S.A.,"martes, 19 de marzo de 2024"
"martes, 19 de marzo de 2024",NC,A,130,15,0,0,"292,352",0,"-689897,37",DEBITO PARCIAL S/FA 130-21 - LABORATORIO TOLHUIN,,57 SWISS MEDICAL S.A.,"martes, 19 de marzo de 2024"
"martes, 19 de marzo de 2024",NC,A,49,252,0,0,"4487,569",0,"-694384,939",DEBITO PARCIAL S/FA 49-757 - LABORATORIO,,103 CLINICA DEL VALLE SALUD S.R.L.,"martes, 19 de marzo de 2024"
"martes, 19 de marzo de 2024",NC,A,49,253,0,0,"8750,585",0,"-703135,524",DEBITO PARCIAL S/FA 49-828 - LABORATORIO,,199 PAX & CREW S.R.L.,"martes, 19 de marzo de 2024"
"martes, 19 de marzo de 2024",NC,A,49,254,0,0,"3702,17",0,"-706837,694",DEBITO PARCIAL S/FA 49-810 - LABORATORIO,,199 PAX & CREW S.R.L.,"martes, 19 de marzo de 2024"
"martes, 19 de marzo de 2024",NC,A,49,255,0,0,"2355,926",0,"-709193,62",DEBITO PARCIAL S/FA 49-811 - LABORATORIO,,199 PAX & CREW S.R.L.,"martes, 19 de marzo de 2024"
"miércoles, 20 de marzo de 2024",NC,A,49,256,0,0,"3260,4",0,"-152832,182",DEBITO PARCIAL S/FA 49-767 - LABORATORIO,,15 MEDLINK SA,"miércoles, 20 de marzo de 2024"
"miércoles, 20 de marzo de 2024",NC,A,49,257,0,0,5311,0,"-158143,182",DEBITO PARCIAL S/FA 49-768 - LABORATORIO,,15 MEDLINK SA,"miércoles, 20 de marzo de 2024"
"miércoles, 20 de marzo de 2024",NC,A,49,258,0,0,"5834,4",0,"-163977,582",DEBITO PARCIAL S/FA 49-834 - LABORATORIO,,15 MEDLINK SA,"miércoles, 20 de marzo de 2024"
"miércoles, 20 de marzo de 2024",NC,A,127,54,0,0,"118,44",0,"-162861,022",DEBITO PARCIAL S/FA 127-97 - AMBULATORIO,,15 MEDLINK SA,"miércoles, 20 de marzo de 2024"
"miércoles, 20 de marzo de 2024",NC,A,127,55,0,0,"169,2",0,"-163030,222",DEBITO PARCIAL S/FA 127-98 - AMBULATORIO,,15 MEDLINK SA,"miércoles, 20 de marzo de 2024"
"miércoles, 20 de marzo de 2024",NC,A,127,56,0,0,"2669,328",0,"-165699,55",DEBITO PARCIAL S/FA 127-99 - AMBULATORIO,,15 MEDLINK SA,"miércoles, 20 de marzo de 2024"
"jueves, 28 de marzo de 2024",NC,A,49,259,0,0,"1009,68",0,"-188842,088",DEBITO TOTAL S/FA 49-837 - LABORATORIO,,199 PAX & CREW S.R.L.,"jueves, 28 de marzo de 2024"
"miércoles, 3 de enero de 2024",NC,B,20,3679,0,0,"132454,879",0,"578459,102",DEBITO PARCIAL S/FB 20-23100 - INTENACION,,46 GOBIERNO DE LA PROVINCIA DE T. DEL FUEGO,"miércoles, 3 de enero de 2024"
