FECHA,NUMERO DE SUCURSAL,NUMERO DE FACTURA,IMPORTE,FACTURA,NOMBRE_EMPRESA,NOMBRE_CONVENIO,NOTA_1_FACTURA,NOTA_2_FACTURA,NOTA_1,NOTA_2,TIPO DE FACTURA
"miércoles, 20 de marzo de 2024",127,56,"2669,33",NC,15 - MEDLINK SA,9515 - PMO-MONOT-.DOM-TOLHU,CPTO:DEBITO PARCIAL S/FA 127-99 - AMBULATORIO,CMTR:,GENERADO MANUALMENTE SIN DETALLE,,A
"miércoles, 20 de marzo de 2024",127,55,"169,2",NC,15 - MEDLINK SA,9415 - CLASICO - TOLHUIN,CPTO:DEBITO PARCIAL S/FA 127-98 - AMBULATORIO,CMTR:,GENERADO MANUALMENTE SIN DETALLE,,A
"miércoles, 20 de marzo de 2024",127,54,"118,44",NC,15 - MEDLINK SA,9615 - DORADO-TOLHUIN,CPTO:DEBITO PARCIAL S/FA 127-97 - AMBULATORIO,CMTR:,GENERADO MANUALMENTE SIN DETALLE,,A
"jueves, 14 de marzo de 2024",127,53,273,NC,47 - MEDICUS S.A.,9047 - TOLHUIN - MEDICUS,CPTO:DEBITO PARCIAL S/FA 127-71 - ECOGRAFIAS TOLHUIN,CMTR:,GENERADO MANUALMENTE SIN DETALLE,,A
"jueves, 14 de marzo de 2024",127,52,1270,NC,8 - O.S. PE. CON. (CONSTRUCCION),9008 - TOLHUIN - OSPECON,CPTO:DEBITO PARCIAL S/FA 127-72 - CONSULTAS TOLHUIN,CMTR:,GENERADO MANUALMENTE SIN DETALLE,,A
"miércoles, 13 de marzo de 2024",127,51,"63,64",NC,103 - CLINICA DEL VALLE SALUD S.R.L.,9193 - TOLHUIN - VALLE SALU,CPTO:DEBITO PARCIAL S/FA 127-94 - AMBULATORIO TOLHUIN,CMTR:,GENERADO MANUALMENTE SIN DETALLE,,A
"lunes, 4 de marzo de 2024",127,50,6370,NC,172 - PREVENCIÓN SALUD S.A.,9172 - TOLHUIN-PREVENCIÓN,CPTO:DEBITO PARCIAL S/ FA 127-85 - AMBULATORIO TOLHUIN,CMTR:,GENERADO MANUALMENTE SIN DETALLE,,A
"martes, 27 de febrero de 2024",127,49,"383,46",NC,172 - PREVENCIÓN SALUD S.A.,9172 - TOLHUIN-PREVENCIÓN,CPTO:DÉBITO PARCIAL S/FA 127-50 AMBULATORIO TOLHUIN,CMTR:,GENERADO MANUALMENTE SIN DETALLE,,A
"lunes, 26 de febrero de 2024",127,48,"925,8",NC,15 - MEDLINK SA,9415 - CLASICO - TOLHUIN,CPTO:DÉBITO PARCIAL S/ FA 127-92 AMBULATORIOS TOLHUIN,CMTR:,GENERADO MANUALMENTE SIN DETALLE,,A
"lunes, 26 de febrero de 2024",127,47,"1110,96",NC,15 - MEDLINK SA,9615 - DORADO-TOLHUIN,CPTO:DÉBITO PARCIAL S/FA 127-91 AMBULATORIOS TOLHUIN,CMTR:,GENERADO MANUALMENTE SIN DETALLE,,A
"lunes, 26 de febrero de 2024",127,46,"4561,45",NC,15 - MEDLINK SA,9515 - PMO-MONOT-.DOM-TOLHU,CPTO:DÉBITO PARCIAL S/FA 127-90 AMBULATORIOS TOLHUIN,CMTR:,GENERADO MANUALMENTE SIN DETALLE,,A
"jueves, 22 de febrero de 2024",127,45,"90,56",NC,31 - O.S. F.A.T.L.Y.F. (LUZ Y FUERZA),9031 - TOLHUIN - OSFATLYF,CPTO:DÉBITO PARCIAL S/FA 127-61 AMBULATORIOS TOLHUIN,CMTR:,GENERADO MANUALMENTE SIN DETALLE,,A
"miércoles, 21 de febrero de 2024",127,44,"751,21",NC,13 - O.S. M.A.T.A.,9013 - TOLHUIN - SMATA,CPTO:DÉBITO PARCIAL S/FA 127-83 AMBULATORIO TOLHUIN,CMTR:,GENERADO MANUALMENTE SIN DETALLE,,A
"martes, 20 de febrero de 2024",127,43,"9612,27",NC,57 - SWISS MEDICAL S.A.,9057 - TOLHUIN - SWISS,CPTO:DÉBITO PARCIAL S/FA 127-67 AMBULATORIO TOLHUIN,CMTR:,GENERADO MANUALMENTE SIN DETALLE,,A
"jueves, 15 de febrero de 2024",127,42,"740,64",NC,15 - MEDLINK SA,9615 - DORADO-TOLHUIN,CPTO:DÉBITO PARCIAL S/FA 127-80 AMBULATORIO TOLHUIN,CMTR:,GENERADO MANUALMENTE SIN DETALLE,,A
"jueves, 15 de febrero de 2024",127,41,"2592,24",NC,15 - MEDLINK SA,9415 - CLASICO - TOLHUIN,CPTO:DÉBITO PARCIAL S/FA 127-79 AMBULATORIO TOLHUIN,CMTR:,GENERADO MANUALMENTE SIN DETALLE,,A
"jueves, 15 de febrero de 2024",127,40,"6557,71",NC,15 - MEDLINK SA,9515 - PMO-MONOT-.DOM-TOLHU,CPTO:DÉBITO PARCIAL S/FA 127-78 AMBULATORIO TOLHUIN,CMTR:,GENERADO MANUALMENTE SIN DETALLE,,A
"jueves, 8 de febrero de 2024",127,39,"1490,42",NC,103 - CLINICA DEL VALLE SALUD S.R.L.,9193 - TOLHUIN - VALLE SALU,CPTO:DEBITO PARCIAL S/FA 127-86 - CONSULTAS TOLHUIN,CMTR:,GENERADO MANUALMENTE SIN DETALLE,,A
"jueves, 25 de enero de 2024",127,38,"725,3",NC,57 - SWISS MEDICAL S.A.,9057 - TOLHUIN - SWISS,CPTO:DEBITO PARCIAL S/FA 127-56,CMTR:,GENERADO MANUALMENTE SIN DETALLE,,A
"viernes, 12 de enero de 2024",127,37,"1127,5",NC,13 - O.S. M.A.T.A.,9013 - TOLHUIN - SMATA,CPTO:DEBITO S/FA 127-68,CMTR:,GENERADO MANUALMENTE SIN DETALLE,,A
"lunes, 8 de enero de 2024",127,36,1272,NC,15 - MEDLINK SA,9615 - DORADO-TOLHUIN,CPTO:DEBITO PARCIAL S/FA 127-66,CMTR:,GENERADO MANUALMENTE SIN DETALLE,,A
"lunes, 8 de enero de 2024",127,35,"7776,32",NC,15 - MEDLINK SA,9515 - PMO-MONOT-.DOM-TOLHU,CPTO:DEBITO PARCIAL S/FA 127-65,CMTR:,GENERADO MANUALMENTE SIN DETALLE,,A
"lunes, 8 de enero de 2024",127,34,"4070,4",NC,15 - MEDLINK SA,9415 - CLASICO - TOLHUIN,CPTO:DEBITO PARCIAL S/FA 127-64,CMTR:,GENERADO MANUALMENTE SIN DETALLE,,A
"martes, 19 de marzo de 2024",128,16,"46974,79",NC,57 - SWISS MEDICAL S.A.,57 - SWISS MEDICAL,CPTO:DEBITO PARCIAL S/FA 128-15 - LABORATORIO,CMTR:,GENERADO MANUALMENTE SIN DETALLE,,A
"martes, 19 de marzo de 2024",130,15,"292,35",NC,57 - SWISS MEDICAL S.A.,9057 - TOLHUIN - SWISS,CPTO:DEBITO PARCIAL S/FA 130-21 - LABORATORIO TOLHUIN,CMTR:,GENERADO MANUALMENTE SIN DETALLE,,A
"jueves, 14 de marzo de 2024",128,15,"2785,15",NC,52 - GALENO ARG. S.A.,52 - GALENO,CPTO:DEBITO PARCIAL S/FA 128-12 - LABORATORIO,CMTR:,GENERADO MANUALMENTE SIN DETALLE,,A
"lunes, 4 de marzo de 2024",128,14,"7976,82",NC,172 - PREVENCIÓN SALUD S.A.,172 - PLAN A1-A2-A3-A4,CPTO:DEBITO PARCIAL S/FA 128-14 - LABORATORIO,CMTR:,GENERADO MANUALMENTE SIN DETALLE,,A
"martes, 20 de febrero de 2024",130,13,"344,22",NC,57 - SWISS MEDICAL S.A.,9057 - TOLHUIN - SWISS,CPTO:DÉBITO PARCIAL S/FA 130-18 LABORATORIO TOLHUIN,CMTR:,GENERADO MANUALMENTE SIN DETALLE,,A
"martes, 27 de febrero de 2024",128,13,"7640,87",NC,172 - PREVENCIÓN SALUD S.A.,172 - PLAN A1-A2-A3-A4,CPTO:DÉBITO PARCIAL S/FCE A 128-10 LABORATORIO,CMTR:,GENERADO MANUALMENTE SIN DETALLE,,A
"martes, 27 de febrero de 2024",128,12,"9080,93",NC,172 - PREVENCIÓN SALUD S.A.,172 - PLAN A1-A2-A3-A4,CPTO:{DEBITO PARCIAL S/FCE A 128-9 LABORATORIO,CMTR:,GENERADO MANUALMENTE SIN DETALLE,,A
"jueves, 25 de enero de 2024",130,12,"508,4",NC,52 - GALENO ARG. S.A.,9052 - TOLHUIN - GALENO,CPTO:DEBITO PARCIAL S/FA 130-14 - LABORATORIO TOLHUIN,CMTR:,GENERADO MANUALMENTE SIN DETALLE,,A
"martes, 27 de febrero de 2024",128,11,"6327,53",NC,172 - PREVENCIÓN SALUD S.A.,172 - PLAN A1-A2-A3-A4,CPTO:DÉBITO PARCIAL S/FCE A 128-6 LABORATORIO,CMTR:,GENERADO MANUALMENTE SIN DETALLE,,A
"jueves, 25 de enero de 2024",130,11,"3062,26",NC,57 - SWISS MEDICAL S.A.,9057 - TOLHUIN - SWISS,CPTO:DEBITO PARCIAL S/FA 130-12,CMTR:,GENERADO MANUALMENTE SIN DETALLE,,A
"miércoles, 28 de febrero de 2024",127,10,"3883,29",NC,144 - ASOCIACION MUTUAL SANCOR116190,9144 - TOLHUIN - SANCOR,CPTO:DÉBITO PARCIAL S/FB 127-41 AMBULATORIOS TOLHUIN,CMTR:,GENERADO MANUALMENTE SIN DETALLE,,B
"martes, 20 de febrero de 2024",128,10,"30827,89",NC,57 - SWISS MEDICAL S.A.,57 - SWISS MEDICAL,CPTO:DÉBITO PARCIAL S/FCE A 128-11 LABORATORIO,CMTR:,GENERADO MANUALMENTE SIN DETALLE,,A
"lunes, 19 de febrero de 2024",128,9,"5914,08",NC,43 - MEDIFE ASOCIACION CIVIL,43 - MEDIFE - ASE,CPTO:DÉBITO PARCIAL S/FCE A 128-13 LABORATORIO,CMTR:,GENERADO MANUALMENTE SIN DETALLE,,A
"martes, 20 de febrero de 2024",127,9,600,NC,1 - O.S. P.SANIDAD ARGENTINA,9001 - TOLHUIN - SANIDAD,CPTO:ANULA FC B-127-49,CMTR:,GENERADO MANUALMENTE SIN DETALLE,,B
"jueves, 8 de febrero de 2024",128,8,"5914,08",NC,43 - MEDIFE ASOCIACION CIVIL,43 - MEDIFE - ASE,CPTO:DEBITO PARCIAL S/FA 128-13,CMTR:,GENERADO MANUALMENTE SIN DETALLE,,A
"lunes, 8 de enero de 2024",128,7,"21732,91",NC,57 - SWISS MEDICAL S.A.,57 - SWISS MEDICAL,CPTO:DEBITO PARCIAL S/FA 128-8,CMTR:,GENERADO MANUALMENTE SIN DETALLE,,A
"viernes, 19 de enero de 2024",127,7,"3237,9",NC,144 - ASOCIACION MUTUAL SANCOR116190,9144 - TOLHUIN - SANCOR,CPTO:DEBITO PARCIAL S/FB 127-34,CMTR:,GENERADO MANUALMENTE SIN DETALLE,,B
"jueves, 18 de enero de 2024",127,6,"47905,34",NC,144 - ASOCIACION MUTUAL SANCOR116190,9144 - TOLHUIN - SANCOR,CPTO:DEBITO TOTAL S/FB 127-29,CMTR:,GENERADO MANUALMENTE SIN DETALLE,,B
"miércoles, 13 de marzo de 2024",130,4,"3702,46",NC,144 - ASOCIACION MUTUAL SANCOR116190,9144 - TOLHUIN - SANCOR,CPTO:DEBITO PARCIAL S/FB 130-16 - LABORATORIO,CMTR:,GENERADO MANUALMENTE SIN DETALLE,,B
"jueves, 18 de enero de 2024",130,2,"53374,3",NC,144 - ASOCIACION MUTUAL SANCOR116190,9144 - TOLHUIN - SANCOR,CPTO:DEBITO PARCIAL S/FB 130-5,CMTR:,GENERADO MANUALMENTE SIN DETALLE,,B
"miércoles, 28 de febrero de 2024",20,361,"235451,87",ND,13 - O.S. M.A.T.A.,13 - PLAN PMI,CPTO:ANULA NC 20-3136,CMTR:A SOLICITUD DE LA OS SE ANULA NC POR ERROR DE LA MISMA AL EN,GENERADO MANUALMENTE SIN DETALLE,,A
"viernes, 8 de marzo de 2024",50,4918,"17914,51",FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:,CMTR:ABONO ADMINISTRACION,GENERADO MANUALMENTE SIN DETALLE,,A
"viernes, 16 de febrero de 2024",50,4848,"13780,39",FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:,CMTR:ABONO ADMINISTRACION,GENERADO MANUALMENTE SIN DETALLE,,A
"miércoles, 17 de enero de 2024",50,4778,"13780,39",FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:,CMTR:ABONO ADMINISTRACION,GENERADO MANUALMENTE SIN DETALLE,,A
"martes, 27 de febrero de 2024",50,4893,"34592,9",FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:IMPRESION HISTORIA CLINICA,CMTR:ALQUILER CONSULTORIO 11/2023,GENERADO MANUALMENTE SIN DETALLE,,A
"martes, 27 de febrero de 2024",50,153,17100,FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO 11/2023,CMTR:ALQUILER CONSULTORIO 11/2023,GENERADO MANUALMENTE SIN DETALLE,,B
"viernes, 19 de enero de 2024",20,3704,14170,NC,61 - EXPERTA A.R.T. S.A.,61 - EXPERTA ART SA,CPTO:,CMTR:ANULA FACTURA B 20-23420,GENERADO MANUALMENTE SIN DETALLE,,B
"miércoles, 17 de enero de 2024",20,3065,"2588,93",NC,199 - PAX & CREW S.R.L.,199 - PASAJEROS & TRIPULAN,CPTO:,CMTR:ANULA FACTURA 20-13341,GENERADO MANUALMENTE SIN DETALLE,,A
"lunes, 4 de marzo de 2024",20,3141,"9654,15",NC,57 - SWISS MEDICAL S.A.,57 - SWISS MEDICAL,CPTO:,CMTR:ANULA FACTURA 20-13599,GENERADO MANUALMENTE SIN DETALLE,,A
"jueves, 18 de enero de 2024",20,3702,"27156,37",NC,6 - H.R.U - HOSPITAL REGIONAL USHUAIA,6 - HRU,CPTO:,CMTR:ANULA FACTURA 20-22460,GENERADO MANUALMENTE SIN DETALLE,,B
"viernes, 2 de febrero de 2024",20,3718,"2768764,21",NC,3 - I.O.S.F.A.,"3 - FUERZAS ARMADAS, P",CPTO:,CMTR:ANULA FACTURA 20-22901,GENERADO MANUALMENTE SIN DETALLE,,B
"viernes, 5 de enero de 2024",20,3681,33930,NC,124 - ASOCIACION ARGENTINA DE VOLANTES,124 - CORREDORES,CPTO:,CMTR:ANULA FACTURA 20-23259,GENERADO MANUALMENTE SIN DETALLE,,B
"miércoles, 3 de enero de 2024",20,3678,"13562,64",NC,200 - PARTICULARES,202 - EXTRANJEROS,CPTO:,CMTR:ANULA FACTURA 20-23325,GENERADO MANUALMENTE SIN DETALLE,,B
"viernes, 19 de enero de 2024",20,3705,"11667,65",NC,61 - EXPERTA A.R.T. S.A.,61 - EXPERTA ART SA,CPTO:,CMTR:ANULA FACTURA 20-23426,GENERADO MANUALMENTE SIN DETALLE,,B
"lunes, 22 de enero de 2024",20,3707,16965,NC,95 - PREVENCION ART (35450),95 - PREVENCION ART,CPTO:,CMTR:ANULA FACTURA 20-23456,GENERADO MANUALMENTE SIN DETALLE,,B
"jueves, 25 de enero de 2024",20,3710,"110944,63",NC,61 - EXPERTA A.R.T. S.A.,61 - EXPERTA ART SA,CPTO:,CMTR:ANULA FACTURA 20-23499,GENERADO MANUALMENTE SIN DETALLE,,B
"lunes, 4 de marzo de 2024",20,3742,"690966,64",NC,144 - ASOCIACION MUTUAL SANCOR116190,144 - SANCOR,CPTO:,CMTR:ANULA FACTURA 20-23718,GENERADO MANUALMENTE SIN DETALLE,,B
"miércoles, 27 de marzo de 2024",20,3769,"57427,21",NC,73 - O.S. D.O.P. (MAESTROS PRIVADOS),73,CPTO:,CMTR:ANULA FACTURA 20-23804,GENERADO MANUALMENTE SIN DETALLE,,B
"miércoles, 3 de enero de 2024",49,112,"3294458,04",NC,74 - O.S. E.F.,74 - O.S.E.F.,CPTO:,CMTR:ANULA FACTURA 49-112,GENERADO MANUALMENTE SIN DETALLE,,B
"lunes, 8 de enero de 2024",97,950,"245254,27",NC,164 - FEDERACIÓN PATRONAL SEGUROS S.A. ART,164 - FEDERAC.PATRONAL,CPTO:,CMTR:ANULA FACTURA 97-1106,GENERADO MANUALMENTE SIN DETALLE,,A
"miércoles, 3 de enero de 2024",97,947,"363213,38",NC,57 - SWISS MEDICAL S.A.,57 - SWISS MEDICAL,CPTO:,CMTR:ANULA FACTURA 97-1171,GENERADO MANUALMENTE SIN DETALLE,,A
"miércoles, 13 de marzo de 2024",130,14,"3872,02",NC,103 - CLINICA DEL VALLE SALUD S.R.L.,9193 - TOLHUIN - VALLE SALU,CPTO:,CMTR:ANULA FACTURA A 130-28,GENERADO MANUALMENTE SIN DETALLE,,A
"jueves, 14 de marzo de 2024",20,3150,"309589,35",NC,8 - O.S. PE. CON. (CONSTRUCCION),8 - UOCRA/OSPECON,CPTO:,CMTR:ANULA FACTURA A 20-13660,GENERADO MANUALMENTE SIN DETALLE,,A
"lunes, 29 de enero de 2024",127,8,1235,NC,24 - O.S. DEL P.LNDUSTRIA DEL PLÁSTICO,24 - PLASTICO,CPTO:,CMTR:ANULA FACTURA B 127-42,GENERADO MANUALMENTE SIN DETALLE,,B
"martes, 5 de marzo de 2024",130,3,"25208,64",NC,144 - ASOCIACION MUTUAL SANCOR116190,9144 - TOLHUIN - SANCOR,CPTO:,CMTR:ANULA FACTURA B 130-20,GENERADO MANUALMENTE SIN DETALLE,,B
"miércoles, 24 de enero de 2024",20,3708,26100,NC,157 - COBERTURA MÉDICO DEPORTIV A S.R.L.,157 - MOTOCICLISTAS,CPTO:,CMTR:ANULA FACTURA B 20-23347,GENERADO MANUALMENTE SIN DETALLE,,B
"lunes, 29 de enero de 2024",20,3716,"576679,91",NC,24 - O.S. DEL P.LNDUSTRIA DEL PLÁSTICO,24 - PLASTICO,CPTO:,CMTR:ANULA FACTURA B 20-23406,GENERADO MANUALMENTE SIN DETALLE,,B
"lunes, 18 de marzo de 2024",20,3762,"115104,6",NC,46 - GOBIERNO DE LA PROVINCIA DE T. DEL FUEGO,46 - ACCIÓN SOCIAL,CPTO:,CMTR:ANULA FACTURA B20-23785,GENERADO MANUALMENTE SIN DETALLE,,B
"martes, 30 de enero de 2024",50,12,11400,NC,200 - PARTICULARES,200 - PARTICULARES,CPTO:ANULADA,CMTR:ANULACION,GENERADO MANUALMENTE SIN DETALLE,,A
"viernes, 9 de febrero de 2024",48,3,"67575,85",ND,200 - PARTICULARES,200 - PARTICULARES,CPTO:ANULADA,CMTR:ANULA NOTA DE CREDITO 48-323,GENERADO MANUALMENTE SIN DETALLE,,B
"martes, 26 de marzo de 2024",48,336,825,NC,200 - PARTICULARES,200 - PARTICULARES,CPTO:ANULADA,CMTR:ANULACION - COSEGURO/ARANCEL,GENERADO MANUALMENTE SIN DETALLE,,B
"martes, 26 de marzo de 2024",48,335,"8563,5",NC,200 - PARTICULARES,200 - PARTICULARES,CPTO:ANULADA,CMTR:ANULACION - COSEGURO/ARANCEL,GENERADO MANUALMENTE SIN DETALLE,,B
"martes, 26 de marzo de 2024",48,337,"23696,55",NC,200 - PARTICULARES,200 - PARTICULARES,CPTO:ANULADA,CMTR:ANULACION - OBS ORDEN LAB 1540005 FACT. 00039-B00092333,GENERADO MANUALMENTE SIN DETALLE,,B
"miércoles, 13 de marzo de 2024",48,331,896,NC,200 - PARTICULARES,200 - PARTICULARES,CPTO:ANULADA,CMTR:ANULACION FACT. B105-5890 Y B105-5891,GENERADO MANUALMENTE SIN DETALLE,,B
"jueves, 29 de febrero de 2024",97,976,"61540,96",NC,172 - PREVENCIÓN SALUD S.A.,172 - PLAN A1-A2-A3-A4,CPTO:GASTOS SANATORIALES,CMTR:DEBITO PARCIAL FC 97A976,GENERADO MANUALMENTE SIN DETALLE,,A
"jueves, 29 de febrero de 2024",97,977,"458519,9",NC,22 - O.S. D.E.,1022 - TRANSMISION POS,CPTO:CONSULTA MEDICA,CMTR:DEBITO PARCIAL S/ FC A-97-977,GENERADO MANUALMENTE SIN DETALLE,,A
"jueves, 29 de febrero de 2024",97,979,"76408,16",NC,22 - O.S. D.E.,1022 - TRANSMISION POS,CPTO:CONSULTA MEDICA,CMTR:DEBITO PARCIAL S/FC A-97-1180,GENERADO MANUALMENTE SIN DETALLE,,A
"jueves, 29 de febrero de 2024",97,978,"52937,2",NC,22 - O.S. D.E.,1022 - TRANSMISION POS,CPTO:CONSULTA MEDICA,CMTR:DEBITO PARCIAL S/FC A-97-978,GENERADO MANUALMENTE SIN DETALLE,,A
"jueves, 4 de enero de 2024",20,3680,"91725,61",NC,74 - O.S. E.F.,74 - O.S.E.F.,"CPTO:DEBITOS S/FA-20-22929 EMF OCTUBRE 23, EXPTE 5727/23","CMTR:DEBITOS S/FA-20-22929 EMF OCTUBRE 23, EXPTE 5727/23",GENERADO MANUALMENTE SIN DETALLE,,B
"jueves, 7 de marzo de 2024",20,3745,"1811,37",NC,74 - O.S. E.F.,74 - O.S.E.F.,"CPTO:DEBITOS S/FA-20-23585 EXTR MONTO FIJO ENERO24, EXPTE 1065/24","CMTR:DEBITOS S/FA-20-23585 EXTR MONTO FIJO ENERO24, EXPTE 1065/24",GENERADO MANUALMENTE SIN DETALLE,,B
"miércoles, 14 de febrero de 2024",20,3725,"121204,69",NC,74 - O.S. E.F.,74 - O.S.E.F.,"CPTO:DEBITOS S/FA-B-20-23342 AMBULATOR DICIEMBRE 23, EXPTE 357/24","CMTR:DEBITOS S/FA-B-20-23342 AMBULATOR DICIEMBRE 23, EXPTE 357/24",GENERADO MANUALMENTE SIN DETALLE,,B
"jueves, 21 de marzo de 2024",20,3768,"2104,7",NC,74 - O.S. E.F.,74 - O.S.E.F.,"CPTO:DEBITOS S/FA-B-20-23528 AMBULATORIO ENERO 24, EXPTE 863/24","CMTR:DEBITOS S/FA-B-20-23528 AMBULATORIO ENERO 24, EXPTE 863/24",GENERADO MANUALMENTE SIN DETALLE,,B
"viernes, 15 de marzo de 2024",20,3759,"27362,31",NC,74 - O.S. E.F.,74 - O.S.E.F.,"CPTO:DEBITOS S/FA-B-20-23528 AMBULATORIO ENERO 24, EXPTE 863/24","CMTR:DEBITOS S/FA-B-20-23528 AMBULATORIO ENERO 24, EXPTE 863/24",GENERADO MANUALMENTE SIN DETALLE,,B
"viernes, 22 de marzo de 2024",49,127,"6094,24",NC,74 - O.S. E.F.,74 - O.S.E.F.,CPTO:DEBITOS S/FA-B-49-373 LABORATORIO ENERO 24 EXPTE 830/24,CMTR:DEBITOS S/FA-B-49-373 LABORATORIO ENERO 24 EXPTE 830/24,GENERADO MANUALMENTE SIN DETALLE,,B
"viernes, 2 de febrero de 2024",135,20,"3791,76",FA,340 - SUR SISTEMAS SRL,340 - SUR SISTEMAS,CPTO:GASTOS SANATORIALES,CMTR:EXAMEN PREOCUPACIONAL: DIAZ MARTA MARISOL,GENERADO MANUALMENTE SIN DETALLE,,A
"lunes, 25 de marzo de 2024",135,26,"5308,47",FA,477 - COM. ARG. DE SANEAMIENTO AMBIENTAL SRL,477 - COM.ARG.DE SAN.AMBIE,CPTO:GASTOS SANATORIALES,CMTR:EXAMEN PREOCUPACIONAL: ESPINO NICOLAS DAVID,GENERADO MANUALMENTE SIN DETALLE,,A
"miércoles, 20 de marzo de 2024",135,23,"5308,47",FA,655 - MEDILAB S.R.L.,655 - MEDILAB,CPTO:GASTOS SANATORIALES,CMTR:EXAMEN PREOCUPACIONAL: JUAN JOSE SOLA,GENERADO MANUALMENTE SIN DETALLE,,A
"jueves, 21 de marzo de 2024",135,24,"5308,47",FA,421 - LUCIANO PRETO Y CÍA SCC,421 - PRETO,CPTO:GASTOS SANATORIALES,CMTR:EXAMEN PREOCUPACIONAL: JULIO DANIEL DI GREGORIO,GENERADO MANUALMENTE SIN DETALLE,,A
"lunes, 29 de enero de 2024",135,19,"15167,05",FA,547 - TERRAFERTIL S.A.,547 - TERRAFERTIL,CPTO:GASTOS SANATORIALES,"CMTR:EXAMEN PREOCUPACIONAL: RIOS DAVID, RIOS FERNANDO, BAEZA NICO",GENERADO MANUALMENTE SIN DETALLE,,A
"lunes, 25 de marzo de 2024",135,25,"5308,47",FA,421 - LUCIANO PRETO Y CÍA SCC,421 - PRETO,CPTO:GASTOS SANATORIALES,CMTR:EXAMEN PREOCUPACIONAL: SORIA ACHIMON MAXIMILIANO,GENERADO MANUALMENTE SIN DETALLE,,A
"jueves, 28 de marzo de 2024",135,27,"5308,47",FA,421 - LUCIANO PRETO Y CÍA SCC,421 - PRETO,CPTO:GASTOS SANATORIALES,CMTR:EXAMEN PREOCUPACIONAL: VENTURA CARLA,GENERADO MANUALMENTE SIN DETALLE,,A
"lunes, 4 de marzo de 2024",20,23718,"690966,64",FA,144 - ASOCIACION MUTUAL SANCOR116190,144 - SANCOR,CPTO:,CMTR:FACTURA MAL GENERADA,GENERADO MANUALMENTE SIN DETALLE,,B
"lunes, 4 de marzo de 2024",20,13599,"9654,15",FA,57 - SWISS MEDICAL S.A.,57 - SWISS MEDICAL,CPTO:,CMTR:FACTURA MAL GENERADA,GENERADO MANUALMENTE SIN DETALLE,,A
"martes, 5 de marzo de 2024",130,20,"25208,64",FA,144 - ASOCIACION MUTUAL SANCOR116190,9144 - TOLHUIN - SANCOR,CPTO:,CMTR:FACTURA MAL GENERADA,GENERADO MANUALMENTE SIN DETALLE,,B
"jueves, 14 de marzo de 2024",20,13660,"309589,35",FA,8 - O.S. PE. CON. (CONSTRUCCION),8 - UOCRA/OSPECON,CPTO:,"CMTR:FACTURA MAL GENERADA, SE ANULA",GENERADO MANUALMENTE SIN DETALLE,,A
"miércoles, 17 de enero de 2024",20,13341,"2588,93",FA,199 - PAX & CREW S.R.L.,199 - PASAJEROS & TRIPULAN,CPTO:,CMTR:FACTURA MAL REALIZADA,GENERADO MANUALMENTE SIN DETALLE,,A
"martes, 27 de febrero de 2024",135,22,2470,FA,654 - AGGP S.R.L,654 - AGGP SRL,CPTO:GASTOS SANATORIALES,CMTR:I/C CON NEUROLOGIA Y MEDICINA LABORAL: JUAN MANUEL HERRERA,GENERADO MANUALMENTE SIN DETALLE,,A
"miércoles, 3 de enero de 2024",97,1171,"363213,38",FC,57 - SWISS MEDICAL S.A.,57 - SWISS MEDICAL,CPTO:,CMTR:LABORATORIO,GENERADO MANUALMENTE SIN DETALLE,,A
"miércoles, 28 de febrero de 2024",50,13,"20236708,3",NC,200 - PARTICULARES,200 - PARTICULARES,CPTO:,CMTR:NC ERROR FACTURA 50-4915,GENERADO MANUALMENTE SIN DETALLE,,A
"jueves, 21 de marzo de 2024",48,332,3705,NC,200 - PARTICULARES,200 - PARTICULARES,CPTO:REINTEGRO AL PACIENTE,CMTR:PAC. OÑETE NATALIA FACT. Nº 36-149202/148984 16/03 18/03,GENERADO MANUALMENTE SIN DETALLE,,B
"viernes, 15 de marzo de 2024",20,3761,10000,NC,95 - PREVENCION ART (35450),95 - PREVENCION ART,CPTO:DEBITO PARCIAL S/FB 20-23001 - SE ADICIONA A NCB 20-3755,CMTR:POR ERROR DE TIPEO EN IMPORTE TOTAL DEBITADO,GENERADO MANUALMENTE SIN DETALLE,,B
"viernes, 23 de febrero de 2024",135,21,"9781,64",FA,652 - KOLMENOR CONSTRUCCIONES Y MONTAJES S.R.L,652 - KOLMENOR,CPTO:GASTOS SANATORIALES,CMTR:PREOCUPACIONAL LLAMAS GONZALO EMMANUEL,GENERADO MANUALMENTE SIN DETALLE,,A
"viernes, 19 de enero de 2024",20,23426,"11667,65",FA,61 - EXPERTA A.R.T. S.A.,61 - EXPERTA ART SA,CPTO:,CMTR:PTE_AGUIRRES DANIEL EXEQUIEL,GENERADO MANUALMENTE SIN DETALLE,,B
"lunes, 22 de enero de 2024",20,23456,16965,FA,95 - PREVENCION ART (35450),95 - PREVENCION ART,CPTO:,CMTR:PTE_CABANEZ GUSTAVO ISMAEL,GENERADO MANUALMENTE SIN DETALLE,,B
