FECHA;REF.;LET.;SUC.;NUM.;DEBE;HABER;SALDO;CONCEPTO.;FECHA DE PRESTACIÓN;ID EMPRESA;EMPRESA;FECHA ENTREGA;ClaveCtaCtte;;;FECHA;REF.;LET.;SUC.;NUM.;IMPORTE;ID EMPRESA;EMPRESA;CONVENIO;TEXTO:FACTURA:1;TEXTO:FACTURA:2;TEXTO:NOTA:1;TEXTO:NOTA:2;ClaveFactura;Adm- Rep Cta Ctte empresas
1/2/2024;FA;A;49;745;11376,761;0;265710,99;FACTURACION DE SERVICIOS AL;1/2/2024;514;BAHIA SALUD S.R.L.;null;20240201-11376,76;;;1/2/2024;FA;A;49;745;11376,761;514;- BAHIA SALUD S.R.L.;1614 - EXTRANJEROS;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A SU SOLICITUD .-;por prestaciones efectuadas a su solicitud .-;SERVICIO LABORATORIO - PTE_RAMADU YASHVIN;20240201-11376,76;[Tabla]
1/2/2024;FA;A;20;13420;273940,717;0;539651,707;FACTURACION DE SERVICIOS AL;1/1/2024;514;BAHIA SALUD S.R.L.;null;20240201-273940,72;;;1/2/2024;FA;A;20;13420;273940,717;514;- BAHIA SALUD S.R.L.;1614 - EXTRANJEROS;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A SU SOLICITUD .-;por prestaciones efectuadas a su solicitud .-;SERVICIO AMBULATORIO - PTE_RAMUDU YASHVIN;20240201-273940,72;[Tabla]
1/2/2024;FA;A;20;13421;57754,932;0;597406,639;FACTURACION DE SERVICIOS AL;1/2/2024;199;PAX & CREW S.R.L.;6/2/2024;20240201-57754,93;;;1/2/2024;FA;A;20;13421;57754,932;199;- PAX & CREW S.R.L.;199 - PASAJEROS & TRIPULAN;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A AFILIADOS DE ESA OBRA SOCIAL .-;por prestaciones efectuadas a personal afiliado a esa O. Social.-;SERVICIO AMBULATORIO - PTE_DENENA MARGARET MARY;20240201-57754,93;[Tabla]
1/2/2024;NC;A;20;3082;0;192,738;597213,901;DEBITO PARCIAL S/FA;20-13115;22;O.S. D.E.;1/2/2024;20240201-0;;;1/2/2024;NC;A;20;3082;192,738;22;- O.S. D.E.;910 - PLAN 210;CPTO:DEBITO PARCIAL S/FA 20-13115;CMTR:;GENERADO MANUALMENTE SIN DETALLE;null;20240201-192,74;[Tabla]
1/2/2024;NC;A;20;3083;0;0,354;597213,547;DEBITO PARCIAL S/FA 20-13118 -;INTERNACION;22;O.S. D.E.;1/2/2024;20240201-0;;;1/2/2024;NC;A;20;3083;0,354;22;- O.S. D.E.;913 - PLAN 450;CPTO:DEBITO PARCIAL S/FA 20-13118 - INTERNACION;CMTR:;GENERADO MANUALMENTE SIN DETALLE;null;20240201-0,35;[Tabla]
1/2/2024;NC;A;97;962;0;11373,741;585839,806;DEBITO PARCIAL S/FA 97-1154 -;AMBULATORIO;22;O.S. D.E.;1/2/2024;20240201-0;;;1/2/2024;NC;A;97;962;11373,741;22;- O.S. D.E.;1022 - TRANSMISION POS;CPTO:DEBITO PARCIAL S/FA 97-1154 - AMBULATORIO;CMTR:;GENERADO MANUALMENTE SIN DETALLE;null;20240201-11373,74;[Tabla]
1/2/2024;NC;A;97;963;0;63816,851;522022,955;DEBITO PARCIAL S/FA 97-1156 -;INTERNACION;22;O.S. D.E.;1/2/2024;20240201-0;;;1/2/2024;NC;A;97;963;63816,851;22;- O.S. D.E.;912 - PLAN 410;CPTO:DEBITO PARCIAL S/FA 97-1156 - INTERNACION;CMTR:;GENERADO MANUALMENTE SIN DETALLE;null;20240201-63816,85;[Tabla]
1/2/2024;NC;A;97;964;0;129878,839;392144,116;DEBITO PARCIAL S/FA;97-1157;22;O.S. D.E.;1/2/2024;20240201-0;;;1/2/2024;NC;A;97;964;129878,839;22;- O.S. D.E.;911 - PLAN 310;CPTO:DEBITO PARCIAL S/FA 97-1157;CMTR:;GENERADO MANUALMENTE SIN DETALLE;null;20240201-129878,84;[Tabla]
1/2/2024;NC;A;97;965;0;1035262,315;-643118,199;DEBITO PARCIAL S/FA 97-1158 -;INTERNACION;22;O.S. D.E.;1/2/2024;20240201-0;;;1/2/2024;NC;A;97;965;1035262,315;22;- O.S. D.E.;910 - PLAN 210;CPTO:DEBITO PARCIAL S/FA 97-1158 - INTERNACION;CMTR:;GENERADO MANUALMENTE SIN DETALLE;null;20240201-1035262,32;[Tabla]
2/2/2024;NC;B;20;3718;0;2768764,21;-411882,409;null;null;3;I.O.S.F.A.;2/2/2024;20240202-0;;;2/2/2024;NC;B;20;3718;2768764,21;3;- I.O.S.F.A.;3 - FUERZAS ARMADAS, P;CPTO:;CMTR:ANULA FACTURA 20-22901;GENERADO MANUALMENTE SIN DETALLE;null;20240202-2768764,21;[Tabla]
2/2/2024;FA;B;20;23526;2768764,21;0;356881,801;FACTURACION DE SERVICIOS AL;28/2/2024;3;I.O.S.F.A.;null;20240202-2768764,21;;;2/2/2024;FA;B;20;23526;2768764,21;3;- I.O.S.F.A.;3 - FUERZAS ARMADAS, P;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A AFILIADOS DE ESA OBRA SOCIAL .-;ESTA FACTURA REEMPLAZA LA 20-22901;PRESTACIONES DE OCTUBRE - SERVICIO DE INTERNACION;20240202-2768764,21;[Tabla]
2/2/2024;FA;A;20;13422;310080,267;0;666962,068;FACTURACION DE SERVICIOS AL;28/1/2024;199;PAX & CREW S.R.L.;6/2/2024;20240202-310080,27;;;2/2/2024;FA;A;20;13422;310080,267;199;- PAX & CREW S.R.L.;199 - PASAJEROS & TRIPULAN;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A SU SOLICITUD .-;por prestaciones efectuadas a su solicitud .-;SERVICIO INTERNACION - PTE_MALONE LINDA KAY;20240202-310080,27;[Tabla]
2/2/2024;FA;A;20;13423;12108,096;0;679070,164;FACTURACION DE SERVICIOS AL;1/2/2024;514;BAHIA SALUD S.R.L.;null;20240202-12108,1;;;2/2/2024;FA;A;20;13423;12108,096;514;- BAHIA SALUD S.R.L.;1614 - EXTRANJEROS;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A SU SOLICITUD .-;por prestaciones efectuadas a su solicitud .-;SERVICIO AMBULATORIO - PTE_BOROWSKI MICHAL EMIL;20240202-12108,1;[Tabla]
2/2/2024;FA;A;135;20;3791,763;0;682861,927;GASTOS;SANATORIALES;340;SUR SISTEMAS SRL;2/2/2024;20240202-3791,76;;;2/2/2024;FA;A;135;20;3791,763;340;- SUR SISTEMAS SRL;340 - SUR SISTEMAS;CPTO:GASTOS SANATORIALES;CMTR:EXAMEN PREOCUPACIONAL: DIAZ MARTA MARISOL;GENERADO MANUALMENTE SIN DETALLE;null;20240202-3791,76;[Tabla]
5/2/2024;FA;Y;1;202401;3466669,122;0;149531,049;FACTURACION DE SERVICIOS AL;28/2/2024;74;O.S. E.F.;null;20240205-3466669,12;;;5/2/2024;FA;Y;1;202401;3466669,122;74;- O.S. E.F.;74 - O.S.E.F.;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A AFILIADOS DE ESA OBRA SOCIAL .-;por prestaciones efectuadas a personal afiliado a esa O. Social.-;LABORATORIO - ENERO 2024;20240205-3466669,12;[Tabla]
5/2/2024;FA;A;97;1189;5487769,962;0;637301,011;FACTURACION DE SERVICIOS AL;28/2/2024;22;O.S. D.E.;null;20240205-5487769,96;;;5/2/2024;FA;A;97;1189;5487769,962;22;- O.S. D.E.;1022 - TRANSMISION POS;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A AFILIADOS DE ESA OBRA SOCIAL .-;por prestaciones efectuadas a personal afiliado a esa O. Social.-;TRANSMISION VIA POS - DICIEMBRE/23 - TRAMITE 5803099723;20240205-5487769,96;[Tabla]
5/2/2024;FA;B;49;373;3466669,122;0;103970,133;FACTURACION DE SERVICIOS AL;28/2/2024;74;O.S. E.F.;null;20240205-3466669,12;;;5/2/2024;FA;B;49;373;3466669,122;74;- O.S. E.F.;74 - O.S.E.F.;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A AFILIADOS DE ESA OBRA SOCIAL .-;por prestaciones efectuadas a personal afiliado a esa O. Social.-;LABORATORIO - ENERO 2024;20240205-3466669,12;[Tabla]
5/2/2024;FA;B;49;374;14553,226;0;118523,359;FACTURACION DE SERVICIOS AL;1/1/2024;144;ASOCIACION MUTUAL SANCOR116190;14/2/2024;20240205-14553,23;;;5/2/2024;FA;B;49;374;14553,226;144;- ASOCIACION MUTUAL SANCOR116190;144 - SANCOR;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A AFILIADOS DE ESA OBRA SOCIAL .-;por prestaciones efectuadas a personal afiliado a esa O. Social.-;PRESTACIONES DE ENERO - LABORATORIO CARGA VIRAL;20240205-14553,23;[Tabla]
5/2/2024;FA;B;49;375;981290,352;0;99813,711;FACTURACION DE SERVICIOS AL;20/1/2024;144;ASOCIACION MUTUAL SANCOR116190;14/2/2024;20240205-981290,35;;;5/2/2024;FA;B;49;375;981290,352;144;- ASOCIACION MUTUAL SANCOR116190;144 - SANCOR;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A AFILIADOS DE ESA OBRA SOCIAL .-;por prestaciones efectuadas a personal afiliado a esa O. Social.-;PRESTACIONES DE ENERO - SERVICIO DE LABORATORIO;20240205-981290,35;[Tabla]
5/2/2024;FA;B;49;376;492044,212;0;591857,923;FACTURACION DE SERVICIOS AL;20/1/2024;3;I.O.S.F.A.;8/2/2024;20240205-492044,21;;;5/2/2024;FA;B;49;376;492044,212;3;- I.O.S.F.A.;3 - FUERZAS ARMADAS, P;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A AFILIADOS DE ESA OBRA SOCIAL .-;por prestaciones efectuadas a personal afiliado a esa O. Social.-;PRESTACIONES DE ENERO - LABORATORIO;20240205-492044,21;[Tabla]
5/2/2024;FA;B;49;377;108941,984;0;700799,907;FACTURACION DE SERVICIOS AL;21/1/2024;3;I.O.S.F.A.;8/2/2024;20240205-108941,98;;;5/2/2024;FA;B;49;377;108941,984;3;- I.O.S.F.A.;3 - FUERZAS ARMADAS, P;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A AFILIADOS DE ESA OBRA SOCIAL .-;por prestaciones efectuadas a personal afiliado a esa O. Social.-;PRESTACIONES DE ENERO - LABORATORIO CON DERIVACION H.N.U.;20240205-108941,98;[Tabla]
5/2/2024;FA;A;128;15;514782,246;0;215582,153;FACTURACION DE SERVICIOS AL;20/1/2024;57;SWISS MEDICAL S.A.;14/2/2024;20240205-514782,25;;;5/2/2024;FA;A;128;15;514782,246;57;- SWISS MEDICAL S.A.;57 - SWISS MEDICAL;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A AFILIADOS DE ESA OBRA SOCIAL .-;por prestaciones efectuadas a personal afiliado a esa O. Social.-;PRESTACIONES DE ENERO - LABORATORIO;20240205-514782,25;[Tabla]
5/2/2024;FA;A;130;21;23413,404;0;238995,557;FACTURACION DE SERVICIOS AL;15/1/2024;57;SWISS MEDICAL S.A.;14/2/2024;20240205-23413,4;;;5/2/2024;FA;A;130;21;23413,404;57;- SWISS MEDICAL S.A.;9057 - TOLHUIN - SWISS;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A AFILIADOS DE ESA OBRA SOCIAL .-;por prestaciones efectuadas a personal afiliado a esa O. Social.-;PRESTACIONES DE ENERO - LABORATORIO TOLHUIN;20240205-23413,4;[Tabla]
5/2/2024;FA;B;130;15;24931,813;0;263927,37;FACTURACION DE SERVICIOS AL;15/1/2024;3;I.O.S.F.A.;8/2/2024;20240205-24931,81;;;5/2/2024;FA;B;130;15;24931,813;3;- I.O.S.F.A.;9003 - TOLHUIN - IOSFA;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A AFILIADOS DE ESA OBRA SOCIAL .-;por prestaciones efectuadas a personal afiliado a esa O. Social.-;PRESTACIONES DE ENERO - LABORATORIO TOLHUIN;20240205-24931,81;[Tabla]
5/2/2024;FA;B;130;16;42633,254;0;306560,624;FACTURACION DE SERVICIOS AL;15/1/2024;144;ASOCIACION MUTUAL SANCOR116190;14/2/2024;20240205-42633,25;;;5/2/2024;FA;B;130;16;42633,254;144;- ASOCIACION MUTUAL SANCOR116190;9144 - TOLHUIN - SANCOR;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A AFILIADOS DE ESA OBRA SOCIAL .-;por prestaciones efectuadas a personal afiliado a esa O. Social.-;PRESTACIONES ENERO - LABORATORIO TOLHUIN;20240205-42633,25;[Tabla]
5/2/2024;FA;A;49;746;8458,5;0;315019,124;FACTURACION DE SERVICIOS AL;25/1/2024;51;HELIOS SALUD S.A.;14/2/2024;20240205-8458,5;;;5/2/2024;FA;A;49;746;8458,5;51;- HELIOS SALUD S.A.;51 - HELIOS;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A AFILIADOS DE ESA OBRA SOCIAL .-;por prestaciones efectuadas a personal afiliado a esa O. Social.-;PRESTACIONES DE ENERO - LABORATORIO;20240205-8458,5;[Tabla]
5/2/2024;FA;A;49;747;8029;0;323048,124;FACTURACION DE SERVICIOS AL;20/1/2024;31;O.S. F.A.T.L.Y.F. (LUZ Y FUERZA);14/2/2024;20240205-8029;;;5/2/2024;FA;A;49;747;8029;31;- O.S. F.A.T.L.Y.F. (Luz y Fuerza);31 - O.S.F.A.T.L.Y F.;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A AFILIADOS DE ESA OBRA SOCIAL .-;por prestaciones efectuadas a personal afiliado a esa O. Social.-;PRESTACIONES DE ENERO - LABORATORIO;20240205-8029;[Tabla]
5/2/2024;FA;A;49;748;17123,299;0;340171,423;FACTURACION DE SERVICIOS AL;20/1/2024;47;MEDICUS S.A.;15/2/2024;20240205-17123,3;;;5/2/2024;FA;A;49;748;17123,299;47;- MEDICUS S.A.;47 - MEDICUS;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A AFILIADOS DE ESA OBRA SOCIAL .-;por prestaciones efectuadas a personal afiliado a esa O. Social.-;PRESTACIONES DE DICIEMBRE Y ENERO - LABORATORIO;20240205-17123,3;[Tabla]
5/2/2024;NC;B;48;321;0;67127,284;273044,139;REINTEGRO AL;PACIENTE;200;PARTICULARES;5/2/2024;20240205-0;;;5/2/2024;NC;B;48;321;67127,284;200;- PARTICULARES;200 - PARTICULARES;CPTO:REINTEGRO AL PACIENTE;CMTR:REINTEGRO AL PACIENTE;GENERADO MANUALMENTE SIN DETALLE;null;20240205-67127,28;[Tabla]
5/2/2024;FA;A;49;749;4680,8;0;277724,939;FACTURACION DE SERVICIOS AL;20/1/2024;139;O.S. D.E.P.Y M.;14/2/2024;20240205-4680,8;;;5/2/2024;FA;A;49;749;4680,8;139;- O.S. D.E.P.Y M.;139 - PYME4000-PERSONAL;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A AFILIADOS DE ESA OBRA SOCIAL .-;por prestaciones efectuadas a personal afiliado a esa O. Social.-;PRESTACIONES DE DICIEMBRE - LABORATORIO;20240205-4680,8;[Tabla]
5/2/2024;FA;B;49;378;43420,596;0;321145,535;FACTURACION DE SERVICIOS AL;20/1/2024;122;JERARQUICOS SALUD (3265);14/2/2024;20240205-43420,6;;;5/2/2024;FA;B;49;378;43420,596;122;- JERARQUICOS SALUD (3265);122 - JERARQUICOS;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A AFILIADOS DE ESA OBRA SOCIAL .-;por prestaciones efectuadas a personal afiliado a esa O. Social.-;PRESTACIONES DE DICIEMBRE Y ENERO - LABORATORIO;20240205-43420,6;[Tabla]
5/2/2024;FA;A;128;16;128751,255;0;449896,79;FACTURACION DE SERVICIOS AL;20/1/2024;172;PREVENCIÓN SALUD S.A.;14/2/2024;20240205-128751,260;;;5/2/2024;FA;A;128;16;128751,255;172;- PREVENCIÓN SALUD S.A.;172 - PLAN A1-A2-A3-A4;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A AFILIADOS DE ESA OBRA SOCIAL .-;por prestaciones efectuadas a personal afiliado a esa O. Social.-;PRESTACIONES DE DICIEMBRE Y ENERO - LABORATORIO;20240205-128751,260;[Tabla]
5/2/2024;FA;B;49;379;5470,685;0;455367,475;FACTURACION DE SERVICIOS AL;20/1/2024;151;O.S. C.T.C.P. - (UTA);14/2/2024;20240205-5470,69;;;5/2/2024;FA;B;49;379;5470,685;151;- O.S. C.T.C.P. - (UTA);151 - U.T.A.;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A AFILIADOS DE ESA OBRA SOCIAL .-;por prestaciones efectuadas a personal afiliado a esa O. Social.-;PRESTACIONES DE DICIEMBRE Y ENERO - LABORATORIO;20240205-5470,69;[Tabla]
5/2/2024;FA;B;49;380;5115,655;0;460483,13;FACTURACION DE SERVICIOS AL;20/1/2024;1;O.S. P.SANIDAD ARGENTINA;8/2/2024;20240205-5115,66;;;5/2/2024;FA;B;49;380;5115,655;1;- O.S. P.SANIDAD ARGENTINA;1 - SANIDAD;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A AFILIADOS DE ESA OBRA SOCIAL .-;por prestaciones efectuadas a personal afiliado a esa O. Social.-;PRESTACIONES DE ENERO - LABORATORIO;20240205-5115,66;[Tabla]
5/2/2024;FA;B;49;381;57544,585;0;518027,715;FACTURACION DE SERVICIOS AL;20/1/2024;10;SUPERINT.DE BIENESTAR. POL.FEDERAL ARGEN;8/2/2024;20240205-57544,58;;;5/2/2024;FA;B;49;381;57544,585;10;- SUPERINT.DE BIENESTAR. POL.FEDERAL ARGEN;10 - POLICIA FEDERAL;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A AFILIADOS DE ESA OBRA SOCIAL .-;por prestaciones efectuadas a personal afiliado a esa O. Social.-;PRESTACIONES DE ENERO - LABORATORIO;20240205-57544,58;[Tabla]
5/2/2024;FA;A;49;750;3970,01;0;521997,725;FACTURACION DE SERVICIOS AL;20/1/2024;39;O.S. S.E.G - OBRA SOCIAL DE SEGUROS;14/2/2024;20240205-3970,01;;;5/2/2024;FA;A;49;750;3970,01;39;- O.S. S.E.G - OBRA SOCIAL DE SEGUROS;39 - PLAN INTEGRAL;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A AFILIADOS DE ESA OBRA SOCIAL .-;por prestaciones efectuadas a personal afiliado a esa O. Social.-;PRESTACIONES DE ENERO - LABORATORIO;20240205-3970,01;[Tabla]
5/2/2024;FA;B;49;382;5733,98;0;527731,705;FACTURACION DE SERVICIOS AL;20/1/2024;153;O.S. PERSONAL INDUSTRIA DE LA MADERA;15/2/2024;20240205-5733,98;;;5/2/2024;FA;B;49;382;5733,98;153;- O.S. PERSONAL INDUSTRIA DE LA MADERA;153 - OSPI MADERA;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A AFILIADOS DE ESA OBRA SOCIAL .-;por prestaciones efectuadas a personal afiliado a esa O. Social.-;PRESTACIONES DE ENERO - LABORATORIO;20240205-5733,98;[Tabla]
5/2/2024;FA;B;130;17;28757,665;0;556489,37;FACTURACION DE SERVICIOS AL;15/1/2024;153;O.S. PERSONAL INDUSTRIA DE LA MADERA;15/2/2024;20240205-28757,67;;;5/2/2024;FA;B;130;17;28757,665;153;- O.S. PERSONAL INDUSTRIA DE LA MADERA;9153 - TOLHUIN - OSPIM;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A AFILIADOS DE ESA OBRA SOCIAL .-;por prestaciones efectuadas a personal afiliado a esa O. Social.-;PRESTACIONES DE ENERO - LABORATORIO TOLHUIN;20240205-28757,67;[Tabla]
5/2/2024;FA;B;49;383;11643,49;0;568132,86;FACTURACION DE SERVICIOS AL;20/1/2024;133;O.S. P.E.D.Y C.;15/2/2024;20240205-11643,49;;;5/2/2024;FA;B;49;383;11643,49;133;- O.S. P.E.D.Y C.;133 - UTEDYC;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A AFILIADOS DE ESA OBRA SOCIAL .-;por prestaciones efectuadas a personal afiliado a esa O. Social.-;PRESTACIONES DE ENERO - LABORATORIO;20240205-11643,49;[Tabla]
5/2/2024;FA;A;49;751;6238,188;0;574371,048;FACTURACION DE SERVICIOS AL;25/1/2024;8;O.S. PE. CON. (CONSTRUCCION);15/2/2024;20240205-6238,19;;;5/2/2024;FA;A;49;751;6238,188;8;- O.S. PE. CON. (CONSTRUCCION);8 - UOCRA/OSPECON;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A AFILIADOS DE ESA OBRA SOCIAL .-;por prestaciones efectuadas a personal afiliado a esa O. Social.-;PRESTACIONES DE DICIEMBRE - LABORATORIO C/VIRAL;20240205-6238,19;[Tabla]
5/2/2024;FA;A;49;752;25614,378;0;599985,426;FACTURACION DE SERVICIOS AL;20/1/2024;8;O.S. PE. CON. (CONSTRUCCION);15/2/2024;20240205-25614,38;;;5/2/2024;FA;A;49;752;25614,378;8;- O.S. PE. CON. (CONSTRUCCION);8 - UOCRA/OSPECON;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A AFILIADOS DE ESA OBRA SOCIAL .-;por prestaciones efectuadas a personal afiliado a esa O. Social.-;PRESTACIONES DE DICIEMBRE Y ENERO - LABORATORIO;20240205-25614,38;[Tabla]
5/2/2024;FA;B;49;384;89431,654;0;689417,08;FACTURACION DE SERVICIOS AL;20/1/2024;25;O.S DEL PODER JUDICIAL (0375);14/2/2024;20240205-89431,65;;;5/2/2024;FA;B;49;384;89431,654;25;- O.S DEL PODER JUDICIAL (0375);25 - PODER JUDICIAL;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A AFILIADOS DE ESA OBRA SOCIAL .-;por prestaciones efectuadas a personal afiliado a esa O. Social.-;PRESTACIONES DE DICIEMBRE - ENERO - LABORATORIO;20240205-89431,65;[Tabla]
5/2/2024;FA;A;49;753;11427,854;0;700844,934;FACTURACION DE SERVICIOS AL;20/1/2024;103;CLINICA DEL VALLE SALUD S.R.L.;15/2/2024;20240205-11427,85;;;5/2/2024;FA;A;49;753;11427,854;103;- CLINICA DEL VALLE SALUD S.R.L.;3103 - OMINT S.A.;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A AFILIADOS DE ESA OBRA SOCIAL .-;por prestaciones efectuadas a personal afiliado a esa O. Social.-;PRESTACIONES DE DICIEMBRE Y ENERO - LABORATORIO;20240205-11427,85;[Tabla]
5/2/2024;FA;A;49;754;4328,719;0;705173,653;FACTURACION DE SERVICIOS AL;20/1/2024;103;CLINICA DEL VALLE SALUD S.R.L.;15/2/2024;20240205-4328,72;;;5/2/2024;FA;A;49;754;4328,719;103;- CLINICA DEL VALLE SALUD S.R.L.;1103 - OSPSIP (SEGURIDAD PR;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A AFILIADOS DE ESA OBRA SOCIAL .-;por prestaciones efectuadas a personal afiliado a esa O. Social.-;PRESTACIONES DE ENERO - LABORATORIO;20240205-4328,72;[Tabla]
5/2/2024;FA;A;49;755;3455,034;0;708628,687;FACTURACION DE SERVICIOS AL;20/1/2024;103;CLINICA DEL VALLE SALUD S.R.L.;15/2/2024;20240205-3455,03;;;5/2/2024;FA;A;49;755;3455,034;103;- CLINICA DEL VALLE SALUD S.R.L.;9903 - OSPRERA;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A AFILIADOS DE ESA OBRA SOCIAL .-;por prestaciones efectuadas a personal afiliado a esa O. Social.-;PRESTACIONES DE ENERO - LABORATORIO;20240205-3455,03;[Tabla]
5/2/2024;FA;A;49;756;4666,281;0;713294,968;FACTURACION DE SERVICIOS AL;20/1/2024;103;CLINICA DEL VALLE SALUD S.R.L.;15/2/2024;20240205-4666,28;;;5/2/2024;FA;A;49;756;4666,281;103;- CLINICA DEL VALLE SALUD S.R.L.;7103 - SOMU/OSPM EX 56;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A AFILIADOS DE ESA OBRA SOCIAL .-;por prestaciones efectuadas a personal afiliado a esa O. Social.-;PRESTACIONES DE ENERO - LABORATORIO;20240205-4666,28;[Tabla]
5/2/2024;FA;A;49;757;17175,88;0;730470,848;FACTURACION DE SERVICIOS AL;20/1/2024;103;CLINICA DEL VALLE SALUD S.R.L.;15/2/2024;20240205-17175,88;;;5/2/2024;FA;A;49;757;17175,88;103;- CLINICA DEL VALLE SALUD S.R.L.;9103 - OSPACAR;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A AFILIADOS DE ESA OBRA SOCIAL .-;por prestaciones efectuadas a personal afiliado a esa O. Social.-;PRESTACIONES DE DICIEMBRE Y ENERO - LABORATORIO;20240205-17175,88;[Tabla]
5/2/2024;FA;A;130;22;9471,555;0;739942,403;FACTURACION DE SERVICIOS AL;15/1/2024;103;CLINICA DEL VALLE SALUD S.R.L.;15/2/2024;20240205-9471,56;;;5/2/2024;FA;A;130;22;9471,555;103;- CLINICA DEL VALLE SALUD S.R.L.;9903 - OSPRERA;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A AFILIADOS DE ESA OBRA SOCIAL .-;por prestaciones efectuadas a personal afiliado a esa O. Social.-;PRESTACIONES DE ENERO - LABORATORIO TOLHUIN;20240205-9471,56;[Tabla]
5/2/2024;FA;A;49;758;14330,853;0;754273,256;FACTURACION DE SERVICIOS AL;20/1/2024;43;MEDIFE ASOCIACION CIVIL;15/2/2024;20240205-14330,85;;;5/2/2024;FA;A;49;758;14330,853;43;- MEDIFE ASOCIACION CIVIL;43 - MEDIFE - ASE;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A AFILIADOS DE ESA OBRA SOCIAL .-;por prestaciones efectuadas a personal afiliado a esa O. Social.-;PRESTACIONES DE ENERO - LABORATORIO;20240205-14330,85;[Tabla]
5/2/2024;FA;A;49;759;3106,714;0;757379,97;FACTURACION DE SERVICIOS AL;2/2/2024;199;PAX & CREW S.R.L.;6/2/2024;20240205-3106,71;;;5/2/2024;FA;A;49;759;3106,714;199;- PAX & CREW S.R.L.;199 - PASAJEROS & TRIPULAN;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A SU SOLICITUD .-;por prestaciones efectuadas a su solicitud .-;SERVICIO LABORATORIO - PTE_BARD LEONID;20240205-3106,71;[Tabla]
5/2/2024;FA;A;49;760;2353,806;0;759733,776;FACTURACION DE SERVICIOS AL;5/2/2024;514;BAHIA SALUD S.R.L.;null;20240205-2353,81;;;5/2/2024;FA;A;49;760;2353,806;514;- BAHIA SALUD S.R.L.;1614 - EXTRANJEROS;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A SU SOLICITUD .-;por prestaciones efectuadas a su solicitud .-;SERVICIO LABORATORIO - PTE_DA LUZ CABRITA DA SILVA NUNO;20240205-2353,81;[Tabla]
